sep=	
pf11mt02

System Information:
IntelliMESUR Version: 2.2.1
Test Frame Model: F505
Test Frame Serial Number: 4418651
Test Frame Capacity: 500 lbF / 2.2 kN
Test Frame Firmware Version: 1.00.14
Force Sensor Model: FS05-100
Force Sensor Capacity: 500 N
Force Sensor Resolution: 0.2 N
Force Sensor Serial Number: 4425350
Calibration Date: Apr 29, 2024
Calibration Due Date: Apr 29, 2025

Reading	Load [N]	Distance [mm]	Time [s]	Stress [MPa]	Strain [%]	
83	0.2	-0.24	0.328	0.02	7.8
84	0.4	-0.24	0.332	0.06	7.8
85	0.4	-0.25	0.336	0.06	8.0
86	0.2	-0.26	0.340	0.02	8.4
87	0.2	-0.26	0.344	0.02	8.4
88	0.2	-0.27	0.348	0.02	8.8
89	0.2	-0.28	0.352	0.02	9.0
90	0.2	-0.29	0.356	0.02	9.4
91	0.2	-0.29	0.360	0.02	9.4
92	0.0	-0.30	0.364	0.00	9.8
93	0.0	-0.31	0.368	0.00	10.0
94	0.0	-0.31	0.372	0.00	10.0
95	0.2	-0.32	0.376	0.02	10.4
96	0.2	-0.33	0.380	0.02	10.6
97	0.2	-0.33	0.384	0.02	10.6
98	0.2	-0.34	0.388	0.02	11.0
99	0.2	-0.35	0.392	0.02	11.4
100	0.0	-0.36	0.396	0.00	11.6
101	0.2	-0.36	0.400	0.02	11.6
102	0.2	-0.37	0.404	0.02	12.0
103	0.4	-0.38	0.408	0.06	12.2
104	0.0	-0.38	0.412	0.00	12.2
105	0.2	-0.39	0.416	0.02	12.6
106	0.2	-0.40	0.420	0.02	13.0
107	0.2	-0.41	0.424	0.02	13.2
108	0.2	-0.41	0.428	0.02	13.2
109	0.0	-0.42	0.432	0.00	13.6
110	0.2	-0.43	0.436	0.02	14.0
111	0.2	-0.43	0.440	0.02	14.0
112	0.2	-0.44	0.444	0.02	14.2
113	0.2	-0.45	0.448	0.02	14.6
114	-0.2	-0.45	0.452	-0.02	14.6
115	0.0	-0.46	0.456	0.00	14.8
116	0.0	-0.47	0.460	0.00	15.2
117	0.2	-0.48	0.464	0.02	15.6
118	0.2	-0.48	0.468	0.02	15.6
119	0.4	-0.49	0.472	0.06	15.8
120	0.2	-0.50	0.476	0.02	16.2
121	0.2	-0.50	0.480	0.02	16.2
122	0.2	-0.51	0.484	0.02	16.6
123	0.2	-0.52	0.488	0.02	16.8
124	0.2	-0.52	0.492	0.02	16.8
125	0.2	-0.53	0.496	0.02	17.2
126	0.2	-0.54	0.500	0.02	17.4
127	0.2	-0.55	0.504	0.02	17.8
128	0.2	-0.55	0.508	0.02	17.8
129	0.2	-0.56	0.512	0.02	18.2
130	0.4	-0.57	0.516	0.06	18.4
131	0.2	-0.57	0.520	0.02	18.4
132	0.2	-0.58	0.524	0.02	18.8
133	0.2	-0.59	0.528	0.02	19.0
134	0.4	-0.59	0.532	0.06	19.0
135	0.0	-0.60	0.536	0.00	19.4
136	0.2	-0.61	0.540	0.02	19.8
137	0.2	-0.62	0.544	0.02	20.0
138	0.2	-0.62	0.548	0.02	20.0
139	0.2	-0.63	0.552	0.02	20.4
140	0.2	-0.64	0.556	0.02	20.8
141	0.2	-0.64	0.560	0.02	20.8
142	0.2	-0.65	0.564	0.02	21.0
143	0.0	-0.66	0.568	0.00	21.4
144	0.2	-0.66	0.572	0.02	21.4
145	0.2	-0.67	0.576	0.02	21.6
146	0.2	-0.68	0.580	0.02	22.0
147	0.2	-0.69	0.584	0.02	22.4
148	-0.2	-0.69	0.588	-0.02	22.4
149	0.2	-0.70	0.592	0.02	22.6
150	0.2	-0.71	0.596	0.02	23.0
151	0.4	-0.71	0.600	0.06	23.0
152	0.4	-0.72	0.604	0.06	23.4
153	0.2	-0.73	0.608	0.02	23.6
154	0.2	-0.73	0.612	0.02	23.6
155	0.2	-0.74	0.616	0.02	24.0
156	0.4	-0.75	0.620	0.06	24.2
157	0.8	-0.76	0.624	0.12	24.6
158	0.0	-0.76	0.628	0.00	24.6
159	0.4	-0.77	0.632	0.06	25.0
160	0.6	-0.78	0.636	0.08	25.2
161	0.2	-0.78	0.640	0.02	25.2
162	0.2	-0.79	0.644	0.02	25.6
163	0.2	-0.80	0.648	0.02	25.8
164	0.2	-0.81	0.652	0.02	26.2
165	0.2	-0.81	0.656	0.02	26.2
166	0.2	-0.82	0.660	0.02	26.6
167	0.0	-0.83	0.664	0.00	26.8
168	0.2	-0.83	0.668	0.02	26.8
169	0.2	-0.84	0.672	0.02	27.2
170	0.2	-0.85	0.676	0.02	27.6
171	0.2	-0.85	0.680	0.02	27.6
172	0.4	-0.86	0.684	0.06	27.8
173	0.2	-0.87	0.688	0.02	28.2
174	0.2	-0.87	0.692	0.02	28.2
175	0.2	-0.88	0.696	0.02	28.4
176	0.2	-0.89	0.700	0.02	28.8
177	0.4	-0.89	0.704	0.06	28.8
178	0.2	-0.90	0.708	0.02	29.2
179	0.4	-0.91	0.712	0.06	29.4
180	0.2	-0.92	0.716	0.02	29.8
181	0.4	-0.92	0.720	0.06	29.8
182	0.2	-0.93	0.724	0.02	30.0
183	0.2	-0.94	0.728	0.02	30.4
184	0.2	-0.94	0.732	0.02	30.4
185	0.0	-0.95	0.736	0.00	30.8
186	0.2	-0.96	0.740	0.02	31.0
187	0.2	-0.97	0.744	0.02	31.4
188	0.4	-0.97	0.748	0.06	31.4
189	0.2	-0.98	0.752	0.02	31.8
190	0.2	-0.99	0.756	0.02	32.0
191	0.2	-0.99	0.760	0.02	32.0
192	0.0	-1.00	0.764	0.00	32.4
193	0.2	-1.01	0.768	0.02	32.6
194	0.2	-1.01	0.772	0.02	32.6
195	0.0	-1.02	0.776	0.00	33.0
196	-0.4	-1.03	0.780	-0.06	33.4
197	-0.2	-1.04	0.784	-0.02	33.6
198	0.2	-1.04	0.788	0.02	33.6
199	0.2	-1.05	0.792	0.02	34.0
200	0.2	-1.06	0.796	0.02	34.4
201	0.0	-1.06	0.800	0.00	34.4
202	0.2	-1.07	0.804	0.02	34.6
203	0.2	-1.08	0.808	0.02	35.0
204	0.2	-1.08	0.812	0.02	35.0
205	0.0	-1.09	0.816	0.00	35.2
206	0.0	-1.10	0.820	0.00	35.6
207	0.2	-1.11	0.824	0.02	36.0
208	0.2	-1.11	0.828	0.02	36.0
209	0.2	-1.12	0.832	0.02	36.2
210	0.4	-1.13	0.836	0.06	36.6
211	0.2	-1.13	0.840	0.02	36.6
212	0.2	-1.14	0.844	0.02	36.8
213	0.2	-1.15	0.848	0.02	37.2
214	0.4	-1.15	0.852	0.06	37.2
215	0.2	-1.16	0.856	0.02	37.6
216	0.2	-1.17	0.860	0.02	37.8
217	0.2	-1.17	0.864	0.02	37.8
218	0.2	-1.18	0.868	0.02	38.2
219	0.0	-1.19	0.872	0.00	38.6
220	0.0	-1.19	0.876	0.00	38.6
221	0.2	-1.20	0.880	0.02	38.8
222	0.2	-1.21	0.884	0.02	39.2
223	0.2	-1.22	0.888	0.02	39.4
224	0.4	-1.22	0.892	0.06	39.4
225	0.2	-1.23	0.896	0.02	39.8
226	0.2	-1.25	0.900	0.02	40.4
227	0.2	-1.25	0.904	0.02	40.4
228	-0.2	-1.26	0.908	-0.02	40.8
229	0.2	-1.27	0.912	0.02	41.2
230	0.4	-1.28	0.916	0.06	41.4
231	0.2	-1.28	0.920	0.02	41.4
232	0.2	-1.29	0.924	0.02	41.8
233	0.4	-1.30	0.928	0.06	42.0
234	0.2	-1.30	0.932	0.02	42.0
235	0.4	-1.31	0.936	0.06	42.4
236	0.2	-1.32	0.940	0.02	42.8
237	0.2	-1.32	0.944	0.02	42.8
238	0.2	-1.33	0.948	0.02	43.0
239	0.2	-1.34	0.952	0.02	43.4
240	0.2	-1.35	0.956	0.02	43.6
241	-0.2	-1.35	0.960	-0.02	43.6
242	0.0	-1.36	0.964	0.00	44.0
243	-0.2	-1.37	0.968	-0.02	44.4
244	-0.2	-1.37	0.972	-0.02	44.4
245	0.0	-1.38	0.976	0.00	44.6
246	0.2	-1.39	0.980	0.02	45.0
247	0.2	-1.39	0.984	0.02	45.0
248	0.4	-1.40	0.988	0.06	45.4
249	0.2	-1.41	0.992	0.02	45.6
250	0.0	-1.42	0.996	0.00	46.0
251	0.2	-1.42	1.000	0.02	46.0
252	0.2	-1.43	1.004	0.02	46.2
253	0.2	-1.44	1.008	0.02	46.6
254	0.2	-1.44	1.012	0.02	46.6
255	0.0	-1.45	1.016	0.00	47.0
256	0.2	-1.46	1.020	0.02	47.2
257	0.0	-1.46	1.024	0.00	47.2
258	0.2	-1.47	1.028	0.02	47.6
259	0.2	-1.48	1.032	0.02	47.8
260	0.0	-1.48	1.036	0.00	47.8
261	0.2	-1.49	1.040	0.02	48.2
262	0.2	-1.50	1.044	0.02	48.6
263	0.2	-1.51	1.048	0.02	48.8
264	0.2	-1.51	1.052	0.02	48.8
265	0.2	-1.52	1.056	0.02	49.2
266	0.2	-1.53	1.060	0.02	49.6
267	0.4	-1.53	1.064	0.06	49.6
268	0.4	-1.54	1.068	0.06	49.8
269	0.2	-1.55	1.072	0.02	50.2
270	0.2	-1.55	1.076	0.02	50.2
271	0.4	-1.56	1.080	0.06	50.4
272	0.4	-1.57	1.084	0.06	50.8
273	0.2	-1.58	1.088	0.02	51.2
274	0.2	-1.58	1.092	0.02	51.2
275	0.0	-1.59	1.096	0.00	51.4
276	0.2	-1.60	1.100	0.02	51.8
277	0.2	-1.60	1.104	0.02	51.8
278	0.2	-1.61	1.108	0.02	52.2
279	0.2	-1.62	1.112	0.02	52.4
280	0.2	-1.62	1.116	0.02	52.4
281	0.2	-1.63	1.120	0.02	52.8
282	-0.2	-1.64	1.124	-0.02	53.0
283	0.2	-1.65	1.128	0.02	53.4
284	0.2	-1.65	1.132	0.02	53.4
285	0.2	-1.66	1.136	0.02	53.8
286	0.2	-1.66	1.140	0.02	53.8
287	0.2	-1.67	1.144	0.02	54.0
288	0.0	-1.68	1.148	0.00	54.4
289	0.2	-1.69	1.152	0.02	54.6
290	0.2	-1.69	1.156	0.02	54.6
291	0.0	-1.70	1.160	0.00	55.0
292	0.2	-1.71	1.164	0.02	55.4
293	0.0	-1.71	1.168	0.00	55.4
294	0.2	-1.72	1.172	0.02	55.6
295	0.2	-1.73	1.176	0.02	56.0
296	0.2	-1.73	1.180	0.02	56.0
297	0.4	-1.74	1.184	0.06	56.4
298	0.2	-1.75	1.188	0.02	56.6
299	0.4	-1.76	1.192	0.06	57.0
300	0.6	-1.76	1.196	0.08	57.0
301	0.4	-1.77	1.200	0.06	57.2
302	0.2	-1.78	1.204	0.02	57.6
303	-0.2	-1.78	1.208	-0.02	57.6
304	0.2	-1.79	1.212	0.02	58.0
305	0.2	-1.80	1.216	0.02	58.2
306	0.2	-1.80	1.220	0.02	58.2
307	0.0	-1.81	1.224	0.00	58.6
308	0.2	-1.82	1.228	0.02	58.8
309	0.2	-1.83	1.232	0.02	59.2
310	-0.2	-1.83	1.236	-0.02	59.2
311	-0.2	-1.84	1.240	-0.02	59.6
312	0.0	-1.85	1.244	0.00	59.8
313	0.4	-1.85	1.248	0.06	59.8
314	0.2	-1.86	1.252	0.02	60.2
315	0.0	-1.87	1.256	0.00	60.6
316	0.2	-1.87	1.260	0.02	60.6
317	0.2	-1.88	1.264	0.02	60.8
318	0.2	-1.89	1.268	0.02	61.2
319	0.2	-1.89	1.272	0.02	61.2
320	0.2	-1.90	1.276	0.02	61.4
321	0.4	-1.91	1.280	0.06	61.8
322	0.2	-1.92	1.284	0.02	62.2
323	0.2	-1.92	1.288	0.02	62.2
324	0.2	-1.93	1.292	0.02	62.4
325	0.0	-1.94	1.296	0.00	62.8
326	0.2	-1.94	1.300	0.02	62.8
327	0.2	-1.95	1.304	0.02	63.2
328	0.0	-1.96	1.308	0.00	63.4
329	0.0	-1.96	1.312	0.00	63.4
330	0.6	-1.97	1.316	0.08	63.8
331	0.2	-1.98	1.320	0.02	64.0
332	0.2	-1.99	1.324	0.02	64.4
333	0.2	-1.99	1.328	0.02	64.4
334	0.0	-2.00	1.332	0.00	64.8
335	0.2	-2.01	1.336	0.02	65.0
336	0.2	-2.01	1.340	0.02	65.0
337	0.2	-2.02	1.344	0.02	65.4
338	0.4	-2.03	1.348	0.06	65.6
339	0.4	-2.03	1.352	0.06	65.6
340	0.2	-2.04	1.356	0.02	66.0
341	0.2	-2.05	1.360	0.02	66.4
342	0.2	-2.06	1.364	0.02	66.6
343	0.2	-2.06	1.368	0.02	66.6
344	0.4	-2.07	1.372	0.06	67.0
345	0.2	-2.07	1.376	0.02	67.0
346	0.0	-2.08	1.380	0.00	67.4
347	0.2	-2.09	1.384	0.02	67.6
348	0.2	-2.10	1.388	0.02	68.0
349	0.2	-2.10	1.392	0.02	68.0
350	0.2	-2.11	1.396	0.02	68.2
351	0.0	-2.12	1.400	0.00	68.6
352	0.2	-2.12	1.404	0.02	68.6
353	0.2	-2.13	1.408	0.02	69.0
354	0.4	-2.14	1.412	0.06	69.2
355	0.2	-2.14	1.416	0.02	69.2
356	0.2	-2.15	1.420	0.02	69.6
357	0.2	-2.16	1.424	0.02	70.0
358	0.0	-2.17	1.428	0.00	70.2
359	0.2	-2.17	1.432	0.02	70.2
360	0.2	-2.18	1.436	0.02	70.6
361	0.2	-2.19	1.440	0.02	70.8
362	0.2	-2.19	1.444	0.02	70.8
363	0.2	-2.20	1.448	0.02	71.2
364	0.4	-2.21	1.452	0.06	71.6
365	0.2	-2.21	1.456	0.02	71.6
366	0.2	-2.22	1.460	0.02	71.8
367	0.2	-2.23	1.464	0.02	72.2
368	0.4	-2.24	1.468	0.06	72.4
369	0.2	-2.23	1.472	0.02	72.2
370	0.2	-2.24	1.476	0.02	72.4
371	0.2	-2.25	1.480	0.02	72.8
372	0.2	-2.25	1.484	0.02	72.8
373	0.2	-2.26	1.488	0.02	73.2
374	0.2	-2.27	1.492	0.02	73.4
375	0.2	-2.27	1.496	0.02	73.4
376	0.0	-2.28	1.500	0.00	73.8
377	0.2	-2.29	1.504	0.02	74.2
378	0.2	-2.29	1.508	0.02	74.2
379	0.4	-2.30	1.512	0.06	74.4
380	0.0	-2.31	1.516	0.00	74.8
381	0.2	-2.32	1.520	0.02	75.0
382	0.2	-2.32	1.524	0.02	75.0
383	0.2	-2.33	1.528	0.02	75.4
384	0.4	-2.34	1.532	0.06	75.8
385	0.0	-2.34	1.536	0.00	75.8
386	0.2	-2.35	1.540	0.02	76.0
387	0.4	-2.36	1.544	0.06	76.4
388	0.2	-2.36	1.548	0.02	76.4
389	0.4	-2.37	1.552	0.06	76.6
390	0.4	-2.38	1.556	0.06	77.0
391	0.2	-2.39	1.560	0.02	77.4
392	0.0	-2.39	1.564	0.00	77.4
393	0.2	-2.40	1.568	0.02	77.6
394	0.0	-2.41	1.572	0.00	78.0
395	0.2	-2.41	1.576	0.02	78.0
396	0.0	-2.42	1.580	0.00	78.4
397	0.4	-2.43	1.584	0.06	78.6
398	0.2	-2.43	1.588	0.02	78.6
399	0.2	-2.44	1.592	0.02	79.0
400	0.4	-2.45	1.596	0.06	79.2
401	0.4	-2.46	1.600	0.06	79.6
402	0.4	-2.46	1.604	0.06	79.6
403	0.4	-2.47	1.608	0.06	80.0
404	0.4	-2.48	1.612	0.06	80.2
405	0.2	-2.48	1.616	0.02	80.2
406	0.2	-2.49	1.620	0.02	80.6
407	0.2	-2.50	1.624	0.02	81.0
408	0.2	-2.50	1.628	0.02	81.0
409	0.2	-2.51	1.632	0.02	81.2
410	0.2	-2.52	1.636	0.02	81.6
411	0.6	-2.53	1.640	0.08	81.8
412	0.4	-2.53	1.644	0.06	81.8
413	0.2	-2.54	1.648	0.02	82.2
414	0.2	-2.55	1.652	0.02	82.6
415	0.2	-2.55	1.656	0.02	82.6
416	0.0	-2.56	1.660	0.00	82.8
417	0.0	-2.57	1.664	0.00	83.2
418	0.0	-2.57	1.668	0.00	83.2
419	0.0	-2.58	1.672	0.00	83.4
420	-0.2	-2.59	1.676	-0.02	83.8
421	0.0	-2.59	1.680	0.00	83.8
422	0.0	-2.60	1.684	0.00	84.2
423	0.2	-2.61	1.688	0.02	84.4
424	0.2	-2.62	1.692	0.02	84.8
425	0.2	-2.62	1.696	0.02	84.8
426	0.2	-2.63	1.700	0.02	85.2
427	0.0	-2.64	1.704	0.00	85.4
428	0.2	-2.64	1.708	0.02	85.4
429	0.2	-2.65	1.712	0.02	85.8
430	0.2	-2.66	1.716	0.02	86.0
431	0.2	-2.66	1.720	0.02	86.0
432	0.4	-2.67	1.724	0.06	86.4
433	0.4	-2.68	1.728	0.06	86.8
434	0.4	-2.69	1.732	0.06	87.0
435	0.2	-2.69	1.736	0.02	87.0
436	0.4	-2.70	1.740	0.06	87.4
437	0.2	-2.70	1.744	0.02	87.4
438	0.0	-2.71	1.748	0.00	87.8
439	0.2	-2.72	1.752	0.02	88.0
440	0.4	-2.73	1.756	0.06	88.4
441	0.2	-2.73	1.760	0.02	88.4
442	0.2	-2.74	1.764	0.02	88.6
443	0.2	-2.75	1.768	0.02	89.0
444	0.2	-2.75	1.772	0.02	89.0
445	0.0	-2.76	1.776	0.00	89.4
446	0.2	-2.77	1.780	0.02	89.6
447	-0.2	-2.77	1.784	-0.02	89.6
448	0.0	-2.78	1.788	0.00	90.0
449	0.0	-2.79	1.792	0.00	90.2
450	0.2	-2.80	1.796	0.02	90.6
451	-0.2	-2.80	1.800	-0.02	90.6
452	0.2	-2.81	1.804	0.02	91.0
453	0.2	-2.82	1.808	0.02	91.2
454	0.0	-2.82	1.812	0.00	91.2
455	0.0	-2.83	1.816	0.00	91.6
456	0.2	-2.84	1.820	0.02	92.0
457	0.2	-2.85	1.824	0.02	92.2
458	0.2	-2.85	1.828	0.02	92.2
459	0.6	-2.86	1.832	0.08	92.6
460	0.2	-2.87	1.836	0.02	92.8
461	0.2	-2.87	1.840	0.02	92.8
462	0.2	-2.88	1.844	0.02	93.2
463	0.2	-2.89	1.848	0.02	93.6
464	0.2	-2.89	1.852	0.02	93.6
465	0.2	-2.90	1.856	0.02	93.8
466	-0.2	-2.91	1.860	-0.02	94.2
467	0.6	-2.92	1.864	0.08	94.4
468	0.4	-2.92	1.868	0.06	94.4
469	0.2	-2.93	1.872	0.02	94.8
470	0.2	-2.94	1.876	0.02	95.2
471	0.2	-2.94	1.880	0.02	95.2
472	0.2	-2.95	1.884	0.02	95.4
473	0.2	-2.96	1.888	0.02	95.8
474	0.2	-2.96	1.892	0.02	95.8
475	0.2	-2.97	1.896	0.02	96.2
476	0.2	-2.98	1.900	0.02	96.4
477	0.4	-2.99	1.904	0.06	96.8
478	0.4	-2.99	1.908	0.06	96.8
479	0.2	-3.00	1.912	0.02	97.0
480	0.2	-3.01	1.916	0.02	97.4
481	0.0	-3.01	1.920	0.00	97.4
482	0.2	-3.02	1.924	0.02	97.8
483	0.4	-3.03	1.928	0.06	98.0
484	0.4	-3.03	1.932	0.06	98.0
485	0.2	-3.04	1.936	0.02	98.4
486	0.2	-3.05	1.940	0.02	98.8
487	0.2	-3.06	1.944	0.02	99.0
488	0.2	-3.06	1.948	0.02	99.0
489	0.0	-3.07	1.952	0.00	99.4
490	0.2	-3.08	1.956	0.02	99.6
491	0.2	-3.08	1.960	0.02	99.6
492	-0.2	-3.09	1.964	-0.02	100.0
493	0.0	-3.10	1.968	0.00	100.4
494	0.2	-3.10	1.972	0.02	100.4
495	0.4	-3.11	1.976	0.06	100.6
496	0.4	-3.12	1.980	0.06	101.0
497	0.4	-3.12	1.984	0.06	101.0
498	0.4	-3.13	1.988	0.06	101.2
499	0.2	-3.14	1.992	0.02	101.6
500	0.4	-3.15	1.996	0.06	102.0
501	0.2	-3.15	2.000	0.02	102.0
502	0.2	-3.16	2.004	0.02	102.2
503	0.2	-3.17	2.008	0.02	102.6
504	0.0	-3.17	2.012	0.00	102.6
505	0.2	-3.18	2.016	0.02	103.0
506	0.4	-3.19	2.020	0.06	103.2
507	0.4	-3.19	2.024	0.06	103.2
508	0.0	-3.20	2.028	0.00	103.6
509	0.2	-3.21	2.032	0.02	103.8
510	0.2	-3.22	2.036	0.02	104.2
511	0.2	-3.22	2.040	0.02	104.2
512	0.2	-3.23	2.044	0.02	104.6
513	0.2	-3.25	2.048	0.02	105.2
514	0.0	-3.25	2.052	0.00	105.2
515	0.2	-3.26	2.056	0.02	105.6
516	0.4	-3.27	2.060	0.06	105.8
517	0.2	-3.27	2.064	0.02	105.8
518	-0.2	-3.28	2.068	-0.02	106.2
519	0.0	-3.29	2.072	0.00	106.4
520	0.2	-3.30	2.076	0.02	106.8
521	0.4	-3.30	2.080	0.06	106.8
522	0.2	-3.31	2.084	0.02	107.2
523	0.2	-3.32	2.088	0.02	107.4
524	0.2	-3.32	2.092	0.02	107.4
525	0.2	-3.33	2.096	0.02	107.8
526	0.0	-3.34	2.100	0.00	108.0
527	0.2	-3.34	2.104	0.02	108.0
528	0.2	-3.35	2.108	0.02	108.4
529	0.4	-3.36	2.112	0.06	108.8
530	0.4	-3.37	2.116	0.06	109.0
531	0.2	-3.37	2.120	0.02	109.0
532	0.2	-3.38	2.124	0.02	109.4
533	0.2	-3.39	2.128	0.02	109.8
534	0.2	-3.39	2.132	0.02	109.8
535	0.2	-3.40	2.136	0.02	110.0
536	0.2	-3.41	2.140	0.02	110.4
537	0.4	-3.42	2.144	0.06	110.6
538	0.2	-3.42	2.148	0.02	110.6
539	0.2	-3.43	2.152	0.02	111.0
540	0.2	-3.44	2.156	0.02	111.4
541	0.2	-3.44	2.160	0.02	111.4
542	0.2	-3.45	2.164	0.02	111.6
543	0.2	-3.46	2.168	0.02	112.0
544	0.2	-3.46	2.172	0.02	112.0
545	0.4	-3.47	2.176	0.06	112.2
546	0.2	-3.48	2.180	0.02	112.6
547	0.2	-3.49	2.184	0.02	113.0
548	0.4	-3.49	2.188	0.06	113.0
549	0.2	-3.50	2.192	0.02	113.2
550	0.4	-3.51	2.196	0.06	113.6
551	0.0	-3.51	2.200	0.00	113.6
552	0.2	-3.52	2.204	0.02	114.0
553	0.0	-3.53	2.208	0.00	114.2
554	0.0	-3.53	2.212	0.00	114.2
555	0.2	-3.54	2.216	0.02	114.6
556	0.2	-3.55	2.220	0.02	114.8
557	0.2	-3.56	2.224	0.02	115.2
558	0.0	-3.56	2.228	0.00	115.2
559	0.0	-3.57	2.232	0.00	115.6
560	0.2	-3.58	2.236	0.02	115.8
561	0.2	-3.58	2.240	0.02	115.8
562	0.4	-3.59	2.244	0.06	116.2
563	0.2	-3.60	2.248	0.02	116.6
564	0.2	-3.61	2.252	0.02	116.8
565	0.0	-3.61	2.256	0.00	116.8
566	0.0	-3.62	2.260	0.00	117.2
567	0.2	-3.63	2.264	0.02	117.4
568	0.0	-3.63	2.268	0.00	117.4
569	0.2	-3.64	2.272	0.02	117.8
570	0.2	-3.65	2.276	0.02	118.2
571	0.2	-3.65	2.280	0.02	118.2
572	0.2	-3.66	2.284	0.02	118.4
573	0.0	-3.67	2.288	0.00	118.8
574	0.0	-3.68	2.292	0.00	119.0
575	0.4	-3.68	2.296	0.06	119.0
576	0.2	-3.69	2.300	0.02	119.4
577	0.2	-3.70	2.304	0.02	119.8
578	0.2	-3.70	2.308	0.02	119.8
579	0.4	-3.71	2.312	0.06	120.0
580	0.0	-3.72	2.316	0.00	120.4
581	0.2	-3.72	2.320	0.02	120.4
582	0.2	-3.73	2.324	0.02	120.8
583	0.0	-3.74	2.328	0.00	121.0
584	0.2	-3.75	2.332	0.02	121.4
585	0.0	-3.75	2.336	0.00	121.4
586	0.0	-3.76	2.340	0.00	121.6
587	0.2	-3.77	2.344	0.02	122.0
