sep=	
pf19mt03

System Information:
IntelliMESUR Version: 2.2.1
Test Frame Model: F505
Test Frame Serial Number: 4418651
Test Frame Capacity: 500 lbF / 2.2 kN
Test Frame Firmware Version: 1.00.14
Force Sensor Model: FS05-100
Force Sensor Capacity: 500 N
Force Sensor Resolution: 0.2 N
Force Sensor Serial Number: 4425350
Calibration Date: Apr 29, 2024
Calibration Due Date: Apr 29, 2025

Reading	Load [N]	Distance [mm]	Time [s]	Stress [MPa]	Strain [%]	
1360	0.0	-9.19	5.436	0.00	339.2
1361	0.0	-9.20	5.440	0.00	339.4
1362	0.0	-9.21	5.444	0.00	339.8
1363	0.0	-9.21	5.448	0.00	339.8
1364	0.2	-9.22	5.452	0.04	340.2
1365	0.0	-9.23	5.456	0.00	340.6
1366	0.4	-9.24	5.460	0.08	341.0
1367	0.0	-9.24	5.464	0.00	341.0
1368	0.2	-9.25	5.468	0.04	341.4
1369	0.0	-9.26	5.472	0.00	341.6
1370	0.0	-9.26	5.476	0.00	341.6
1371	0.0	-9.27	5.480	0.00	342.0
1372	-0.2	-9.28	5.484	-0.04	342.4
1373	-0.2	-9.29	5.488	-0.04	342.8
1374	0.0	-9.29	5.492	0.00	342.8
1375	0.0	-9.30	5.496	0.00	343.2
1376	0.2	-9.31	5.500	0.04	343.6
1377	0.0	-9.31	5.504	0.00	343.6
1378	0.0	-9.32	5.508	0.00	344.0
1379	0.0	-9.33	5.512	0.00	344.2
1380	0.2	-9.34	5.516	0.04	344.6
1381	0.0	-9.34	5.520	0.00	344.6
1382	0.0	-9.35	5.524	0.00	345.0
1383	-0.2	-9.36	5.528	-0.04	345.4
1384	-0.2	-9.36	5.532	-0.04	345.4
1385	0.0	-9.37	5.536	0.00	345.8
1386	0.0	-9.38	5.540	0.00	346.2
1387	0.0	-9.38	5.544	0.00	346.2
1388	0.0	-9.39	5.548	0.00	346.4
1389	-0.2	-9.40	5.552	-0.04	346.8
1390	0.0	-9.41	5.556	0.00	347.2
1391	0.0	-9.41	5.560	0.00	347.2
1392	0.2	-9.42	5.564	0.04	347.6
1393	0.0	-9.43	5.568	0.00	348.0
1394	0.0	-9.43	5.572	0.00	348.0
1395	0.0	-9.44	5.576	0.00	348.4
1396	0.0	-9.45	5.580	0.00	348.8
1397	0.0	-9.46	5.584	0.00	349.0
1398	0.0	-9.46	5.588	0.00	349.0
1399	0.2	-9.47	5.592	0.04	349.4
1400	0.2	-9.48	5.596	0.04	349.8
1401	0.0	-9.48	5.600	0.00	349.8
1402	-0.2	-9.49	5.604	-0.04	350.2
1403	0.0	-9.50	5.608	0.00	350.6
1404	0.2	-9.50	5.612	0.04	350.6
1405	0.0	-9.51	5.616	0.00	351.0
1406	0.2	-9.52	5.620	0.04	351.2
1407	0.0	-9.53	5.624	0.00	351.6
1408	0.0	-9.53	5.628	0.00	351.6
1409	0.0	-9.54	5.632	0.00	352.0
1410	0.0	-9.55	5.636	0.00	352.4
1411	0.2	-9.55	5.640	0.04	352.4
1412	0.0	-9.56	5.644	0.00	352.8
1413	0.0	-9.57	5.648	0.00	353.2
1414	0.0	-9.58	5.652	0.00	353.6
1415	0.0	-9.58	5.656	0.00	353.6
1416	-0.2	-9.59	5.660	-0.04	353.8
1417	-0.2	-9.60	5.664	-0.04	354.2
1418	-0.4	-9.60	5.668	-0.08	354.2
1419	0.0	-9.61	5.672	0.00	354.6
1420	0.0	-9.62	5.676	0.00	355.0
1421	-0.2	-9.62	5.680	-0.04	355.0
1422	-0.2	-9.63	5.684	-0.04	355.4
1423	-0.2	-9.64	5.688	-0.04	355.8
1424	-0.4	-9.65	5.692	-0.08	356.0
1425	0.0	-9.65	5.696	0.00	356.0
1426	0.0	-9.66	5.700	0.00	356.4
1427	0.0	-9.67	5.704	0.00	356.8
1428	0.0	-9.67	5.708	0.00	356.8
1429	0.0	-9.68	5.712	0.00	357.2
1430	0.0	-9.69	5.716	0.00	357.6
1431	0.2	-9.69	5.720	0.04	357.6
1432	0.2	-9.70	5.724	0.04	358.0
1433	0.2	-9.71	5.728	0.04	358.4
1434	0.0	-9.72	5.732	0.00	358.6
1435	-0.2	-9.72	5.736	-0.04	358.6
1436	0.0	-9.73	5.740	0.00	359.0
1437	0.0	-9.74	5.744	0.00	359.4
1438	-0.4	-9.74	5.748	-0.08	359.4
1439	0.2	-9.75	5.752	0.04	359.8
1440	0.0	-9.76	5.756	0.00	360.2
1441	0.0	-9.77	5.760	0.00	360.6
1442	0.0	-9.77	5.764	0.00	360.6
1443	0.0	-9.78	5.768	0.00	360.8
1444	0.0	-9.79	5.772	0.00	361.2
1445	0.0	-9.79	5.776	0.00	361.2
1446	-0.2	-9.80	5.780	-0.04	361.6
1447	0.0	-9.81	5.784	0.00	362.0
1448	-0.2	-9.81	5.788	-0.04	362.0
1449	-0.2	-9.82	5.792	-0.04	362.4
1450	0.0	-9.83	5.796	0.00	362.8
1451	0.0	-9.84	5.800	0.00	363.0
1452	0.0	-9.84	5.804	0.00	363.0
1453	0.0	-9.85	5.808	0.00	363.4
1454	0.0	-9.86	5.812	0.00	363.8
1455	0.0	-9.86	5.816	0.00	363.8
1456	0.0	-9.87	5.820	0.00	364.2
1457	-0.4	-9.88	5.824	-0.08	364.6
1458	0.0	-9.88	5.828	0.00	364.6
1459	0.0	-9.89	5.832	0.00	365.0
1460	0.2	-9.90	5.836	0.04	365.4
1461	0.0	-9.91	5.840	0.00	365.6
1462	0.2	-9.91	5.844	0.04	365.6
1463	0.0	-9.92	5.848	0.00	366.0
1464	0.0	-9.93	5.852	0.00	366.4
1465	0.0	-9.93	5.856	0.00	366.4
1466	-0.2	-9.93	5.860	-0.04	366.4
1467	0.2	-9.94	5.864	0.04	366.8
1468	0.2	-9.95	5.868	0.04	367.2
1469	0.2	-9.95	5.872	0.04	367.2
1470	0.2	-9.96	5.876	0.04	367.6
1471	0.0	-9.97	5.880	0.00	367.8
1472	-0.2	-9.97	5.884	-0.04	367.8
1473	0.0	-9.98	5.888	0.00	368.2
1474	0.2	-9.99	5.892	0.04	368.6
1475	0.2	-9.99	5.896	0.04	368.6
1476	0.0	-10.00	5.900	0.00	369.0
1477	-0.2	-10.01	5.904	-0.04	369.4
1478	0.0	-10.02	5.908	0.00	369.8
1479	0.0	-10.02	5.912	0.00	369.8
1480	-0.2	-10.03	5.916	-0.04	370.2
1481	-0.4	-10.04	5.920	-0.08	370.4
1482	-0.2	-10.04	5.924	-0.04	370.4
1483	0.0	-10.05	5.928	0.00	370.8
1484	0.0	-10.06	5.932	0.00	371.2
1485	0.0	-10.06	5.936	0.00	371.2
1486	0.0	-10.07	5.940	0.00	371.6
1487	-0.2	-10.08	5.944	-0.04	372.0
1488	0.0	-10.09	5.948	0.00	372.4
1489	0.2	-10.09	5.952	0.04	372.4
1490	0.0	-10.10	5.956	0.00	372.6
1491	-0.4	-10.11	5.960	-0.08	373.0
1492	-0.2	-10.11	5.964	-0.04	373.0
1493	-0.2	-10.12	5.968	-0.04	373.4
1494	0.0	-10.13	5.972	0.00	373.8
1495	0.2	-10.13	5.976	0.04	373.8
1496	0.2	-10.14	5.980	0.04	374.2
1497	0.0	-10.15	5.984	0.00	374.6
1498	0.0	-10.16	5.988	0.00	375.0
1499	0.0	-10.16	5.992	0.00	375.0
1500	0.0	-10.17	5.996	0.00	375.2
1501	0.0	-10.18	6.000	0.00	375.6
1502	-0.2	-10.18	6.004	-0.04	375.6
1503	0.0	-10.19	6.008	0.00	376.0
1504	-0.2	-10.20	6.012	-0.04	376.4
1505	0.0	-10.21	6.016	0.00	376.8
1506	0.0	-10.21	6.020	0.00	376.8
1507	0.0	-10.22	6.024	0.00	377.2
1508	0.0	-10.23	6.028	0.00	377.4
1509	-0.2	-10.23	6.032	-0.04	377.4
1510	-0.2	-10.24	6.036	-0.04	377.8
1511	0.0	-10.25	6.040	0.00	378.2
1512	-0.2	-10.25	6.044	-0.04	378.2
1513	0.0	-10.26	6.048	0.00	378.6
1514	0.0	-10.27	6.052	0.00	379.0
1515	0.0	-10.28	6.056	0.00	379.4
1516	0.0	-10.28	6.060	0.00	379.4
1517	0.0	-10.29	6.064	0.00	379.8
1518	0.2	-10.30	6.068	0.04	380.0
1519	-0.2	-10.30	6.072	-0.04	380.0
1520	-0.4	-10.31	6.076	-0.08	380.4
1521	-0.4	-10.32	6.080	-0.08	380.8
1522	0.0	-10.32	6.084	0.00	380.8
1523	0.0	-10.33	6.088	0.00	381.2
1524	-0.6	-10.34	6.092	-0.12	381.6
1525	0.2	-10.35	6.096	0.04	382.0
1526	0.0	-10.35	6.100	0.00	382.0
1527	0.2	-10.36	6.104	0.04	382.2
1528	0.0	-10.37	6.108	0.00	382.6
1529	0.0	-10.37	6.112	0.00	382.6
1530	-0.2	-10.38	6.116	-0.04	383.0
1531	-0.2	-10.39	6.120	-0.04	383.4
1532	0.0	-10.40	6.124	0.00	383.8
1533	0.0	-10.40	6.128	0.00	383.8
1534	0.0	-10.41	6.132	0.00	384.2
1535	0.0	-10.41	6.136	0.00	384.2
1536	-0.2	-10.42	6.140	-0.04	384.6
1537	0.0	-10.43	6.144	0.00	384.8
1538	0.2	-10.44	6.148	0.04	385.2
1539	0.0	-10.44	6.152	0.00	385.2
1540	0.0	-10.45	6.156	0.00	385.6
1541	0.2	-10.46	6.160	0.04	386.0
1542	0.0	-10.46	6.164	0.00	386.0
1543	0.6	-10.47	6.168	0.12	386.4
1544	0.0	-10.48	6.172	0.00	386.8
1545	0.0	-10.48	6.176	0.00	386.8
1546	0.0	-10.49	6.180	0.00	387.0
1547	0.2	-10.50	6.184	0.04	387.4
1548	0.0	-10.51	6.188	0.00	387.8
1549	0.0	-10.51	6.192	0.00	387.8
1550	0.0	-10.52	6.196	0.00	388.2
1551	0.0	-10.53	6.200	0.00	388.6
1552	0.0	-10.53	6.204	0.00	388.6
1553	0.0	-10.54	6.208	0.00	389.0
1554	0.2	-10.55	6.212	0.04	389.2
1555	0.0	-10.55	6.216	0.00	389.2
1556	0.0	-10.56	6.220	0.00	389.6
1557	0.0	-10.57	6.224	0.00	390.0
1558	-0.2	-10.58	6.228	-0.04	390.4
1559	0.0	-10.58	6.232	0.00	390.4
1560	0.0	-10.59	6.236	0.00	390.8
1561	0.0	-10.60	6.240	0.00	391.2
1562	-0.4	-10.60	6.244	-0.08	391.2
1563	-0.2	-10.61	6.248	-0.04	391.6
1564	0.0	-10.62	6.252	0.00	391.8
1565	0.0	-10.62	6.256	0.00	391.8
1566	0.0	-10.63	6.260	0.00	392.2
1567	0.0	-10.64	6.264	0.00	392.6
1568	0.0	-10.65	6.268	0.00	393.0
1569	0.0	-10.65	6.272	0.00	393.0
1570	-0.4	-10.66	6.276	-0.08	393.4
1571	0.0	-10.67	6.280	0.00	393.8
1572	0.0	-10.67	6.284	0.00	393.8
1573	0.0	-10.68	6.288	0.00	394.0
1574	0.0	-10.69	6.292	0.00	394.4
1575	-0.2	-10.69	6.296	-0.04	394.4
1576	0.0	-10.70	6.300	0.00	394.8
1577	0.0	-10.71	6.304	0.00	395.2
1578	0.0	-10.71	6.308	0.00	395.2
1579	0.0	-10.72	6.312	0.00	395.6
1580	0.0	-10.73	6.316	0.00	396.0
1581	0.0	-10.74	6.320	0.00	396.4
1582	0.2	-10.74	6.324	0.04	396.4
1583	0.0	-10.75	6.328	0.00	396.6
1584	0.0	-10.76	6.332	0.00	397.0
1585	0.0	-10.76	6.336	0.00	397.0
1586	0.0	-10.77	6.340	0.00	397.4
1587	0.0	-10.78	6.344	0.00	397.8
1588	-0.2	-10.78	6.348	-0.04	397.8
1589	0.0	-10.79	6.352	0.00	398.2
1590	0.0	-10.80	6.356	0.00	398.6
1591	0.0	-10.81	6.360	0.00	398.8
1592	0.0	-10.81	6.364	0.00	398.8
1593	0.0	-10.82	6.368	0.00	399.2
1594	0.0	-10.83	6.372	0.00	399.6
1595	0.0	-10.83	6.376	0.00	399.6
1596	0.2	-10.84	6.380	0.04	400.0
1597	0.0	-10.85	6.384	0.00	400.4
1598	0.0	-10.85	6.388	0.00	400.4
1599	0.0	-10.86	6.392	0.00	400.8
1600	0.0	-10.87	6.396	0.00	401.2
1601	0.2	-10.88	6.400	0.04	401.4
1602	0.0	-10.88	6.404	0.00	401.4
1603	0.2	-10.89	6.408	0.04	401.8
1604	0.2	-10.90	6.412	0.04	402.2
1605	0.0	-10.90	6.416	0.00	402.2
1606	0.0	-10.91	6.420	0.00	402.6
1607	0.0	-10.92	6.424	0.00	403.0
1608	0.0	-10.92	6.428	0.00	403.0
1609	0.0	-10.93	6.432	0.00	403.4
1610	-0.2	-10.94	6.436	-0.04	403.6
1611	0.0	-10.95	6.440	0.00	404.0
1612	0.0	-10.95	6.444	0.00	404.0
1613	0.0	-10.96	6.448	0.00	404.4
1614	0.2	-10.97	6.452	0.04	404.8
1615	0.2	-10.97	6.456	0.04	404.8
1616	0.4	-10.98	6.460	0.08	405.2
1617	-0.2	-10.99	6.464	-0.04	405.6
1618	0.0	-10.99	6.468	0.00	405.6
1619	0.0	-11.00	6.472	0.00	406.0
1620	0.0	-11.01	6.476	0.00	406.2
1621	0.0	-11.01	6.480	0.00	406.2
1622	0.0	-11.02	6.484	0.00	406.6
1623	0.0	-11.03	6.488	0.00	407.0
1624	0.0	-11.04	6.492	0.00	407.4
1625	0.0	-11.04	6.496	0.00	407.4
1626	0.0	-11.05	6.500	0.00	407.8
1627	0.0	-11.06	6.504	0.00	408.2
1628	-0.4	-11.06	6.508	-0.08	408.2
1629	-0.2	-11.07	6.512	-0.04	408.4
1630	0.0	-11.08	6.516	0.00	408.8
1631	0.2	-11.08	6.520	0.04	408.8
1632	0.0	-11.09	6.524	0.00	409.2
1633	0.0	-11.10	6.528	0.00	409.6
1634	0.2	-11.11	6.532	0.04	410.0
1635	0.0	-11.11	6.536	0.00	410.0
1636	0.0	-11.12	6.540	0.00	410.4
1637	0.0	-11.13	6.544	0.00	410.8
1638	0.0	-11.13	6.548	0.00	410.8
1639	-0.2	-11.14	6.552	-0.04	411.0
1640	0.0	-11.15	6.556	0.00	411.4
1641	0.0	-11.15	6.560	0.00	411.4
1642	0.0	-11.16	6.564	0.00	411.8
1643	0.0	-11.17	6.568	0.00	412.2
1644	0.0	-11.18	6.572	0.00	412.6
1645	-0.2	-11.18	6.576	-0.04	412.6
1646	0.0	-11.19	6.580	0.00	413.0
1647	0.0	-11.20	6.584	0.00	413.2
1648	0.0	-11.20	6.588	0.00	413.2
1649	0.0	-11.21	6.592	0.00	413.6
1650	-0.4	-11.22	6.596	-0.08	414.0
1651	0.0	-11.22	6.600	0.00	414.0
1652	0.0	-11.23	6.604	0.00	414.4
1653	0.0	-11.24	6.608	0.00	414.8
1654	-0.4	-11.24	6.612	-0.08	414.8
1655	0.0	-11.25	6.616	0.00	415.2
1656	0.0	-11.26	6.620	0.00	415.4
1657	0.0	-11.27	6.624	0.00	415.8
1658	-0.2	-11.27	6.628	-0.04	415.8
1659	0.0	-11.28	6.632	0.00	416.2
1660	0.0	-11.29	6.636	0.00	416.6
1661	0.0	-11.29	6.640	0.00	416.6
1662	0.2	-11.30	6.644	0.04	417.0
1663	0.0	-11.31	6.648	0.00	417.4
1664	0.0	-11.31	6.652	0.00	417.4
1665	0.0	-11.32	6.656	0.00	417.8
1666	0.0	-11.33	6.660	0.00	418.0
1667	0.2	-11.34	6.664	0.04	418.4
1668	0.0	-11.34	6.668	0.00	418.4
1669	-0.2	-11.35	6.672	-0.04	418.8
1670	0.0	-11.36	6.676	0.00	419.2
1671	0.0	-11.36	6.680	0.00	419.2
1672	0.0	-11.37	6.684	0.00	419.6
1673	-0.2	-11.38	6.688	-0.04	420.0
1674	0.0	-11.38	6.692	0.00	420.0
1675	0.2	-11.39	6.696	0.04	420.2
1676	0.0	-11.40	6.700	0.00	420.6
1677	0.2	-11.41	6.704	0.04	421.0
1678	0.2	-11.41	6.708	0.04	421.0
1679	0.0	-11.42	6.712	0.00	421.4
1680	0.0	-11.43	6.716	0.00	421.8
1681	0.0	-11.43	6.720	0.00	421.8
1682	0.0	-11.44	6.724	0.00	422.2
1683	0.0	-11.45	6.728	0.00	422.6
1684	0.0	-11.45	6.732	0.00	422.6
1685	0.0	-11.46	6.736	0.00	422.8
1686	0.0	-11.47	6.740	0.00	423.2
1687	0.0	-11.47	6.744	0.00	423.2
1688	0.0	-11.48	6.748	0.00	423.6
1689	0.0	-11.49	6.752	0.00	424.0
1690	0.0	-11.49	6.756	0.00	424.0
1691	0.0	-11.50	6.760	0.00	424.4
1692	0.0	-11.51	6.764	0.00	424.8
1693	0.4	-11.52	6.768	0.08	425.0
1694	0.4	-11.52	6.772	0.08	425.0
1695	0.0	-11.53	6.776	0.00	425.4
1696	0.0	-11.54	6.780	0.00	425.8
1697	-0.2	-11.54	6.784	-0.04	425.8
1698	0.2	-11.55	6.788	0.04	426.2
1699	0.0	-11.56	6.792	0.00	426.6
1700	0.2	-11.56	6.796	0.04	426.6
1701	0.0	-11.57	6.800	0.00	427.0
1702	0.0	-11.58	6.804	0.00	427.4
1703	0.0	-11.59	6.808	0.00	427.6
1704	0.2	-11.59	6.812	0.04	427.6
1705	0.0	-11.60	6.816	0.00	428.0
1706	0.2	-11.61	6.820	0.04	428.4
1707	-0.2	-11.61	6.824	-0.04	428.4
1708	0.0	-11.62	6.828	0.00	428.8
1709	-0.4	-11.63	6.832	-0.08	429.2
1710	0.2	-11.63	6.836	0.04	429.2
1711	0.2	-11.64	6.840	0.04	429.6
1712	-0.2	-11.65	6.844	-0.04	429.8
1713	-0.2	-11.65	6.848	-0.04	429.8
1714	0.0	-11.66	6.852	0.00	430.2
1715	-0.2	-11.67	6.856	-0.04	430.6
1716	-0.2	-11.68	6.860	-0.04	431.0
1717	-0.2	-11.68	6.864	-0.04	431.0
1718	0.2	-11.69	6.868	0.04	431.4
1719	0.0	-11.70	6.872	0.00	431.8
1720	0.0	-11.70	6.876	0.00	431.8
1721	0.0	-11.71	6.880	0.00	432.2
1722	0.0	-11.72	6.884	0.00	432.4
1723	0.0	-11.72	6.888	0.00	432.4
1724	0.0	-11.73	6.892	0.00	432.8
1725	0.0	-11.74	6.896	0.00	433.2
1726	0.4	-11.75	6.900	0.08	433.6
1727	0.0	-11.75	6.904	0.00	433.6
1728	-0.2	-11.76	6.908	-0.04	434.0
1729	0.0	-11.77	6.912	0.00	434.4
1730	-0.2	-11.77	6.916	-0.04	434.4
1731	0.0	-11.78	6.920	0.00	434.6
1732	0.2	-11.79	6.924	0.04	435.0
1733	0.0	-11.79	6.928	0.00	435.0
1734	0.2	-11.80	6.932	0.04	435.4
1735	0.0	-11.81	6.936	0.00	435.8
1736	0.0	-11.82	6.940	0.00	436.2
1737	0.2	-11.82	6.944	0.04	436.2
1738	0.0	-11.83	6.948	0.00	436.6
1739	0.2	-11.84	6.952	0.04	437.0
1740	0.0	-11.84	6.956	0.00	437.0
1741	-0.2	-11.85	6.960	-0.04	437.2
1742	0.0	-11.86	6.964	0.00	437.6
1743	0.0	-11.86	6.968	0.00	437.6
1744	0.0	-11.87	6.972	0.00	438.0
1745	0.2	-11.88	6.976	0.04	438.4
1746	0.0	-11.88	6.980	0.00	438.4
1747	0.0	-11.89	6.984	0.00	438.8
1748	-0.4	-11.90	6.988	-0.08	439.2
1749	0.4	-11.91	6.992	0.08	439.4
1750	0.0	-11.91	6.996	0.00	439.4
1751	0.0	-11.92	7.000	0.00	439.8
1752	0.0	-11.93	7.004	0.00	440.2
1753	0.0	-11.94	7.008	0.00	440.6
1754	0.0	-11.95	7.012	0.00	441.0
1755	0.0	-11.96	7.016	0.00	441.4
1756	0.0	-11.96	7.020	0.00	441.4
1757	-0.2	-11.97	7.024	-0.04	441.6
1758	0.0	-11.98	7.028	0.00	442.0
1759	0.0	-11.99	7.032	0.00	442.4
1760	0.0	-11.99	7.036	0.00	442.4
1761	0.0	-12.00	7.040	0.00	442.8
1762	0.0	-12.01	7.044	0.00	443.2
1763	0.0	-12.01	7.048	0.00	443.2
1764	0.0	-12.02	7.052	0.00	443.6
1765	0.0	-12.03	7.056	0.00	444.0
1766	-0.2	-12.03	7.060	-0.04	444.0
1767	-0.2	-12.04	7.064	-0.04	444.2
1768	0.0	-12.05	7.068	0.00	444.6
1769	0.0	-12.06	7.072	0.00	445.0
1770	0.2	-12.06	7.076	0.04	445.0
1771	0.0	-12.07	7.080	0.00	445.4
1772	0.0	-12.08	7.084	0.00	445.8
1773	0.2	-12.08	7.088	0.04	445.8
1774	0.0	-12.09	7.092	0.00	446.2
1775	0.0	-12.10	7.096	0.00	446.4
1776	0.0	-12.10	7.100	0.00	446.4
1777	0.2	-12.11	7.104	0.04	446.8
1778	0.0	-12.12	7.108	0.00	447.2
1779	-0.2	-12.12	7.112	-0.04	447.2
1780	0.0	-12.13	7.116	0.00	447.6
1781	-0.2	-12.14	7.120	-0.04	448.0
1782	-0.2	-12.14	7.124	-0.04	448.0
1783	0.0	-12.15	7.128	0.00	448.4
1784	0.0	-12.16	7.132	0.00	448.8
1785	0.0	-12.17	7.136	0.00	449.0
1786	0.0	-12.17	7.140	0.00	449.0
1787	-0.2	-12.18	7.144	-0.04	449.4
1788	0.0	-12.19	7.148	0.00	449.8
1789	0.0	-12.19	7.152	0.00	449.8
1790	0.0	-12.20	7.156	0.00	450.2
1791	0.0	-12.21	7.160	0.00	450.6
1792	0.0	-12.21	7.164	0.00	450.6
1793	0.0	-12.22	7.168	0.00	451.0
1794	0.0	-12.23	7.172	0.00	451.2
1795	-0.2	-12.24	7.176	-0.04	451.6
1796	0.2	-12.24	7.180	0.04	451.6
1797	0.2	-12.25	7.184	0.04	452.0
1798	0.2	-12.26	7.188	0.04	452.4
1799	0.2	-12.26	7.192	0.04	452.4
1800	0.0	-12.27	7.196	0.00	452.8
1801	0.0	-12.28	7.200	0.00	453.2
1802	0.0	-12.29	7.204	0.00	453.6
1803	0.0	-12.29	7.208	0.00	453.6
1804	-0.2	-12.30	7.212	-0.04	453.8
1805	0.0	-12.31	7.216	0.00	454.2
1806	0.0	-12.31	7.220	0.00	454.2
1807	0.0	-12.32	7.224	0.00	454.6
1808	0.4	-12.33	7.228	0.08	455.0
1809	-0.2	-12.33	7.232	-0.04	455.0
1810	0.4	-12.34	7.236	0.08	455.4
1811	0.0	-12.35	7.240	0.00	455.8
1812	-0.2	-12.36	7.244	-0.04	456.0
1813	0.0	-12.36	7.248	0.00	456.0
1814	0.0	-12.37	7.252	0.00	456.4
1815	0.0	-12.37	7.256	0.00	456.4
1816	0.0	-12.38	7.260	0.00	456.8
1817	0.0	-12.39	7.264	0.00	457.2
1818	-0.2	-12.40	7.268	-0.04	457.6
1819	-0.2	-12.40	7.272	-0.04	457.6
1820	-0.2	-12.41	7.276	-0.04	458.0
1821	-0.2	-12.42	7.280	-0.04	458.4
1822	-0.2	-12.42	7.284	-0.04	458.4
1823	0.2	-12.43	7.288	0.04	458.6
1824	0.2	-12.44	7.292	0.04	459.0
1825	0.0	-12.44	7.296	0.00	459.0
1826	0.2	-12.45	7.300	0.04	459.4
1827	-0.2	-12.46	7.304	-0.04	459.8
1828	0.0	-12.47	7.308	0.00	460.2
1829	0.0	-12.47	7.312	0.00	460.2
1830	0.0	-12.48	7.316	0.00	460.6
1831	0.0	-12.49	7.320	0.00	460.8
1832	-0.4	-12.49	7.324	-0.08	460.8
1833	0.0	-12.50	7.328	0.00	461.2
1834	0.0	-12.51	7.332	0.00	461.6
1835	0.2	-12.51	7.336	0.04	461.6
1836	0.2	-12.52	7.340	0.04	462.0
1837	-0.2	-12.53	7.344	-0.04	462.4
1838	0.0	-12.54	7.348	0.00	462.8
1839	0.0	-12.54	7.352	0.00	462.8
1840	0.4	-12.55	7.356	0.08	463.0
1841	0.0	-12.56	7.360	0.00	463.4
1842	0.0	-12.56	7.364	0.00	463.4
1843	0.0	-12.57	7.368	0.00	463.8
1844	0.0	-12.58	7.372	0.00	464.2
1845	-0.2	-12.58	7.376	-0.04	464.2
1846	0.2	-12.59	7.380	0.04	464.6
1847	0.0	-12.60	7.384	0.00	465.0
1848	-0.4	-12.61	7.388	-0.08	465.4
1849	0.0	-12.61	7.392	0.00	465.4
1850	0.0	-12.62	7.396	0.00	465.6
1851	0.0	-12.63	7.400	0.00	466.0
1852	0.0	-12.63	7.404	0.00	466.0
1853	-0.2	-12.64	7.408	-0.04	466.4
1854	0.2	-12.65	7.412	0.04	466.8
1855	0.4	-12.65	7.416	0.08	466.8
1856	0.0	-12.66	7.420	0.00	467.2
1857	0.0	-12.67	7.424	0.00	467.6
1858	0.0	-12.67	7.428	0.00	467.6
1859	0.0	-12.68	7.432	0.00	467.8
1860	0.0	-12.69	7.436	0.00	468.2
1861	0.2	-12.70	7.440	0.04	468.6
1862	-0.2	-12.70	7.444	-0.04	468.6
1863	0.0	-12.71	7.448	0.00	469.0
1864	0.0	-12.72	7.452	0.00	469.4
1865	-0.2	-12.72	7.456	-0.04	469.4
1866	0.0	-12.73	7.460	0.00	469.8
1867	0.0	-12.74	7.464	0.00	470.2
1868	0.0	-12.74	7.468	0.00	470.2
1869	-0.2	-12.75	7.472	-0.04	470.4
1870	0.0	-12.76	7.476	0.00	470.8
1871	0.0	-12.77	7.480	0.00	471.2
1872	0.0	-12.77	7.484	0.00	471.2
1873	0.0	-12.78	7.488	0.00	471.6
1874	0.0	-12.79	7.492	0.00	472.0
1875	0.2	-12.79	7.496	0.04	472.0
1876	0.2	-12.80	7.500	0.04	472.4
1877	-0.4	-12.81	7.504	-0.08	472.6
1878	0.0	-12.81	7.508	0.00	472.6
1879	0.0	-12.82	7.512	0.00	473.0
1880	-0.2	-12.83	7.516	-0.04	473.4
1881	-0.2	-12.84	7.520	-0.04	473.8
1882	0.0	-12.84	7.524	0.00	473.8
1883	0.0	-12.85	7.528	0.00	474.2
1884	-0.2	-12.86	7.532	-0.04	474.6
1885	-0.2	-12.86	7.536	-0.04	474.6
1886	0.0	-12.87	7.540	0.00	475.0
1887	0.0	-12.88	7.544	0.00	475.2
1888	0.2	-12.88	7.548	0.04	475.2
1889	0.0	-12.89	7.552	0.00	475.6
1890	0.0	-12.90	7.556	0.00	476.0
1891	0.0	-12.91	7.560	0.00	476.4
1892	-0.4	-12.91	7.564	-0.08	476.4
1893	-0.2	-12.92	7.568	-0.04	476.8
1894	0.0	-12.93	7.572	0.00	477.2
1895	0.0	-12.93	7.576	0.00	477.2
1896	0.0	-12.94	7.580	0.00	477.4
1897	-0.2	-12.95	7.584	-0.04	477.8
1898	0.0	-12.96	7.588	0.00	478.2
1899	0.0	-12.96	7.592	0.00	478.2
1900	0.0	-12.97	7.596	0.00	478.6
1901	0.0	-12.98	7.600	0.00	479.0
1902	0.2	-12.98	7.604	0.04	479.0
1903	0.0	-12.99	7.608	0.00	479.4
1904	0.0	-13.00	7.612	0.00	479.8
1905	0.2	-13.00	7.616	0.04	479.8
1906	0.0	-13.01	7.620	0.00	480.0
1907	0.2	-13.02	7.624	0.04	480.4
1908	0.0	-13.03	7.628	0.00	480.8
1909	0.0	-13.03	7.632	0.00	480.8
1910	0.0	-13.04	7.636	0.00	481.2
1911	0.0	-13.05	7.640	0.00	481.6
1912	0.0	-13.05	7.644	0.00	481.6
1913	0.2	-13.06	7.648	0.04	482.0
1914	0.2	-13.07	7.652	0.04	482.2
1915	0.0	-13.07	7.656	0.00	482.2
1916	0.0	-13.08	7.660	0.00	482.6
1917	-0.2	-13.09	7.664	-0.04	483.0
1918	0.0	-13.10	7.668	0.00	483.4
1919	0.0	-13.10	7.672	0.00	483.4
1920	-0.2	-13.11	7.676	-0.04	483.8
1921	0.2	-13.12	7.680	0.04	484.2
1922	0.2	-13.12	7.684	0.04	484.2
1923	-0.2	-13.13	7.688	-0.04	484.6
