sep=	
pf08lt02

System Information:
IntelliMESUR Version: 2.2.1
Test Frame Model: F505
Test Frame Serial Number: 4418651
Test Frame Capacity: 500 lbF / 2.2 kN
Test Frame Firmware Version: 1.00.14
Force Sensor Model: FS05-100
Force Sensor Capacity: 500 N
Force Sensor Resolution: 0.2 N
Force Sensor Serial Number: 4425350
Calibration Date: Apr 29, 2024
Calibration Due Date: Apr 29, 2025

Reading	Load [N]	Distance [mm]	Time [s]	Stress [MPa]	Strain [%]	
83	-0.2	-0.24	0.328	-0.02	7.0
84	0.0	-0.24	0.332	0.00	7.0
85	-0.4	-0.25	0.336	-0.04	7.2
86	0.0	-0.26	0.340	0.00	7.6
87	0.0	-0.26	0.344	0.00	7.6
88	0.0	-0.27	0.348	0.00	7.8
89	0.0	-0.28	0.352	0.00	8.2
90	0.0	-0.29	0.356	0.00	8.4
91	0.0	-0.29	0.360	0.00	8.4
92	0.0	-0.30	0.364	0.00	8.8
93	0.0	-0.31	0.368	0.00	9.0
94	0.2	-0.31	0.372	0.02	9.0
95	-0.2	-0.32	0.376	-0.02	9.4
96	-0.2	-0.33	0.380	-0.02	9.6
97	0.0	-0.33	0.384	0.00	9.6
98	-0.2	-0.34	0.388	-0.02	9.8
99	-0.2	-0.35	0.392	-0.02	10.2
100	-0.2	-0.36	0.396	-0.02	10.4
101	0.0	-0.36	0.400	0.00	10.4
102	0.0	-0.37	0.404	0.00	10.8
103	0.0	-0.38	0.408	0.00	11.0
104	0.0	-0.38	0.412	0.00	11.0
105	0.0	-0.39	0.416	0.00	11.4
106	0.0	-0.40	0.420	0.00	11.6
107	0.0	-0.40	0.424	0.00	11.6
108	0.0	-0.41	0.428	0.00	12.0
109	0.6	-0.42	0.432	0.06	12.2
110	0.2	-0.43	0.436	0.02	12.4
111	0.2	-0.43	0.440	0.02	12.4
112	0.0	-0.44	0.444	0.00	12.8
113	0.2	-0.45	0.448	0.02	13.0
114	0.0	-0.45	0.452	0.00	13.0
115	-0.2	-0.46	0.456	-0.02	13.4
116	0.0	-0.47	0.460	0.00	13.6
117	0.0	-0.48	0.464	0.00	14.0
118	0.0	-0.48	0.468	0.00	14.0
119	0.0	-0.49	0.472	0.00	14.2
120	0.0	-0.50	0.476	0.00	14.6
121	-0.2	-0.50	0.480	-0.02	14.6
122	-0.2	-0.51	0.484	-0.02	14.8
123	0.0	-0.52	0.488	0.00	15.2
124	0.0	-0.52	0.492	0.00	15.2
125	-0.2	-0.53	0.496	-0.02	15.4
126	-0.2	-0.54	0.500	-0.02	15.6
127	-0.2	-0.55	0.504	-0.02	16.0
128	0.0	-0.55	0.508	0.00	16.0
129	0.2	-0.56	0.512	0.02	16.2
130	0.2	-0.56	0.516	0.02	16.2
131	0.0	-0.57	0.520	0.00	16.6
132	0.0	-0.58	0.524	0.00	16.8
133	-0.2	-0.59	0.528	-0.02	17.2
134	-0.2	-0.59	0.532	-0.02	17.2
135	-0.2	-0.60	0.536	-0.02	17.4
136	-0.2	-0.61	0.540	-0.02	17.8
137	0.0	-0.61	0.544	0.00	17.8
138	0.2	-0.62	0.548	0.02	18.0
139	0.2	-0.63	0.552	0.02	18.4
140	0.2	-0.64	0.556	0.02	18.6
141	0.0	-0.64	0.560	0.00	18.6
142	-0.2	-0.65	0.564	-0.02	18.8
143	-0.2	-0.66	0.568	-0.02	19.2
144	0.0	-0.66	0.572	0.00	19.2
145	-0.2	-0.67	0.576	-0.02	19.4
146	0.0	-0.68	0.580	0.00	19.8
147	0.0	-0.68	0.584	0.00	19.8
148	0.0	-0.69	0.588	0.00	20.0
149	0.2	-0.70	0.592	0.02	20.4
150	0.2	-0.71	0.596	0.02	20.6
151	-0.2	-0.71	0.600	-0.02	20.6
152	-0.2	-0.72	0.604	-0.02	21.0
153	0.2	-0.73	0.608	0.02	21.2
154	0.0	-0.73	0.612	0.00	21.2
155	0.0	-0.74	0.616	0.00	21.6
156	0.2	-0.75	0.620	0.02	21.8
157	0.2	-0.75	0.624	0.02	21.8
158	0.2	-0.76	0.628	0.02	22.0
159	0.0	-0.77	0.632	0.00	22.4
160	0.0	-0.78	0.636	0.00	22.6
161	0.0	-0.78	0.640	0.00	22.6
162	0.0	-0.79	0.644	0.00	23.0
163	-0.4	-0.80	0.648	-0.04	23.2
164	0.0	-0.80	0.652	0.00	23.2
165	-0.2	-0.81	0.656	-0.02	23.6
166	0.0	-0.82	0.660	0.00	23.8
167	0.2	-0.82	0.664	0.02	23.8
168	0.0	-0.83	0.668	0.00	24.2
169	0.0	-0.84	0.672	0.00	24.4
170	-0.2	-0.85	0.676	-0.02	24.8
171	0.2	-0.85	0.680	0.02	24.8
172	0.2	-0.86	0.684	0.02	25.0
173	0.0	-0.86	0.688	0.00	25.0
174	0.2	-0.87	0.692	0.02	25.2
175	-0.2	-0.88	0.696	-0.02	25.6
176	0.0	-0.89	0.700	0.00	25.8
177	0.0	-0.89	0.704	0.00	25.8
178	0.0	-0.90	0.708	0.00	26.2
179	0.0	-0.91	0.712	0.00	26.4
180	0.0	-0.91	0.716	0.00	26.4
181	0.0	-0.92	0.720	0.00	26.8
182	0.0	-0.93	0.724	0.00	27.0
183	0.0	-0.94	0.728	0.00	27.4
184	0.0	-0.94	0.732	0.00	27.4
185	-0.2	-0.95	0.736	-0.02	27.6
186	-0.2	-0.96	0.740	-0.02	28.0
187	0.0	-0.96	0.744	0.00	28.0
188	0.0	-0.97	0.748	0.00	28.2
189	0.2	-0.98	0.752	0.02	28.4
190	0.0	-0.98	0.756	0.00	28.4
191	0.0	-0.99	0.760	0.00	28.8
192	0.0	-1.00	0.764	0.00	29.0
193	0.2	-1.01	0.768	0.02	29.4
194	-0.2	-1.01	0.772	-0.02	29.4
195	0.0	-1.02	0.776	0.00	29.6
196	0.0	-1.03	0.780	0.00	30.0
197	0.0	-1.03	0.784	0.00	30.0
198	0.0	-1.04	0.788	0.00	30.2
199	0.2	-1.05	0.792	0.02	30.6
200	0.0	-1.05	0.796	0.00	30.6
201	0.0	-1.06	0.800	0.00	30.8
202	0.2	-1.07	0.804	0.02	31.2
203	0.2	-1.08	0.808	0.02	31.4
204	0.0	-1.08	0.812	0.00	31.4
205	0.0	-1.09	0.816	0.00	31.6
206	0.0	-1.10	0.820	0.00	32.0
207	0.0	-1.10	0.824	0.00	32.0
208	0.0	-1.11	0.828	0.00	32.2
209	0.0	-1.12	0.832	0.00	32.6
210	0.0	-1.12	0.836	0.00	32.6
211	0.0	-1.13	0.840	0.00	32.8
212	0.0	-1.14	0.844	0.00	33.2
213	-0.6	-1.15	0.848	-0.06	33.4
214	-0.2	-1.15	0.852	-0.02	33.4
215	0.0	-1.16	0.856	0.00	33.8
216	0.0	-1.17	0.860	0.00	34.0
217	0.0	-1.17	0.864	0.00	34.0
218	0.0	-1.18	0.868	0.00	34.4
219	0.0	-1.20	0.872	0.00	34.8
220	0.0	-1.20	0.876	0.00	34.8
221	0.0	-1.21	0.880	0.00	35.2
222	0.0	-1.22	0.884	0.00	35.4
223	0.0	-1.22	0.888	0.00	35.4
224	0.0	-1.23	0.892	0.00	35.8
225	0.2	-1.24	0.896	0.02	36.0
226	0.0	-1.25	0.900	0.00	36.4
227	-0.2	-1.25	0.904	-0.02	36.4
228	0.2	-1.26	0.908	0.02	36.6
229	0.2	-1.27	0.912	0.02	37.0
230	0.2	-1.27	0.916	0.02	37.0
231	0.0	-1.28	0.920	0.00	37.2
232	0.0	-1.29	0.924	0.00	37.6
233	0.0	-1.29	0.928	0.00	37.6
234	0.0	-1.30	0.932	0.00	37.8
235	0.0	-1.31	0.936	0.00	38.0
236	-0.2	-1.32	0.940	-0.02	38.4
237	0.0	-1.32	0.944	0.00	38.4
238	0.0	-1.33	0.948	0.00	38.6
239	-0.2	-1.34	0.952	-0.02	39.0
240	0.0	-1.34	0.956	0.00	39.0
241	0.0	-1.35	0.960	0.00	39.2
242	0.0	-1.36	0.964	0.00	39.6
243	0.0	-1.36	0.968	0.00	39.6
244	0.0	-1.37	0.972	0.00	39.8
245	0.2	-1.38	0.976	0.02	40.2
246	-0.2	-1.39	0.980	-0.02	40.4
247	0.0	-1.39	0.984	0.00	40.4
248	0.0	-1.40	0.988	0.00	40.6
249	0.0	-1.41	0.992	0.00	41.0
250	0.0	-1.41	0.996	0.00	41.0
251	-0.2	-1.42	1.000	-0.02	41.2
252	0.0	-1.43	1.004	0.00	41.6
253	0.0	-1.43	1.008	0.00	41.6
254	0.0	-1.44	1.012	0.00	41.8
255	0.0	-1.45	1.016	0.00	42.2
256	-0.4	-1.46	1.020	-0.04	42.4
257	0.0	-1.46	1.024	0.00	42.4
258	0.0	-1.47	1.028	0.00	42.8
259	-0.2	-1.48	1.032	-0.02	43.0
260	0.0	-1.48	1.036	0.00	43.0
261	0.0	-1.49	1.040	0.00	43.4
262	0.0	-1.50	1.044	0.00	43.6
263	0.2	-1.50	1.048	0.02	43.6
264	0.2	-1.51	1.052	0.02	43.8
265	0.0	-1.52	1.056	0.00	44.2
266	0.0	-1.52	1.060	0.00	44.2
267	0.2	-1.53	1.064	0.02	44.4
268	-0.2	-1.54	1.068	-0.02	44.8
269	0.2	-1.55	1.072	0.02	45.0
270	0.0	-1.55	1.076	0.00	45.0
271	0.0	-1.56	1.080	0.00	45.4
272	0.0	-1.57	1.084	0.00	45.6
273	0.0	-1.57	1.088	0.00	45.6
274	-0.2	-1.58	1.092	-0.02	46.0
275	0.0	-1.59	1.096	0.00	46.2
276	0.0	-1.59	1.100	0.00	46.2
277	-0.2	-1.60	1.104	-0.02	46.6
278	-0.2	-1.61	1.108	-0.02	46.8
279	0.0	-1.62	1.112	0.00	47.0
280	-0.2	-1.62	1.116	-0.02	47.0
281	0.2	-1.63	1.120	0.02	47.4
282	0.0	-1.64	1.124	0.00	47.6
283	0.0	-1.64	1.128	0.00	47.6
284	0.0	-1.65	1.132	0.00	48.0
285	0.2	-1.66	1.136	0.02	48.2
286	0.4	-1.66	1.140	0.04	48.2
287	0.0	-1.67	1.144	0.00	48.6
288	0.2	-1.68	1.148	0.02	48.8
289	0.0	-1.68	1.152	0.00	48.8
290	0.0	-1.69	1.156	0.00	49.2
291	0.2	-1.70	1.160	0.02	49.4
292	0.0	-1.70	1.164	0.00	49.4
293	0.0	-1.71	1.168	0.00	49.8
294	0.0	-1.72	1.172	0.00	50.0
295	-0.4	-1.73	1.176	-0.04	50.2
296	-0.4	-1.73	1.180	-0.04	50.2
297	0.0	-1.74	1.184	0.00	50.6
298	0.0	-1.75	1.188	0.00	50.8
299	0.0	-1.75	1.192	0.00	50.8
300	-0.2	-1.76	1.196	-0.02	51.2
301	0.2	-1.77	1.200	0.02	51.4
302	0.0	-1.77	1.204	0.00	51.4
303	0.0	-1.78	1.208	0.00	51.8
304	0.0	-1.79	1.212	0.00	52.0
305	-0.2	-1.80	1.216	-0.02	52.4
306	0.0	-1.80	1.220	0.00	52.4
307	0.2	-1.81	1.224	0.02	52.6
308	0.0	-1.82	1.228	0.00	53.0
309	0.0	-1.82	1.232	0.00	53.0
310	0.0	-1.83	1.236	0.00	53.2
311	0.0	-1.84	1.240	0.00	53.4
312	0.0	-1.84	1.244	0.00	53.4
313	0.0	-1.85	1.248	0.00	53.8
314	0.0	-1.86	1.252	0.00	54.0
315	0.0	-1.87	1.256	0.00	54.4
316	0.2	-1.87	1.260	0.02	54.4
317	0.0	-1.88	1.264	0.00	54.6
318	-0.2	-1.89	1.268	-0.02	55.0
319	0.0	-1.89	1.272	0.00	55.0
320	0.0	-1.90	1.276	0.00	55.2
321	0.0	-1.91	1.280	0.00	55.6
322	0.0	-1.91	1.284	0.00	55.6
323	0.2	-1.92	1.288	0.02	55.8
324	0.0	-1.93	1.292	0.00	56.2
325	0.0	-1.93	1.296	0.00	56.2
326	0.0	-1.94	1.300	0.00	56.4
327	-0.2	-1.95	1.304	-0.02	56.6
328	0.0	-1.96	1.308	0.00	57.0
329	0.0	-1.96	1.312	0.00	57.0
330	0.0	-1.97	1.316	0.00	57.2
331	-0.2	-1.98	1.320	-0.02	57.6
332	-0.2	-1.98	1.324	-0.02	57.6
333	0.0	-1.99	1.328	0.00	57.8
334	0.0	-2.00	1.332	0.00	58.2
335	0.0	-2.00	1.336	0.00	58.2
336	0.2	-2.01	1.340	0.02	58.4
337	0.0	-2.02	1.344	0.00	58.8
338	0.0	-2.03	1.348	0.00	59.0
339	0.0	-2.03	1.352	0.00	59.0
340	0.2	-2.04	1.356	0.02	59.4
341	0.2	-2.05	1.360	0.02	59.6
342	0.4	-2.05	1.364	0.04	59.6
343	0.0	-2.06	1.368	0.00	59.8
344	0.0	-2.07	1.372	0.00	60.2
345	0.0	-2.07	1.376	0.00	60.2
346	0.0	-2.08	1.380	0.00	60.4
347	-0.2	-2.09	1.384	-0.02	60.8
348	0.0	-2.10	1.388	0.00	61.0
349	0.0	-2.10	1.392	0.00	61.0
350	0.0	-2.11	1.396	0.00	61.4
351	0.0	-2.12	1.400	0.00	61.6
352	0.0	-2.12	1.404	0.00	61.6
353	0.0	-2.13	1.408	0.00	62.0
354	0.2	-2.14	1.412	0.02	62.2
355	0.0	-2.14	1.416	0.00	62.2
356	0.0	-2.15	1.420	0.00	62.4
357	0.0	-2.16	1.424	0.00	62.8
358	0.2	-2.16	1.428	0.02	62.8
359	0.2	-2.17	1.432	0.02	63.0
360	0.0	-2.18	1.436	0.00	63.4
361	0.0	-2.19	1.440	0.00	63.6
362	-0.2	-2.18	1.444	-0.02	63.4
363	-0.2	-2.19	1.448	-0.02	63.6
364	0.0	-2.20	1.452	0.00	64.0
365	0.2	-2.20	1.456	0.02	64.0
366	0.0	-2.21	1.460	0.00	64.2
367	0.2	-2.22	1.464	0.02	64.6
368	-0.2	-2.22	1.468	-0.02	64.6
369	-0.4	-2.23	1.472	-0.04	64.8
370	0.0	-2.24	1.476	0.00	65.2
371	0.2	-2.24	1.480	0.02	65.2
372	0.0	-2.25	1.484	0.00	65.4
373	0.0	-2.26	1.488	0.00	65.6
374	0.0	-2.27	1.492	0.00	66.0
375	0.0	-2.27	1.496	0.00	66.0
376	-0.2	-2.28	1.500	-0.02	66.2
377	0.2	-2.29	1.504	0.02	66.6
378	0.0	-2.29	1.508	0.00	66.6
379	0.2	-2.30	1.512	0.02	66.8
380	0.0	-2.31	1.516	0.00	67.2
381	0.0	-2.31	1.520	0.00	67.2
382	0.0	-2.32	1.524	0.00	67.4
383	0.0	-2.33	1.528	0.00	67.8
384	0.2	-2.33	1.532	0.02	67.8
385	-0.2	-2.34	1.536	-0.02	68.0
386	0.0	-2.35	1.540	0.00	68.4
387	0.0	-2.36	1.544	0.00	68.6
388	0.0	-2.36	1.548	0.00	68.6
389	0.0	-2.37	1.552	0.00	68.8
390	0.0	-2.38	1.556	0.00	69.2
391	0.0	-2.38	1.560	0.00	69.2
392	0.0	-2.39	1.564	0.00	69.4
393	0.4	-2.40	1.568	0.04	69.8
394	0.2	-2.40	1.572	0.02	69.8
395	0.0	-2.41	1.576	0.00	70.0
396	-0.2	-2.42	1.580	-0.02	70.4
397	-0.2	-2.43	1.584	-0.02	70.6
398	-0.2	-2.43	1.588	-0.02	70.6
399	0.2	-2.44	1.592	0.02	71.0
400	-0.2	-2.45	1.596	-0.02	71.2
401	0.2	-2.45	1.600	0.02	71.2
402	0.0	-2.46	1.604	0.00	71.6
403	0.0	-2.47	1.608	0.00	71.8
404	0.4	-2.47	1.612	0.04	71.8
405	0.0	-2.48	1.616	0.00	72.0
406	-0.2	-2.49	1.620	-0.02	72.4
407	-0.4	-2.50	1.624	-0.04	72.6
408	-0.2	-2.50	1.628	-0.02	72.6
409	-0.2	-2.51	1.632	-0.02	73.0
410	-0.2	-2.52	1.636	-0.02	73.2
411	-0.2	-2.52	1.640	-0.02	73.2
412	0.0	-2.53	1.644	0.00	73.6
413	0.0	-2.54	1.648	0.00	73.8
414	0.2	-2.54	1.652	0.02	73.8
415	0.2	-2.55	1.656	0.02	74.2
416	0.0	-2.56	1.660	0.00	74.4
417	0.0	-2.56	1.664	0.00	74.4
418	0.0	-2.57	1.668	0.00	74.8
419	0.0	-2.58	1.672	0.00	75.0
420	0.0	-2.59	1.676	0.00	75.2
421	0.0	-2.59	1.680	0.00	75.2
422	-0.2	-2.60	1.684	-0.02	75.6
423	0.0	-2.61	1.688	0.00	75.8
424	0.0	-2.61	1.692	0.00	75.8
425	0.0	-2.62	1.696	0.00	76.2
426	0.0	-2.63	1.700	0.00	76.4
427	0.0	-2.63	1.704	0.00	76.4
428	0.0	-2.64	1.708	0.00	76.8
429	0.0	-2.65	1.712	0.00	77.0
430	0.0	-2.66	1.716	0.00	77.4
431	0.2	-2.66	1.720	0.02	77.4
432	0.0	-2.67	1.724	0.00	77.6
433	0.0	-2.68	1.728	0.00	78.0
434	-0.2	-2.68	1.732	-0.02	78.0
435	0.0	-2.69	1.736	0.00	78.2
436	0.0	-2.70	1.740	0.00	78.4
437	0.0	-2.70	1.744	0.00	78.4
438	0.0	-2.71	1.748	0.00	78.8
439	0.0	-2.72	1.752	0.00	79.0
440	0.0	-2.73	1.756	0.00	79.4
441	0.0	-2.73	1.760	0.00	79.4
442	0.2	-2.74	1.764	0.02	79.6
443	0.2	-2.75	1.768	0.02	80.0
444	0.2	-2.75	1.772	0.02	80.0
445	0.0	-2.76	1.776	0.00	80.2
446	-0.4	-2.77	1.780	-0.04	80.6
447	-0.4	-2.77	1.784	-0.04	80.6
448	-0.2	-2.78	1.788	-0.02	80.8
449	0.0	-2.79	1.792	0.00	81.2
450	0.0	-2.80	1.796	0.00	81.4
451	0.2	-2.80	1.800	0.02	81.4
452	0.2	-2.81	1.804	0.02	81.6
453	0.2	-2.82	1.808	0.02	82.0
454	0.2	-2.82	1.812	0.02	82.0
455	0.0	-2.83	1.816	0.00	82.2
456	0.0	-2.84	1.820	0.00	82.6
457	0.0	-2.84	1.824	0.00	82.6
458	0.0	-2.85	1.828	0.00	82.8
459	0.0	-2.86	1.832	0.00	83.2
460	0.0	-2.86	1.836	0.00	83.2
461	0.2	-2.87	1.840	0.02	83.4
462	0.2	-2.88	1.844	0.02	83.8
463	0.0	-2.89	1.848	0.00	84.0
464	0.0	-2.89	1.852	0.00	84.0
465	0.0	-2.90	1.856	0.00	84.4
466	0.0	-2.91	1.860	0.00	84.6
467	0.0	-2.91	1.864	0.00	84.6
468	0.0	-2.92	1.868	0.00	84.8
469	0.0	-2.93	1.872	0.00	85.2
470	0.0	-2.93	1.876	0.00	85.2
471	0.0	-2.94	1.880	0.00	85.4
472	-0.2	-2.95	1.884	-0.02	85.8
473	0.0	-2.96	1.888	0.00	86.0
474	0.0	-2.96	1.892	0.00	86.0
475	-0.2	-2.97	1.896	-0.02	86.4
476	0.0	-2.98	1.900	0.00	86.6
477	0.2	-2.98	1.904	0.02	86.6
478	0.0	-2.99	1.908	0.00	87.0
479	0.2	-3.00	1.912	0.02	87.2
480	0.0	-3.00	1.916	0.00	87.2
481	0.2	-3.01	1.920	0.02	87.6
482	0.0	-3.02	1.924	0.00	87.8
483	0.0	-3.03	1.928	0.00	88.0
484	0.0	-3.03	1.932	0.00	88.0
485	0.0	-3.04	1.936	0.00	88.4
486	0.0	-3.05	1.940	0.00	88.6
487	0.0	-3.05	1.944	0.00	88.6
488	-0.2	-3.06	1.948	-0.02	89.0
489	0.2	-3.07	1.952	0.02	89.2
490	0.2	-3.07	1.956	0.02	89.2
491	0.0	-3.08	1.960	0.00	89.6
492	0.0	-3.09	1.964	0.00	89.8
493	-0.2	-3.10	1.968	-0.02	90.2
494	-0.2	-3.10	1.972	-0.02	90.2
495	0.0	-3.11	1.976	0.00	90.4
496	0.0	-3.12	1.980	0.00	90.6
497	-0.2	-3.12	1.984	-0.02	90.6
498	0.0	-3.13	1.988	0.00	91.0
499	0.0	-3.14	1.992	0.00	91.2
500	0.2	-3.14	1.996	0.02	91.2
501	0.4	-3.15	2.000	0.04	91.6
502	0.0	-3.16	2.004	0.00	91.8
503	0.0	-3.16	2.008	0.00	91.8
504	0.2	-3.17	2.012	0.02	92.2
505	0.0	-3.18	2.016	0.00	92.4
506	0.0	-3.20	2.020	0.00	93.0
507	0.0	-3.20	2.024	0.00	93.0
508	0.0	-3.21	2.028	0.00	93.4
509	-0.2	-3.22	2.032	-0.02	93.6
510	-0.2	-3.22	2.036	-0.02	93.6
511	-0.2	-3.23	2.040	-0.02	93.8
512	0.0	-3.24	2.044	0.00	94.2
513	0.0	-3.24	2.048	0.00	94.2
514	0.0	-3.25	2.052	0.00	94.4
515	0.0	-3.26	2.056	0.00	94.8
516	0.0	-3.27	2.060	0.00	95.0
517	0.0	-3.27	2.064	0.00	95.0
518	0.0	-3.28	2.068	0.00	95.4
519	0.0	-3.29	2.072	0.00	95.6
520	-0.2	-3.29	2.076	-0.02	95.6
521	0.0	-3.30	2.080	0.00	96.0
522	0.0	-3.31	2.084	0.00	96.2
523	0.0	-3.32	2.088	0.00	96.6
524	0.0	-3.32	2.092	0.00	96.6
525	0.0	-3.33	2.096	0.00	96.8
526	0.0	-3.34	2.100	0.00	97.0
527	0.0	-3.34	2.104	0.00	97.0
528	0.0	-3.35	2.108	0.00	97.4
529	0.0	-3.36	2.112	0.00	97.6
530	0.0	-3.36	2.116	0.00	97.6
531	0.0	-3.37	2.120	0.00	98.0
532	0.0	-3.38	2.124	0.00	98.2
533	-0.2	-3.39	2.128	-0.02	98.6
534	-0.2	-3.39	2.132	-0.02	98.6
535	-0.2	-3.40	2.136	-0.02	98.8
536	0.2	-3.41	2.140	0.02	99.2
537	0.0	-3.41	2.144	0.00	99.2
538	0.0	-3.42	2.148	0.00	99.4
539	0.0	-3.43	2.152	0.00	99.8
540	-0.2	-3.43	2.156	-0.02	99.8
541	0.2	-3.44	2.160	0.02	100.0
542	0.2	-3.45	2.164	0.02	100.2
543	0.2	-3.46	2.168	0.02	100.6
544	0.2	-3.46	2.172	0.02	100.6
545	0.2	-3.47	2.176	0.02	100.8
546	0.0	-3.48	2.180	0.00	101.2
547	-0.2	-3.48	2.184	-0.02	101.2
548	0.0	-3.49	2.188	0.00	101.4
549	-0.2	-3.50	2.192	-0.02	101.8
550	0.0	-3.50	2.196	0.00	101.8
551	0.0	-3.51	2.200	0.00	102.0
552	-0.2	-3.52	2.204	-0.02	102.4
553	-0.2	-3.53	2.208	-0.02	102.6
554	0.2	-3.53	2.212	0.02	102.6
555	0.2	-3.54	2.216	0.02	103.0
556	0.0	-3.55	2.220	0.00	103.2
557	0.2	-3.55	2.224	0.02	103.2
558	0.0	-3.56	2.228	0.00	103.4
559	0.0	-3.57	2.232	0.00	103.8
560	0.0	-3.58	2.236	0.00	104.0
561	-0.2	-3.58	2.240	-0.02	104.0
562	-0.2	-3.59	2.244	-0.02	104.4
563	-0.2	-3.60	2.248	-0.02	104.6
564	0.2	-3.60	2.252	0.02	104.6
565	0.0	-3.61	2.256	0.00	105.0
566	0.2	-3.62	2.260	0.02	105.2
567	-0.2	-3.62	2.264	-0.02	105.2
568	-0.2	-3.63	2.268	-0.02	105.6
569	0.0	-3.64	2.272	0.00	105.8
570	0.0	-3.65	2.276	0.00	106.2
571	0.0	-3.65	2.280	0.00	106.2
572	0.0	-3.66	2.284	0.00	106.4
573	0.0	-3.67	2.288	0.00	106.6
574	0.0	-3.67	2.292	0.00	106.6
575	0.0	-3.68	2.296	0.00	107.0
576	0.0	-3.69	2.300	0.00	107.2
577	0.0	-3.69	2.304	0.00	107.2
