sep=	
pf12lt01

System Information:
IntelliMESUR Version: 2.2.1
Test Frame Model: F505
Test Frame Serial Number: 4418651
Test Frame Capacity: 500 lbF / 2.2 kN
Test Frame Firmware Version: 1.00.14
Force Sensor Model: FS05-100
Force Sensor Capacity: 500 N
Force Sensor Resolution: 0.2 N
Force Sensor Serial Number: 4425350
Calibration Date: Apr 29, 2024
Calibration Due Date: Apr 29, 2025

Reading	Load [N]	Distance [mm]	Time [s]	Stress [MPa]	Strain [%]	
144	0.0	-0.67	0.572	0.00	23.2
145	0.0	-0.68	0.576	0.00	23.6
146	0.0	-0.68	0.580	0.00	23.6
147	0.0	-0.69	0.584	0.00	23.8
148	0.0	-0.70	0.588	0.00	24.2
149	0.0	-0.71	0.592	0.00	24.6
150	-0.2	-0.71	0.596	-0.04	24.6
151	-0.2	-0.72	0.600	-0.04	25.0
152	0.0	-0.73	0.604	0.00	25.2
153	0.0	-0.73	0.608	0.00	25.2
154	0.0	-0.74	0.612	0.00	25.6
155	0.0	-0.75	0.616	0.00	26.0
156	0.0	-0.75	0.620	0.00	26.0
157	0.0	-0.76	0.624	0.00	26.2
158	0.0	-0.77	0.628	0.00	26.6
159	0.0	-0.78	0.632	0.00	27.0
160	0.0	-0.78	0.636	0.00	27.0
161	0.4	-0.79	0.640	0.06	27.4
162	0.0	-0.79	0.644	0.00	27.4
163	0.0	-0.80	0.648	0.00	27.6
164	0.0	-0.81	0.652	0.00	28.0
165	0.0	-0.82	0.656	0.00	28.4
166	0.0	-0.82	0.660	0.00	28.4
167	0.2	-0.83	0.664	0.04	28.8
168	0.0	-0.84	0.668	0.00	29.0
169	-0.2	-0.85	0.672	-0.04	29.4
170	0.0	-0.85	0.676	0.00	29.4
171	0.0	-0.86	0.680	0.00	29.8
172	0.0	-0.87	0.684	0.00	30.2
173	0.0	-0.87	0.688	0.00	30.2
174	0.0	-0.88	0.692	0.00	30.4
175	0.0	-0.89	0.696	0.00	30.8
176	0.0	-0.89	0.700	0.00	30.8
177	0.0	-0.90	0.704	0.00	31.2
178	0.0	-0.91	0.708	0.00	31.4
179	-0.2	-0.91	0.712	-0.04	31.4
180	0.0	-0.92	0.716	0.00	31.8
181	-0.2	-0.93	0.720	-0.04	32.2
182	0.0	-0.94	0.724	0.00	32.6
183	-0.2	-0.94	0.728	-0.04	32.6
184	-0.2	-0.95	0.732	-0.04	32.8
185	0.0	-0.96	0.736	0.00	33.2
186	0.0	-0.96	0.740	0.00	33.2
187	0.4	-0.97	0.744	0.06	33.6
188	0.2	-0.98	0.748	0.04	34.0
189	0.4	-0.98	0.752	0.06	34.0
190	0.0	-0.99	0.756	0.00	34.2
191	0.0	-1.00	0.760	0.00	34.6
192	0.0	-1.01	0.764	0.00	35.0
193	0.0	-1.01	0.768	0.00	35.0
194	0.0	-1.02	0.772	0.00	35.2
195	-0.2	-1.03	0.776	-0.04	35.6
196	-0.2	-1.03	0.780	-0.04	35.6
197	0.0	-1.04	0.784	0.00	36.0
198	0.2	-1.05	0.788	0.04	36.4
199	0.0	-1.05	0.792	0.00	36.4
200	0.0	-1.06	0.796	0.00	36.6
201	-0.2	-1.07	0.800	-0.04	37.0
202	-0.2	-1.08	0.804	-0.04	37.4
203	0.0	-1.08	0.808	0.00	37.4
204	0.0	-1.09	0.812	0.00	37.8
205	0.0	-1.10	0.816	0.00	38.0
206	0.0	-1.10	0.820	0.00	38.0
207	0.0	-1.11	0.824	0.00	38.4
208	0.0	-1.12	0.828	0.00	38.8
209	0.0	-1.12	0.832	0.00	38.8
210	0.0	-1.13	0.836	0.00	39.2
211	0.0	-1.14	0.840	0.00	39.4
212	0.0	-1.14	0.844	0.00	39.4
213	0.2	-1.15	0.848	0.04	39.8
214	0.0	-1.16	0.852	0.00	40.2
215	0.2	-1.17	0.856	0.04	40.4
216	0.0	-1.17	0.860	0.00	40.4
217	0.0	-1.18	0.864	0.00	40.8
218	0.0	-1.19	0.868	0.00	41.2
219	-0.2	-1.19	0.872	-0.04	41.2
220	0.0	-1.20	0.876	0.00	41.6
221	0.0	-1.21	0.880	0.00	41.8
222	-0.2	-1.21	0.884	-0.04	41.8
223	-0.4	-1.22	0.888	-0.06	42.2
224	0.0	-1.23	0.892	0.00	42.6
225	0.4	-1.24	0.896	0.06	43.0
226	0.2	-1.24	0.900	0.04	43.0
227	0.0	-1.25	0.904	0.00	43.2
228	0.0	-1.26	0.908	0.00	43.6
229	0.0	-1.27	0.912	0.00	44.0
230	0.2	-1.28	0.916	0.04	44.2
231	0.0	-1.29	0.920	0.00	44.6
232	0.0	-1.29	0.924	0.00	44.6
233	0.0	-1.30	0.928	0.00	45.0
234	0.0	-1.31	0.932	0.00	45.4
235	0.0	-1.32	0.936	0.00	45.6
236	0.0	-1.32	0.940	0.00	45.6
237	0.0	-1.33	0.944	0.00	46.0
238	0.0	-1.34	0.948	0.00	46.4
239	0.2	-1.34	0.952	0.04	46.4
240	0.0	-1.35	0.956	0.00	46.8
241	0.0	-1.36	0.960	0.00	47.0
242	0.0	-1.36	0.964	0.00	47.0
243	0.0	-1.37	0.968	0.00	47.4
244	0.0	-1.38	0.972	0.00	47.8
245	0.2	-1.39	0.976	0.04	48.0
246	0.0	-1.39	0.980	0.00	48.0
247	-0.2	-1.40	0.984	-0.04	48.4
248	0.0	-1.41	0.988	0.00	48.8
249	0.0	-1.41	0.992	0.00	48.8
250	0.0	-1.42	0.996	0.00	49.2
251	0.2	-1.43	1.000	0.04	49.4
252	0.2	-1.43	1.004	0.04	49.4
253	0.0	-1.44	1.008	0.00	49.8
254	0.0	-1.45	1.012	0.00	50.2
255	-0.2	-1.45	1.016	-0.04	50.2
256	0.0	-1.46	1.020	0.00	50.6
257	-0.2	-1.47	1.024	-0.04	50.8
258	0.0	-1.48	1.028	0.00	51.2
259	-0.2	-1.48	1.032	-0.04	51.2
260	0.0	-1.49	1.036	0.00	51.6
261	-0.4	-1.50	1.040	-0.06	52.0
262	0.0	-1.50	1.044	0.00	52.0
263	0.0	-1.51	1.048	0.00	52.2
264	0.0	-1.52	1.052	0.00	52.6
265	-0.2	-1.52	1.056	-0.04	52.6
266	0.0	-1.53	1.060	0.00	53.0
267	0.0	-1.54	1.064	0.00	53.2
268	0.0	-1.55	1.068	0.00	53.6
269	0.0	-1.55	1.072	0.00	53.6
270	0.0	-1.56	1.076	0.00	54.0
271	0.0	-1.57	1.080	0.00	54.4
272	0.2	-1.57	1.084	0.04	54.4
273	0.0	-1.58	1.088	0.00	54.6
274	0.2	-1.59	1.092	0.04	55.0
275	0.2	-1.59	1.096	0.04	55.0
276	0.0	-1.60	1.100	0.00	55.4
277	0.0	-1.61	1.104	0.00	55.8
278	0.2	-1.62	1.108	0.04	56.0
279	0.0	-1.62	1.112	0.00	56.0
280	0.0	-1.63	1.116	0.00	56.4
281	0.0	-1.64	1.120	0.00	56.8
282	-0.2	-1.64	1.124	-0.04	56.8
283	0.0	-1.65	1.128	0.00	57.0
284	0.0	-1.66	1.132	0.00	57.4
285	0.0	-1.66	1.136	0.00	57.4
286	-0.2	-1.67	1.140	-0.04	57.8
287	-0.2	-1.68	1.144	-0.04	58.2
288	-0.2	-1.68	1.148	-0.04	58.2
289	-0.4	-1.69	1.152	-0.06	58.4
290	0.0	-1.70	1.156	0.00	58.8
291	0.2	-1.70	1.160	0.04	58.8
292	0.0	-1.71	1.164	0.00	59.2
293	0.0	-1.72	1.168	0.00	59.6
294	-0.2	-1.73	1.172	-0.04	59.8
295	0.2	-1.73	1.176	0.04	59.8
296	0.0	-1.74	1.180	0.00	60.2
297	0.0	-1.75	1.184	0.00	60.6
298	0.0	-1.75	1.188	0.00	60.6
299	0.0	-1.76	1.192	0.00	60.8
300	0.0	-1.77	1.196	0.00	61.2
301	0.0	-1.77	1.200	0.00	61.2
302	0.0	-1.78	1.204	0.00	61.6
303	-0.2	-1.79	1.208	-0.04	62.0
304	0.0	-1.80	1.212	0.00	62.2
305	-0.2	-1.80	1.216	-0.04	62.2
306	0.2	-1.81	1.220	0.04	62.6
307	0.0	-1.82	1.224	0.00	63.0
308	0.0	-1.82	1.228	0.00	63.0
309	0.0	-1.83	1.232	0.00	63.4
310	0.0	-1.84	1.236	0.00	63.6
311	0.0	-1.84	1.240	0.00	63.6
312	0.0	-1.85	1.244	0.00	64.0
313	-0.6	-1.86	1.248	-0.10	64.4
314	0.0	-1.86	1.252	0.00	64.4
315	-0.2	-1.87	1.256	-0.04	64.8
316	-0.2	-1.88	1.260	-0.04	65.0
317	0.0	-1.89	1.264	0.00	65.4
318	0.0	-1.89	1.268	0.00	65.4
319	0.0	-1.90	1.272	0.00	65.8
320	0.0	-1.91	1.276	0.00	66.0
321	-0.2	-1.91	1.280	-0.04	66.0
322	0.0	-1.92	1.284	0.00	66.4
323	0.2	-1.93	1.288	0.04	66.8
324	0.2	-1.93	1.292	0.04	66.8
325	-0.4	-1.94	1.296	-0.06	67.2
326	-0.2	-1.95	1.300	-0.04	67.4
327	0.2	-1.96	1.304	0.04	67.8
328	0.2	-1.96	1.308	0.04	67.8
329	0.2	-1.97	1.312	0.04	68.2
330	0.0	-1.98	1.316	0.00	68.6
331	0.0	-1.98	1.320	0.00	68.6
332	0.0	-1.99	1.324	0.00	68.8
333	0.0	-2.00	1.328	0.00	69.2
334	0.0	-2.00	1.332	0.00	69.2
335	0.2	-2.01	1.336	0.04	69.6
336	-0.2	-2.02	1.340	-0.04	69.8
337	-0.2	-2.03	1.344	-0.04	70.2
338	-0.2	-2.03	1.348	-0.04	70.2
339	0.0	-2.04	1.352	0.00	70.6
340	-0.2	-2.05	1.356	-0.04	71.0
341	0.0	-2.05	1.360	0.00	71.0
342	0.0	-2.06	1.364	0.00	71.2
343	0.0	-2.07	1.368	0.00	71.6
344	0.2	-2.07	1.372	0.04	71.6
345	0.0	-2.08	1.376	0.00	72.0
346	0.0	-2.09	1.380	0.00	72.4
347	0.0	-2.09	1.384	0.00	72.4
348	0.0	-2.10	1.388	0.00	72.6
349	0.2	-2.11	1.392	0.04	73.0
350	0.0	-2.12	1.396	0.00	73.4
351	0.0	-2.12	1.400	0.00	73.4
352	-0.2	-2.13	1.404	-0.04	73.8
353	0.2	-2.14	1.408	0.04	74.0
354	0.0	-2.14	1.412	0.00	74.0
355	0.0	-2.15	1.416	0.00	74.4
356	-0.2	-2.16	1.420	-0.04	74.8
357	-0.2	-2.16	1.424	-0.04	74.8
358	-0.2	-2.17	1.428	-0.04	75.0
359	-0.2	-2.18	1.432	-0.04	75.4
360	0.0	-2.19	1.436	0.00	75.8
361	0.0	-2.19	1.440	0.00	75.8
362	0.2	-2.20	1.444	0.04	76.2
363	0.0	-2.21	1.448	0.00	76.4
364	-0.2	-2.21	1.452	-0.04	76.4
365	0.2	-2.22	1.456	0.04	76.8
366	0.0	-2.23	1.460	0.00	77.2
367	0.0	-2.23	1.464	0.00	77.2
368	-0.2	-2.24	1.468	-0.04	77.6
369	0.2	-2.25	1.472	0.04	77.8
370	0.2	-2.26	1.476	0.04	78.2
371	0.2	-2.26	1.480	0.04	78.2
372	-0.2	-2.27	1.484	-0.04	78.6
373	0.0	-2.27	1.488	0.00	78.6
374	0.0	-2.27	1.492	0.00	78.6
375	0.0	-2.28	1.496	0.00	78.8
376	0.0	-2.29	1.500	0.00	79.2
377	0.2	-2.29	1.504	0.04	79.2
378	0.0	-2.30	1.508	0.00	79.6
379	0.0	-2.31	1.512	0.00	80.0
380	0.0	-2.31	1.516	0.00	80.0
381	0.0	-2.32	1.520	0.00	80.2
382	0.0	-2.33	1.524	0.00	80.6
383	0.0	-2.33	1.528	0.00	80.6
384	0.0	-2.34	1.532	0.00	81.0
385	0.2	-2.35	1.536	0.04	81.4
386	0.0	-2.36	1.540	0.00	81.6
387	0.0	-2.36	1.544	0.00	81.6
388	0.0	-2.37	1.548	0.00	82.0
389	-0.2	-2.38	1.552	-0.04	82.4
390	0.0	-2.38	1.556	0.00	82.4
391	0.0	-2.39	1.560	0.00	82.6
392	0.2	-2.40	1.564	0.04	83.0
393	0.0	-2.40	1.568	0.00	83.0
394	0.0	-2.41	1.572	0.00	83.4
395	0.2	-2.42	1.576	0.04	83.8
396	0.0	-2.43	1.580	0.00	84.0
397	0.2	-2.43	1.584	0.04	84.0
398	0.2	-2.44	1.588	0.04	84.4
399	-0.2	-2.45	1.592	-0.04	84.8
400	0.0	-2.45	1.596	0.00	84.8
401	0.0	-2.46	1.600	0.00	85.2
402	-0.4	-2.47	1.604	-0.06	85.4
403	0.0	-2.47	1.608	0.00	85.4
404	0.0	-2.48	1.612	0.00	85.8
405	0.0	-2.49	1.616	0.00	86.2
406	0.0	-2.50	1.620	0.00	86.6
407	-0.6	-2.50	1.624	-0.10	86.6
408	0.0	-2.51	1.628	0.00	86.8
409	0.2	-2.52	1.632	0.04	87.2
410	0.2	-2.52	1.636	0.04	87.2
411	-0.2	-2.53	1.640	-0.04	87.6
412	0.0	-2.54	1.644	0.00	87.8
413	0.0	-2.54	1.648	0.00	87.8
414	0.2	-2.55	1.652	0.04	88.2
415	0.0	-2.56	1.656	0.00	88.6
416	0.0	-2.56	1.660	0.00	88.6
417	0.0	-2.57	1.664	0.00	89.0
418	0.0	-2.58	1.668	0.00	89.2
419	0.2	-2.59	1.672	0.04	89.6
420	0.0	-2.59	1.676	0.00	89.6
421	0.0	-2.60	1.680	0.00	90.0
422	-0.2	-2.61	1.684	-0.04	90.4
423	-0.2	-2.61	1.688	-0.04	90.4
424	0.0	-2.62	1.692	0.00	90.6
425	0.0	-2.63	1.696	0.00	91.0
426	0.0	-2.63	1.700	0.00	91.0
427	0.0	-2.64	1.704	0.00	91.4
428	0.0	-2.65	1.708	0.00	91.6
429	0.0	-2.66	1.712	0.00	92.0
430	0.0	-2.66	1.716	0.00	92.0
431	-0.2	-2.67	1.720	-0.04	92.4
432	-0.2	-2.68	1.724	-0.04	92.8
433	0.0	-2.68	1.728	0.00	92.8
434	0.0	-2.69	1.732	0.00	93.0
435	0.4	-2.70	1.736	0.06	93.4
436	0.2	-2.70	1.740	0.04	93.4
437	0.4	-2.71	1.744	0.06	93.8
438	0.0	-2.72	1.748	0.00	94.2
439	-0.2	-2.73	1.752	-0.04	94.4
440	-0.2	-2.73	1.756	-0.04	94.4
441	0.2	-2.74	1.760	0.04	94.8
442	0.2	-2.75	1.764	0.04	95.2
443	0.0	-2.75	1.768	0.00	95.2
444	0.2	-2.76	1.772	0.04	95.6
445	0.2	-2.77	1.776	0.04	95.8
446	0.2	-2.77	1.780	0.04	95.8
447	0.6	-2.78	1.784	0.10	96.2
448	0.0	-2.79	1.788	0.00	96.6
449	0.0	-2.79	1.792	0.00	96.6
450	0.0	-2.80	1.796	0.00	96.8
451	0.0	-2.81	1.800	0.00	97.2
452	0.0	-2.82	1.804	0.00	97.6
453	-0.2	-2.82	1.808	-0.04	97.6
454	0.0	-2.83	1.812	0.00	98.0
455	0.0	-2.84	1.816	0.00	98.2
456	-0.2	-2.84	1.820	-0.04	98.2
457	0.0	-2.85	1.824	0.00	98.6
458	0.0	-2.86	1.828	0.00	99.0
459	0.0	-2.86	1.832	0.00	99.0
460	-0.2	-2.87	1.836	-0.04	99.4
461	0.0	-2.88	1.840	0.00	99.6
462	0.0	-2.89	1.844	0.00	100.0
463	0.0	-2.89	1.848	0.00	100.0
464	0.0	-2.90	1.852	0.00	100.4
465	0.2	-2.91	1.856	0.04	100.6
466	0.0	-2.91	1.860	0.00	100.6
467	-0.2	-2.92	1.864	-0.04	101.0
468	0.0	-2.93	1.868	0.00	101.4
469	-0.2	-2.93	1.872	-0.04	101.4
470	0.0	-2.94	1.876	0.00	101.8
471	-0.2	-2.95	1.880	-0.04	102.0
472	0.0	-2.96	1.884	0.00	102.4
473	0.0	-2.96	1.888	0.00	102.4
474	0.0	-2.97	1.892	0.00	102.8
475	0.0	-2.98	1.896	0.00	103.2
476	-0.2	-2.98	1.900	-0.04	103.2
477	0.2	-2.99	1.904	0.04	103.4
478	0.2	-3.00	1.908	0.04	103.8
479	0.0	-3.00	1.912	0.00	103.8
480	0.2	-3.01	1.916	0.04	104.2
481	0.0	-3.02	1.920	0.00	104.4
482	0.0	-3.03	1.924	0.00	104.8
483	0.0	-3.03	1.928	0.00	104.8
484	0.2	-3.04	1.932	0.04	105.2
485	0.2	-3.05	1.936	0.04	105.6
486	0.4	-3.05	1.940	0.06	105.6
487	0.0	-3.06	1.944	0.00	105.8
488	-0.2	-3.07	1.948	-0.04	106.2
489	0.0	-3.07	1.952	0.00	106.2
490	0.0	-3.08	1.956	0.00	106.6
491	0.0	-3.09	1.960	0.00	107.0
492	0.2	-3.10	1.964	0.04	107.2
493	0.0	-3.10	1.968	0.00	107.2
494	0.2	-3.11	1.972	0.04	107.6
495	0.0	-3.12	1.976	0.00	108.0
496	0.0	-3.12	1.980	0.00	108.0
497	-0.2	-3.13	1.984	-0.04	108.4
498	0.0	-3.14	1.988	0.00	108.6
499	0.0	-3.14	1.992	0.00	108.6
500	0.0	-3.15	1.996	0.00	109.0
501	0.0	-3.16	2.000	0.00	109.4
502	0.0	-3.16	2.004	0.00	109.4
503	0.0	-3.17	2.008	0.00	109.6
504	0.0	-3.18	2.012	0.00	110.0
505	0.2	-3.19	2.016	0.04	110.4
506	0.0	-3.19	2.020	0.00	110.4
507	0.0	-3.20	2.024	0.00	110.8
508	0.0	-3.21	2.028	0.00	111.0
509	-0.2	-3.21	2.032	-0.04	111.0
510	-0.2	-3.22	2.036	-0.04	111.4
511	0.0	-3.23	2.040	0.00	111.8
512	0.0	-3.23	2.044	0.00	111.8
513	0.0	-3.24	2.048	0.00	112.2
514	0.0	-3.25	2.052	0.00	112.4
515	0.0	-3.26	2.056	0.00	112.8
516	0.0	-3.27	2.060	0.00	113.2
517	0.0	-3.28	2.064	0.00	113.4
518	0.0	-3.29	2.068	0.00	113.8
519	0.0	-3.29	2.072	0.00	113.8
520	0.0	-3.30	2.076	0.00	114.2
521	0.2	-3.31	2.080	0.04	114.6
522	0.2	-3.32	2.084	0.04	114.8
523	0.4	-3.32	2.088	0.06	114.8
524	-0.2	-3.33	2.092	-0.04	115.2
525	0.2	-3.34	2.096	0.04	115.6
526	-0.2	-3.34	2.100	-0.04	115.6
527	0.0	-3.35	2.104	0.00	116.0
528	0.0	-3.36	2.108	0.00	116.2
529	0.0	-3.36	2.112	0.00	116.2
530	0.0	-3.37	2.116	0.00	116.6
531	0.0	-3.38	2.120	0.00	117.0
532	0.0	-3.39	2.124	0.00	117.4
533	0.0	-3.39	2.128	0.00	117.4
534	0.0	-3.40	2.132	0.00	117.6
535	0.0	-3.41	2.136	0.00	118.0
536	0.0	-3.41	2.140	0.00	118.0
537	0.0	-3.42	2.144	0.00	118.4
538	0.2	-3.43	2.148	0.04	118.6
539	0.0	-3.43	2.152	0.00	118.6
540	0.0	-3.44	2.156	0.00	119.0
541	0.0	-3.45	2.160	0.00	119.4
542	0.0	-3.46	2.164	0.00	119.8
543	-0.2	-3.46	2.168	-0.04	119.8
544	0.0	-3.47	2.172	0.00	120.0
545	0.2	-3.48	2.176	0.04	120.4
546	-0.2	-3.48	2.180	-0.04	120.4
547	0.0	-3.49	2.184	0.00	120.8
548	0.2	-3.50	2.188	0.04	121.2
549	0.0	-3.50	2.192	0.00	121.2
550	0.0	-3.51	2.196	0.00	121.4
551	-0.2	-3.52	2.200	-0.04	121.8
552	-0.4	-3.53	2.204	-0.06	122.2
553	0.0	-3.53	2.208	0.00	122.2
554	0.0	-3.54	2.212	0.00	122.4
555	0.2	-3.55	2.216	0.04	122.8
556	-0.2	-3.55	2.220	-0.04	122.8
557	-0.2	-3.56	2.224	-0.04	123.2
558	-0.4	-3.57	2.228	-0.06	123.6
559	0.0	-3.58	2.232	0.00	123.8
560	0.0	-3.58	2.236	0.00	123.8
561	0.0	-3.59	2.240	0.00	124.2
562	0.0	-3.60	2.244	0.00	124.6
563	0.0	-3.60	2.248	0.00	124.6
564	0.0	-3.61	2.252	0.00	125.0
565	0.0	-3.62	2.256	0.00	125.2
566	0.2	-3.62	2.260	0.04	125.2
567	0.0	-3.63	2.264	0.00	125.6
568	0.0	-3.64	2.268	0.00	126.0
569	-0.2	-3.65	2.272	-0.04	126.2
570	0.2	-3.65	2.276	0.04	126.2
571	0.0	-3.66	2.280	0.00	126.6
572	-0.2	-3.67	2.284	-0.04	127.0
573	-0.2	-3.67	2.288	-0.04	127.0
574	-0.2	-3.68	2.292	-0.04	127.4
575	0.0	-3.69	2.296	0.00	127.6
576	0.0	-3.69	2.300	0.00	127.6
577	-0.2	-3.70	2.304	-0.04	128.0
578	0.0	-3.71	2.308	0.00	128.4
579	0.0	-3.72	2.312	0.00	128.8
580	-0.2	-3.72	2.316	-0.04	128.8
