sep=	
pf02ut03

System Information:
IntelliMESUR Version: 2.2.1
Test Frame Model: F505
Test Frame Serial Number: 4418651
Test Frame Capacity: 500 lbF / 2.2 kN
Test Frame Firmware Version: 1.00.14
Force Sensor Model: FS05-100
Force Sensor Capacity: 500 N
Force Sensor Resolution: 0.2 N
Force Sensor Serial Number: 4425350
Calibration Date: Apr 29, 2024
Calibration Due Date: Apr 29, 2025

Reading	Load [N]	Distance [mm]	Time [s]	Stress [MPa]	Strain [%]	
1069	0.4	-7.15	4.272	0.06	249.2
1070	0.2	-7.16	4.276	0.04	249.4
1071	0.2	-7.16	4.280	0.04	249.4
1072	-0.2	-7.17	4.284	-0.04	249.8
1073	0.0	-7.18	4.288	0.00	250.2
1074	0.0	-7.19	4.292	0.00	250.6
1075	0.0	-7.19	4.296	0.00	250.6
1076	-0.2	-7.20	4.300	-0.04	250.8
1077	-0.2	-7.21	4.304	-0.04	251.2
1078	-0.4	-7.21	4.308	-0.06	251.2
1079	0.0	-7.22	4.312	0.00	251.6
1080	0.0	-7.23	4.316	0.00	252.0
1081	-0.4	-7.23	4.320	-0.06	252.0
1082	0.0	-7.24	4.324	0.00	252.2
1083	0.0	-7.25	4.328	0.00	252.6
1084	0.0	-7.25	4.332	0.00	252.6
1085	0.0	-7.26	4.336	0.00	253.0
1086	0.0	-7.27	4.340	0.00	253.4
1087	0.0	-7.28	4.344	0.00	253.6
1088	0.0	-7.28	4.348	0.00	253.6
1089	0.0	-7.29	4.352	0.00	254.0
1090	0.0	-7.30	4.356	0.00	254.4
1091	0.0	-7.30	4.360	0.00	254.4
1092	-0.2	-7.31	4.364	-0.04	254.8
1093	-0.2	-7.32	4.368	-0.04	255.0
1094	-0.2	-7.33	4.372	-0.04	255.4
1095	0.0	-7.33	4.376	0.00	255.4
1096	0.0	-7.34	4.380	0.00	255.8
1097	0.0	-7.34	4.384	0.00	255.8
1098	0.2	-7.35	4.388	0.04	256.0
1099	0.2	-7.36	4.392	0.04	256.4
1100	0.2	-7.37	4.396	0.04	256.8
1101	0.0	-7.37	4.400	0.00	256.8
1102	-0.2	-7.38	4.404	-0.04	257.2
1103	0.0	-7.39	4.408	0.00	257.4
1104	0.0	-7.39	4.412	0.00	257.4
1105	0.2	-7.40	4.416	0.04	257.8
1106	0.2	-7.41	4.420	0.04	258.2
1107	0.0	-7.41	4.424	0.00	258.2
1108	0.0	-7.42	4.428	0.00	258.6
1109	-0.2	-7.43	4.432	-0.04	258.8
1110	-0.2	-7.44	4.436	-0.04	259.2
1111	0.0	-7.44	4.440	0.00	259.2
1112	0.0	-7.45	4.444	0.00	259.6
1113	0.2	-7.46	4.448	0.04	260.0
1114	0.0	-7.46	4.452	0.00	260.0
1115	0.0	-7.47	4.456	0.00	260.2
1116	0.0	-7.48	4.460	0.00	260.6
1117	0.0	-7.48	4.464	0.00	260.6
1118	0.2	-7.49	4.468	0.04	261.0
1119	0.0	-7.50	4.472	0.00	261.4
1120	0.0	-7.50	4.476	0.00	261.4
1121	0.2	-7.51	4.480	0.04	261.6
1122	0.0	-7.52	4.484	0.00	262.0
1123	0.0	-7.53	4.488	0.00	262.4
1124	0.0	-7.53	4.492	0.00	262.4
1125	0.0	-7.54	4.496	0.00	262.8
1126	0.0	-7.55	4.500	0.00	263.0
1127	-0.2	-7.55	4.504	-0.04	263.0
1128	-0.2	-7.56	4.508	-0.04	263.4
1129	0.2	-7.57	4.512	0.04	263.8
1130	-0.4	-7.57	4.516	-0.06	263.8
1131	0.0	-7.58	4.520	0.00	264.2
1132	0.0	-7.59	4.524	0.00	264.4
1133	-0.2	-7.60	4.528	-0.04	264.8
1134	0.2	-7.60	4.532	0.04	264.8
1135	0.0	-7.61	4.536	0.00	265.2
1136	0.0	-7.62	4.540	0.00	265.6
1137	0.0	-7.62	4.544	0.00	265.6
1138	0.0	-7.63	4.548	0.00	265.8
1139	0.2	-7.64	4.552	0.04	266.2
1140	0.0	-7.64	4.556	0.00	266.2
1141	-0.2	-7.65	4.560	-0.04	266.6
1142	-0.4	-7.66	4.564	-0.06	266.8
1143	0.0	-7.66	4.568	0.00	266.8
1144	0.0	-7.67	4.572	0.00	267.2
1145	0.2	-7.68	4.576	0.04	267.6
1146	0.0	-7.68	4.580	0.00	267.6
1147	0.0	-7.69	4.584	0.00	268.0
1148	0.0	-7.70	4.588	0.00	268.2
1149	0.0	-7.71	4.592	0.00	268.6
1150	0.2	-7.71	4.596	0.04	268.6
1151	0.2	-7.72	4.600	0.04	269.0
1152	0.0	-7.73	4.604	0.00	269.4
1153	0.0	-7.73	4.608	0.00	269.4
1154	0.4	-7.74	4.612	0.06	269.6
1155	0.0	-7.75	4.616	0.00	270.0
1156	0.0	-7.75	4.620	0.00	270.0
1157	0.2	-7.76	4.624	0.04	270.4
1158	0.0	-7.77	4.628	0.00	270.8
1159	0.2	-7.78	4.632	0.04	271.0
1160	-0.2	-7.78	4.636	-0.04	271.0
1161	0.0	-7.79	4.640	0.00	271.4
1162	0.0	-7.80	4.644	0.00	271.8
1163	0.0	-7.80	4.648	0.00	271.8
1164	0.0	-7.81	4.652	0.00	272.2
1165	0.0	-7.82	4.656	0.00	272.4
1166	0.0	-7.82	4.660	0.00	272.4
1167	0.0	-7.83	4.664	0.00	272.8
1168	-0.4	-7.84	4.668	-0.06	273.2
1169	0.0	-7.85	4.672	0.00	273.6
1170	0.0	-7.85	4.676	0.00	273.6
1171	0.0	-7.86	4.680	0.00	273.8
1172	0.0	-7.87	4.684	0.00	274.2
1173	0.0	-7.87	4.688	0.00	274.2
1174	0.0	-7.88	4.692	0.00	274.6
1175	-0.2	-7.89	4.696	-0.04	275.0
1176	-0.2	-7.90	4.700	-0.04	275.2
1177	0.0	-7.90	4.704	0.00	275.2
1178	0.0	-7.91	4.708	0.00	275.6
1179	0.0	-7.92	4.712	0.00	276.0
1180	-0.2	-7.92	4.716	-0.04	276.0
1181	0.0	-7.93	4.720	0.00	276.4
1182	0.0	-7.94	4.724	0.00	276.6
1183	0.2	-7.94	4.728	0.04	276.6
1184	0.0	-7.95	4.732	0.00	277.0
1185	-0.4	-7.96	4.736	-0.06	277.4
1186	0.0	-7.97	4.740	0.00	277.8
1187	0.0	-7.97	4.744	0.00	277.8
1188	-0.4	-7.98	4.748	-0.06	278.0
1189	0.0	-7.99	4.752	0.00	278.4
1190	0.0	-7.99	4.756	0.00	278.4
1191	0.0	-8.00	4.760	0.00	278.8
1192	-0.2	-8.01	4.764	-0.04	279.0
1193	0.2	-8.01	4.768	0.04	279.0
1194	0.0	-8.02	4.772	0.00	279.4
1195	0.0	-8.03	4.776	0.00	279.8
1196	-0.2	-8.04	4.780	-0.04	280.2
1197	0.0	-8.04	4.784	0.00	280.2
1198	0.0	-8.05	4.788	0.00	280.4
1199	0.0	-8.06	4.792	0.00	280.8
1200	0.0	-8.06	4.796	0.00	280.8
1201	0.0	-8.07	4.800	0.00	281.2
1202	0.0	-8.08	4.804	0.00	281.6
1203	0.0	-8.08	4.808	0.00	281.6
1204	0.0	-8.09	4.812	0.00	281.8
1205	0.0	-8.10	4.816	0.00	282.2
1206	0.0	-8.11	4.820	0.00	282.6
1207	0.0	-8.11	4.824	0.00	282.6
1208	0.6	-8.12	4.828	0.10	283.0
1209	0.0	-8.13	4.832	0.00	283.2
1210	-0.2	-8.13	4.836	-0.04	283.2
1211	0.0	-8.14	4.840	0.00	283.6
1212	0.2	-8.15	4.844	0.04	284.0
1213	0.0	-8.16	4.848	0.00	284.4
1214	0.2	-8.16	4.852	0.04	284.4
1215	0.0	-8.17	4.856	0.00	284.6
1216	0.0	-8.17	4.860	0.00	284.6
1217	0.0	-8.18	4.864	0.00	285.0
1218	0.0	-8.19	4.868	0.00	285.4
1219	0.0	-8.20	4.872	0.00	285.8
1220	0.0	-8.20	4.876	0.00	285.8
1221	0.0	-8.21	4.880	0.00	286.0
1222	0.0	-8.22	4.884	0.00	286.4
1223	0.0	-8.23	4.888	0.00	286.8
1224	0.2	-8.23	4.892	0.04	286.8
1225	0.0	-8.24	4.896	0.00	287.2
1226	0.2	-8.25	4.900	0.04	287.4
1227	0.0	-8.25	4.904	0.00	287.4
1228	0.2	-8.26	4.908	0.04	287.8
1229	0.2	-8.27	4.912	0.04	288.2
1230	0.0	-8.27	4.916	0.00	288.2
1231	-0.2	-8.28	4.920	-0.04	288.6
1232	0.0	-8.29	4.924	0.00	288.8
1233	-0.2	-8.29	4.928	-0.04	288.8
1234	-0.2	-8.30	4.932	-0.04	289.2
1235	0.0	-8.31	4.936	0.00	289.6
1236	0.0	-8.32	4.940	0.00	289.8
1237	-0.2	-8.32	4.944	-0.04	289.8
1238	-0.2	-8.33	4.948	-0.04	290.2
1239	0.0	-8.34	4.952	0.00	290.6
1240	-0.2	-8.34	4.956	-0.04	290.6
1241	0.0	-8.35	4.960	0.00	291.0
1242	-0.2	-8.36	4.964	-0.04	291.2
1243	0.0	-8.36	4.968	0.00	291.2
1244	-0.2	-8.37	4.972	-0.04	291.6
1245	0.0	-8.38	4.976	0.00	292.0
1246	0.0	-8.39	4.980	0.00	292.4
1247	0.2	-8.39	4.984	0.04	292.4
1248	0.0	-8.40	4.988	0.00	292.6
1249	0.0	-8.41	4.992	0.00	293.0
1250	0.0	-8.41	4.996	0.00	293.0
1251	-0.2	-8.42	5.000	-0.04	293.4
1252	-0.2	-8.43	5.004	-0.04	293.8
1253	0.0	-8.43	5.008	0.00	293.8
1254	0.0	-8.44	5.012	0.00	294.0
1255	0.0	-8.45	5.016	0.00	294.4
1256	0.0	-8.46	5.020	0.00	294.8
1257	0.0	-8.46	5.024	0.00	294.8
1258	0.0	-8.47	5.028	0.00	295.2
1259	-0.2	-8.48	5.032	-0.04	295.4
1260	0.0	-8.48	5.036	0.00	295.4
1261	0.2	-8.49	5.040	0.04	295.8
1262	0.0	-8.50	5.044	0.00	296.2
1263	0.0	-8.51	5.048	0.00	296.6
1264	0.0	-8.51	5.052	0.00	296.6
1265	0.0	-8.52	5.056	0.00	296.8
1266	0.0	-8.53	5.060	0.00	297.2
1267	0.0	-8.53	5.064	0.00	297.2
1268	0.0	-8.54	5.068	0.00	297.6
1269	0.0	-8.55	5.072	0.00	298.0
1270	-0.4	-8.55	5.076	-0.06	298.0
1271	-0.2	-8.56	5.080	-0.04	298.2
1272	0.0	-8.57	5.084	0.00	298.6
1273	0.0	-8.58	5.088	0.00	299.0
1274	0.0	-8.58	5.092	0.00	299.0
1275	0.0	-8.59	5.096	0.00	299.4
1276	0.0	-8.60	5.100	0.00	299.6
1277	0.0	-8.60	5.104	0.00	299.6
1278	0.0	-8.61	5.108	0.00	300.0
1279	0.0	-8.62	5.112	0.00	300.4
1280	0.2	-8.62	5.116	0.04	300.4
1281	0.0	-8.63	5.120	0.00	300.6
1282	0.0	-8.64	5.124	0.00	301.0
1283	0.0	-8.65	5.128	0.00	301.4
1284	0.0	-8.65	5.132	0.00	301.4
1285	0.0	-8.66	5.136	0.00	301.8
1286	0.0	-8.67	5.140	0.00	302.0
1287	0.2	-8.67	5.144	0.04	302.0
1288	0.0	-8.68	5.148	0.00	302.4
1289	-0.6	-8.69	5.152	-0.10	302.8
1290	0.0	-8.70	5.156	0.00	303.2
1291	0.0	-8.70	5.160	0.00	303.2
1292	0.0	-8.71	5.164	0.00	303.4
1293	0.0	-8.72	5.168	0.00	303.8
1294	0.0	-8.72	5.172	0.00	303.8
1295	0.0	-8.73	5.176	0.00	304.2
1296	0.0	-8.74	5.180	0.00	304.6
1297	0.0	-8.74	5.184	0.00	304.6
1298	-0.2	-8.75	5.188	-0.04	304.8
1299	0.0	-8.76	5.192	0.00	305.2
1300	-0.2	-8.77	5.196	-0.04	305.6
1301	-0.2	-8.77	5.200	-0.04	305.6
1302	0.0	-8.78	5.204	0.00	306.0
1303	0.0	-8.79	5.208	0.00	306.2
1304	0.0	-8.79	5.212	0.00	306.2
1305	0.0	-8.80	5.216	0.00	306.6
1306	0.0	-8.81	5.220	0.00	307.0
1307	0.0	-8.81	5.224	0.00	307.0
1308	0.0	-8.82	5.228	0.00	307.4
1309	0.0	-8.83	5.232	0.00	307.6
1310	0.0	-8.84	5.236	0.00	308.0
1311	0.0	-8.84	5.240	0.00	308.0
1312	0.0	-8.85	5.244	0.00	308.4
1313	0.0	-8.86	5.248	0.00	308.8
1314	0.0	-8.86	5.252	0.00	308.8
1315	0.0	-8.87	5.256	0.00	309.0
1316	0.0	-8.88	5.260	0.00	309.4
1317	0.2	-8.89	5.264	0.04	309.8
1318	-0.2	-8.89	5.268	-0.04	309.8
1319	0.0	-8.90	5.272	0.00	310.2
1320	0.0	-8.91	5.276	0.00	310.4
1321	0.0	-8.92	5.280	0.00	310.8
1322	0.4	-8.92	5.284	0.06	310.8
1323	0.0	-8.93	5.288	0.00	311.2
1324	-0.2	-8.93	5.292	-0.04	311.2
1325	0.0	-8.94	5.296	0.00	311.4
1326	0.4	-8.95	5.300	0.06	311.8
1327	0.0	-8.96	5.304	0.00	312.2
1328	0.2	-8.96	5.308	0.04	312.2
1329	0.0	-8.97	5.312	0.00	312.6
1330	0.0	-8.98	5.316	0.00	312.8
1331	0.0	-8.99	5.320	0.00	313.2
1332	0.0	-8.99	5.324	0.00	313.2
1333	0.2	-9.00	5.328	0.04	313.6
1334	0.2	-9.01	5.332	0.04	314.0
1335	0.0	-9.01	5.336	0.00	314.0
1336	0.0	-9.02	5.340	0.00	314.2
1337	0.0	-9.03	5.344	0.00	314.6
1338	0.0	-9.03	5.348	0.00	314.6
1339	0.0	-9.04	5.352	0.00	315.0
1340	-0.2	-9.05	5.356	-0.04	315.4
1341	-0.2	-9.06	5.360	-0.04	315.6
1342	0.0	-9.06	5.364	0.00	315.6
1343	0.0	-9.07	5.368	0.00	316.0
1344	0.0	-9.08	5.372	0.00	316.4
1345	0.0	-9.08	5.376	0.00	316.4
1346	0.0	-9.09	5.380	0.00	316.8
1347	-0.4	-9.10	5.384	-0.06	317.0
1348	0.0	-9.10	5.388	0.00	317.0
1349	-0.2	-9.11	5.392	-0.04	317.4
1350	-0.2	-9.12	5.396	-0.04	317.8
1351	0.0	-9.12	5.400	0.00	317.8
1352	0.0	-9.13	5.404	0.00	318.2
1353	-0.2	-9.14	5.408	-0.04	318.4
1354	0.0	-9.15	5.412	0.00	318.8
1355	-0.2	-9.15	5.416	-0.04	318.8
1356	0.0	-9.16	5.420	0.00	319.2
1357	0.0	-9.17	5.424	0.00	319.6
1358	0.0	-9.18	5.428	0.00	319.8
1359	0.0	-9.18	5.432	0.00	319.8
1360	0.2	-9.19	5.436	0.04	320.2
1361	0.0	-9.20	5.440	0.00	320.6
1362	0.2	-9.20	5.444	0.04	320.6
1363	0.0	-9.21	5.448	0.00	321.0
1364	0.0	-9.22	5.452	0.00	321.2
1365	-0.2	-9.22	5.456	-0.04	321.2
1366	0.0	-9.23	5.460	0.00	321.6
1367	0.0	-9.24	5.464	0.00	322.0
1368	0.0	-9.25	5.468	0.00	322.2
1369	-0.2	-9.25	5.472	-0.04	322.2
1370	0.0	-9.26	5.476	0.00	322.6
1371	0.0	-9.27	5.480	0.00	323.0
1372	-0.2	-9.27	5.484	-0.04	323.0
1373	0.0	-9.28	5.488	0.00	323.4
1374	0.0	-9.29	5.492	0.00	323.6
1375	0.0	-9.30	5.496	0.00	324.0
1376	0.0	-9.30	5.500	0.00	324.0
1377	0.0	-9.31	5.504	0.00	324.4
1378	0.0	-9.32	5.508	0.00	324.8
1379	-0.4	-9.32	5.512	-0.06	324.8
1380	-0.4	-9.33	5.516	-0.06	325.0
1381	-0.2	-9.34	5.520	-0.04	325.4
1382	0.0	-9.34	5.524	0.00	325.4
1383	0.0	-9.35	5.528	0.00	325.8
1384	0.0	-9.36	5.532	0.00	326.2
1385	0.0	-9.37	5.536	0.00	326.4
1386	0.0	-9.37	5.540	0.00	326.4
1387	0.0	-9.38	5.544	0.00	326.8
1388	0.0	-9.39	5.548	0.00	327.2
1389	-0.4	-9.39	5.552	-0.06	327.2
1390	0.0	-9.40	5.556	0.00	327.6
1391	0.2	-9.41	5.560	0.04	327.8
1392	0.0	-9.41	5.564	0.00	327.8
1393	0.0	-9.42	5.568	0.00	328.2
1394	0.0	-9.43	5.572	0.00	328.6
1395	0.2	-9.44	5.576	0.04	329.0
1396	0.0	-9.44	5.580	0.00	329.0
1397	0.0	-9.45	5.584	0.00	329.2
1398	0.0	-9.46	5.588	0.00	329.6
1399	0.2	-9.46	5.592	0.04	329.6
1400	0.0	-9.47	5.596	0.00	330.0
1401	-0.4	-9.48	5.600	-0.06	330.4
1402	0.0	-9.49	5.604	0.00	330.6
1403	0.0	-9.49	5.608	0.00	330.6
1404	0.0	-9.50	5.612	0.00	331.0
1405	0.0	-9.51	5.616	0.00	331.4
1406	0.2	-9.51	5.620	0.04	331.4
1407	0.2	-9.52	5.624	0.04	331.8
1408	0.2	-9.53	5.628	0.04	332.0
1409	0.0	-9.53	5.632	0.00	332.0
1410	0.0	-9.54	5.636	0.00	332.4
1411	0.0	-9.55	5.640	0.00	332.8
1412	-0.4	-9.56	5.644	-0.06	333.2
1413	0.0	-9.56	5.648	0.00	333.2
1414	0.0	-9.57	5.652	0.00	333.4
1415	0.2	-9.58	5.656	0.04	333.8
1416	-0.2	-9.58	5.660	-0.04	333.8
1417	-0.2	-9.59	5.664	-0.04	334.2
1418	0.2	-9.60	5.668	0.04	334.4
1419	0.2	-9.61	5.672	0.04	334.8
1420	0.0	-9.61	5.676	0.00	334.8
1421	0.0	-9.62	5.680	0.00	335.2
1422	0.2	-9.63	5.684	0.04	335.6
1423	0.0	-9.63	5.688	0.00	335.6
1424	0.0	-9.64	5.692	0.00	335.8
1425	0.0	-9.65	5.696	0.00	336.2
1426	-0.2	-9.65	5.700	-0.04	336.2
1427	-0.2	-9.66	5.704	-0.04	336.6
1428	0.0	-9.67	5.708	0.00	337.0
1429	0.0	-9.68	5.712	0.00	337.2
1430	0.0	-9.68	5.716	0.00	337.2
1431	0.0	-9.69	5.720	0.00	337.6
1432	0.2	-9.70	5.724	0.04	338.0
1433	0.0	-9.70	5.728	0.00	338.0
1434	0.0	-9.71	5.732	0.00	338.4
1435	-0.2	-9.72	5.736	-0.04	338.6
1436	0.0	-9.73	5.740	0.00	339.0
1437	0.0	-9.73	5.744	0.00	339.0
1438	0.0	-9.74	5.748	0.00	339.4
1439	0.2	-9.75	5.752	0.04	339.8
1440	0.0	-9.75	5.756	0.00	339.8
1441	0.0	-9.76	5.760	0.00	340.0
1442	0.0	-9.77	5.764	0.00	340.4
1443	0.0	-9.77	5.768	0.00	340.4
1444	0.0	-9.78	5.772	0.00	340.8
1445	0.2	-9.79	5.776	0.04	341.2
1446	0.0	-9.80	5.780	0.00	341.4
1447	0.0	-9.80	5.784	0.00	341.4
1448	0.0	-9.81	5.788	0.00	341.8
1449	0.0	-9.82	5.792	0.00	342.2
1450	0.0	-9.82	5.796	0.00	342.2
1451	0.0	-9.83	5.800	0.00	342.6
1452	0.0	-9.84	5.804	0.00	342.8
1453	0.2	-9.84	5.808	0.04	342.8
1454	0.0	-9.85	5.812	0.00	343.2
1455	0.4	-9.86	5.816	0.06	343.6
1456	0.2	-9.87	5.820	0.04	344.0
1457	0.0	-9.87	5.824	0.00	344.0
1458	-0.2	-9.88	5.828	-0.04	344.2
1459	0.0	-9.89	5.832	0.00	344.6
1460	-0.2	-9.89	5.836	-0.04	344.6
1461	0.0	-9.90	5.840	0.00	345.0
1462	0.0	-9.91	5.844	0.00	345.2
1463	0.0	-9.91	5.848	0.00	345.2
1464	0.2	-9.92	5.852	0.04	345.6
1465	0.0	-9.93	5.856	0.00	346.0
1466	0.0	-9.94	5.860	0.00	346.4
1467	0.0	-9.94	5.864	0.00	346.4
1468	0.0	-9.95	5.868	0.00	346.6
1469	0.0	-9.96	5.872	0.00	347.0
1470	0.2	-9.96	5.876	0.04	347.0
1471	0.0	-9.97	5.880	0.00	347.4
1472	-0.2	-9.98	5.884	-0.04	347.8
1473	-0.2	-9.99	5.888	-0.04	348.0
1474	-0.2	-9.99	5.892	-0.04	348.0
1475	-0.2	-10.00	5.896	-0.04	348.4
1476	0.0	-10.01	5.900	0.00	348.8
1477	-0.4	-10.01	5.904	-0.06	348.8
1478	-0.2	-10.02	5.908	-0.04	349.2
1479	0.0	-10.03	5.912	0.00	349.4
1480	0.0	-10.03	5.916	0.00	349.4
1481	0.0	-10.03	5.920	0.00	349.4
1482	0.0	-10.04	5.924	0.00	349.8
1483	0.0	-10.05	5.928	0.00	350.2
1484	0.0	-10.05	5.932	0.00	350.2
1485	0.0	-10.06	5.936	0.00	350.6
1486	-0.2	-10.07	5.940	-0.04	350.8
1487	-0.2	-10.07	5.944	-0.04	350.8
1488	0.0	-10.08	5.948	0.00	351.2
1489	0.4	-10.09	5.952	0.06	351.6
1490	0.2	-10.09	5.956	0.04	351.6
1491	0.0	-10.10	5.960	0.00	352.0
1492	0.0	-10.11	5.964	0.00	352.2
1493	0.0	-10.12	5.968	0.00	352.6
1494	0.0	-10.12	5.972	0.00	352.6
1495	0.0	-10.13	5.976	0.00	353.0
1496	0.0	-10.14	5.980	0.00	353.4
1497	0.0	-10.14	5.984	0.00	353.4
1498	-0.2	-10.15	5.988	-0.04	353.6
1499	0.2	-10.16	5.992	0.04	354.0
1500	0.2	-10.17	5.996	0.04	354.4
1501	0.0	-10.17	6.000	0.00	354.4
1502	0.0	-10.18	6.004	0.00	354.8
1503	0.0	-10.19	6.008	0.00	355.0
1504	0.0	-10.19	6.012	0.00	355.0
1505	0.0	-10.20	6.016	0.00	355.4
1506	0.2	-10.21	6.020	0.04	355.8
1507	-0.2	-10.21	6.024	-0.04	355.8
1508	0.0	-10.22	6.028	0.00	356.0
1509	0.0	-10.23	6.032	0.00	356.4
1510	0.0	-10.24	6.036	0.00	356.8
1511	0.4	-10.24	6.040	0.06	356.8
1512	0.0	-10.25	6.044	0.00	357.2
1513	0.0	-10.26	6.048	0.00	357.4
1514	0.0	-10.26	6.052	0.00	357.4
1515	0.0	-10.27	6.056	0.00	357.8
1516	0.0	-10.28	6.060	0.00	358.2
1517	0.2	-10.28	6.064	0.04	358.2
1518	0.0	-10.29	6.068	0.00	358.6
1519	0.0	-10.30	6.072	0.00	358.8
1520	-0.2	-10.31	6.076	-0.04	359.2
1521	0.2	-10.31	6.080	0.04	359.2
1522	0.2	-10.32	6.084	0.04	359.6
1523	0.0	-10.33	6.088	0.00	360.0
1524	0.0	-10.33	6.092	0.00	360.0
1525	0.0	-10.34	6.096	0.00	360.2
1526	-0.4	-10.35	6.100	-0.06	360.6
1527	0.0	-10.36	6.104	0.00	361.0
1528	0.0	-10.36	6.108	0.00	361.0
1529	0.0	-10.37	6.112	0.00	361.4
1530	0.0	-10.38	6.116	0.00	361.6
1531	0.0	-10.38	6.120	0.00	361.6
1532	-0.2	-10.39	6.124	-0.04	362.0
1533	0.2	-10.40	6.128	0.04	362.4
1534	0.0	-10.40	6.132	0.00	362.4
1535	-0.2	-10.41	6.136	-0.04	362.8
1536	-0.2	-10.42	6.140	-0.04	363.0
1537	0.0	-10.43	6.144	0.00	363.4
1538	0.0	-10.43	6.148	0.00	363.4
1539	-0.2	-10.44	6.152	-0.04	363.8
1540	0.0	-10.45	6.156	0.00	364.2
1541	0.0	-10.45	6.160	0.00	364.2
1542	0.0	-10.46	6.164	0.00	364.4
1543	0.0	-10.47	6.168	0.00	364.8
1544	0.0	-10.47	6.172	0.00	364.8
1545	0.2	-10.48	6.176	0.04	365.2
1546	0.0	-10.49	6.180	0.00	365.6
1547	-0.2	-10.50	6.184	-0.04	365.8
1548	-0.2	-10.50	6.188	-0.04	365.8
1549	0.0	-10.51	6.192	0.00	366.2
1550	0.0	-10.52	6.196	0.00	366.6
1551	0.0	-10.52	6.200	0.00	366.6
1552	0.0	-10.53	6.204	0.00	366.8
1553	0.0	-10.54	6.208	0.00	367.2
1554	0.0	-10.54	6.212	0.00	367.2
1555	0.0	-10.55	6.216	0.00	367.6
1556	0.0	-10.56	6.220	0.00	368.0
1557	0.0	-10.57	6.224	0.00	368.2
1558	0.0	-10.57	6.228	0.00	368.2
1559	-0.4	-10.58	6.232	-0.06	368.6
1560	-0.4	-10.59	6.236	-0.06	369.0
1561	-0.6	-10.59	6.240	-0.10	369.0
1562	-0.2	-10.60	6.244	-0.04	369.4
1563	-0.4	-10.61	6.248	-0.06	369.6
1564	0.0	-10.61	6.252	0.00	369.6
1565	0.0	-10.62	6.256	0.00	370.0
1566	0.0	-10.63	6.260	0.00	370.4
1567	0.0	-10.63	6.264	0.00	370.4
1568	0.2	-10.64	6.268	0.04	370.8
1569	0.0	-10.65	6.272	0.00	371.0
1570	0.0	-10.66	6.276	0.00	371.4
1571	0.0	-10.66	6.280	0.00	371.4
1572	0.0	-10.67	6.284	0.00	371.8
1573	0.0	-10.68	6.288	0.00	372.2
1574	0.0	-10.68	6.292	0.00	372.2
1575	0.2	-10.69	6.296	0.04	372.4
1576	0.0	-10.70	6.300	0.00	372.8
1577	-0.2	-10.70	6.304	-0.04	372.8
1578	0.0	-10.71	6.308	0.00	373.2
1579	0.0	-10.72	6.312	0.00	373.6
1580	0.0	-10.73	6.316	0.00	373.8
1581	-0.2	-10.73	6.320	-0.04	373.8
1582	0.0	-10.74	6.324	0.00	374.2
1583	0.0	-10.75	6.328	0.00	374.6
1584	0.0	-10.75	6.332	0.00	374.6
1585	0.0	-10.76	6.336	0.00	375.0
1586	0.2	-10.77	6.340	0.04	375.2
1587	0.2	-10.77	6.344	0.04	375.2
1588	0.0	-10.78	6.348	0.00	375.6
1589	-0.2	-10.79	6.352	-0.04	376.0
1590	-0.2	-10.80	6.356	-0.04	376.4
1591	0.0	-10.80	6.360	0.00	376.4
1592	0.0	-10.81	6.364	0.00	376.6
1593	0.6	-10.82	6.368	0.10	377.0
1594	0.0	-10.82	6.372	0.00	377.0
1595	0.0	-10.83	6.376	0.00	377.4
1596	0.0	-10.84	6.380	0.00	377.8
1597	0.0	-10.84	6.384	0.00	377.8
1598	0.2	-10.85	6.388	0.04	378.0
1599	0.2	-10.86	6.392	0.04	378.4
1600	0.2	-10.87	6.396	0.04	378.8
1601	-0.2	-10.87	6.400	-0.04	378.8
1602	0.0	-10.88	6.404	0.00	379.0
1603	0.2	-10.89	6.408	0.04	379.4
1604	0.2	-10.89	6.412	0.04	379.4
1605	0.0	-10.90	6.416	0.00	379.8
1606	0.0	-10.91	6.420	0.00	380.2
1607	0.2	-10.91	6.424	0.04	380.2
1608	0.2	-10.92	6.428	0.04	380.4
1609	0.0	-10.93	6.432	0.00	380.8
1610	0.2	-10.93	6.436	0.04	380.8
1611	0.0	-10.94	6.440	0.00	381.2
1612	0.0	-10.95	6.444	0.00	381.6
1613	0.4	-10.96	6.448	0.06	381.8
1614	0.0	-10.96	6.452	0.00	381.8
1615	0.0	-10.97	6.456	0.00	382.2
1616	0.2	-10.98	6.460	0.04	382.6
1617	0.0	-10.98	6.464	0.00	382.6
1618	0.0	-10.99	6.468	0.00	383.0
1619	0.0	-11.00	6.472	0.00	383.2
1620	0.0	-11.00	6.476	0.00	383.2
1621	0.0	-11.01	6.480	0.00	383.6
1622	0.2	-11.02	6.484	0.04	384.0
1623	0.0	-11.03	6.488	0.00	384.4
1624	0.2	-11.03	6.492	0.04	384.4
1625	0.0	-11.04	6.496	0.00	384.6
1626	-0.2	-11.05	6.500	-0.04	385.0
1627	0.0	-11.05	6.504	0.00	385.0
1628	0.0	-11.06	6.508	0.00	385.4
1629	0.0	-11.07	6.512	0.00	385.8
1630	-0.2	-11.07	6.516	-0.04	385.8
1631	0.0	-11.08	6.520	0.00	386.0
1632	-0.2	-11.09	6.524	-0.04	386.4
