sep=	
pf18lt01

System Information:
IntelliMESUR Version: 2.2.1
Test Frame Model: F505
Test Frame Serial Number: 4418651
Test Frame Capacity: 500 lbF / 2.2 kN
Test Frame Firmware Version: 1.00.14
Force Sensor Model: FS05-100
Force Sensor Capacity: 500 N
Force Sensor Resolution: 0.2 N
Force Sensor Serial Number: 4425350
Calibration Date: Apr 29, 2024
Calibration Due Date: Apr 29, 2025

Reading	Load [N]	Distance [mm]	Time [s]	Stress [MPa]	Strain [%]	
1581	0.0	-10.72	6.320	0.00	358.6
1582	0.2	-10.73	6.324	0.02	358.8
1583	0.0	-10.73	6.328	0.00	358.8
1584	0.0	-10.74	6.332	0.00	359.2
1585	0.0	-10.75	6.336	0.00	359.6
1586	0.0	-10.75	6.340	0.00	359.6
1587	-0.2	-10.76	6.344	-0.02	359.8
1588	0.0	-10.77	6.348	0.00	360.2
1589	0.0	-10.77	6.352	0.00	360.2
1590	0.0	-10.78	6.356	0.00	360.6
1591	0.0	-10.79	6.360	0.00	360.8
1592	-0.2	-10.80	6.364	-0.02	361.2
1593	-0.2	-10.80	6.368	-0.02	361.2
1594	0.0	-10.81	6.372	0.00	361.6
1595	-0.2	-10.82	6.376	-0.02	361.8
1596	0.0	-10.82	6.380	0.00	361.8
1597	0.0	-10.83	6.384	0.00	362.2
1598	0.2	-10.84	6.388	0.02	362.6
1599	0.2	-10.84	6.392	0.02	362.6
1600	0.2	-10.85	6.396	0.02	362.8
1601	0.2	-10.86	6.400	0.02	363.2
1602	0.0	-10.87	6.404	0.00	363.6
1603	0.0	-10.87	6.408	0.00	363.6
1604	0.2	-10.88	6.412	0.02	363.8
1605	0.0	-10.89	6.416	0.00	364.2
1606	0.0	-10.89	6.420	0.00	364.2
1607	0.0	-10.90	6.424	0.00	364.6
1608	0.0	-10.91	6.428	0.00	364.8
1609	0.0	-10.91	6.432	0.00	364.8
1610	0.0	-10.92	6.436	0.00	365.2
1611	0.0	-10.93	6.440	0.00	365.6
1612	0.0	-10.94	6.444	0.00	365.8
1613	0.2	-10.94	6.448	0.02	365.8
1614	0.0	-10.95	6.452	0.00	366.2
1615	0.0	-10.96	6.456	0.00	366.6
1616	0.0	-10.96	6.460	0.00	366.6
1617	0.0	-10.97	6.464	0.00	366.8
1618	-0.2	-10.98	6.468	-0.02	367.2
1619	0.2	-10.98	6.472	0.02	367.2
1620	0.0	-10.99	6.476	0.00	367.6
1621	0.0	-11.00	6.480	0.00	367.8
1622	-0.2	-11.00	6.484	-0.02	367.8
1623	0.0	-11.01	6.488	0.00	368.2
1624	0.0	-11.02	6.492	0.00	368.6
1625	0.0	-11.03	6.496	0.00	368.8
1626	0.0	-11.03	6.500	0.00	368.8
1627	0.0	-11.04	6.504	0.00	369.2
1628	0.2	-11.05	6.508	0.02	369.6
1629	0.0	-11.05	6.512	0.00	369.6
1630	0.2	-11.06	6.516	0.02	369.8
1631	-0.2	-11.07	6.520	-0.02	370.2
1632	-0.2	-11.07	6.524	-0.02	370.2
1633	0.0	-11.08	6.528	0.00	370.6
1634	-0.4	-11.09	6.532	-0.04	371.0
1635	-0.4	-11.10	6.536	-0.04	371.2
1636	-0.2	-11.10	6.540	-0.02	371.2
1637	-0.2	-11.11	6.544	-0.02	371.6
1638	0.0	-11.12	6.548	0.00	372.0
1639	0.0	-11.12	6.552	0.00	372.0
1640	0.2	-11.13	6.556	0.02	372.2
1641	0.0	-11.14	6.560	0.00	372.6
1642	0.0	-11.14	6.564	0.00	372.6
1643	0.0	-11.15	6.568	0.00	373.0
1644	0.0	-11.16	6.572	0.00	373.2
1645	0.2	-11.17	6.576	0.02	373.6
1646	0.0	-11.17	6.580	0.00	373.6
1647	-0.2	-11.18	6.584	-0.02	374.0
1648	-0.2	-11.18	6.588	-0.02	374.0
1649	0.0	-11.19	6.592	0.00	374.2
1650	0.0	-11.20	6.596	0.00	374.6
1651	0.0	-11.21	6.600	0.00	375.0
1652	0.0	-11.21	6.604	0.00	375.0
1653	0.0	-11.22	6.608	0.00	375.2
1654	0.0	-11.23	6.612	0.00	375.6
1655	0.2	-11.23	6.616	0.02	375.6
1656	-0.2	-11.24	6.620	-0.02	376.0
1657	0.0	-11.25	6.624	0.00	376.2
1658	0.0	-11.26	6.628	0.00	376.6
1659	-0.2	-11.26	6.632	-0.02	376.6
1660	0.0	-11.27	6.636	0.00	377.0
1661	0.0	-11.28	6.640	0.00	377.2
1662	0.0	-11.28	6.644	0.00	377.2
1663	0.0	-11.29	6.648	0.00	377.6
1664	0.0	-11.30	6.652	0.00	378.0
1665	0.0	-11.30	6.656	0.00	378.0
1666	-0.2	-11.31	6.660	-0.02	378.2
1667	-0.2	-11.32	6.664	-0.02	378.6
1668	0.2	-11.33	6.668	0.02	379.0
1669	0.0	-11.33	6.672	0.00	379.0
1670	0.2	-11.34	6.676	0.02	379.2
1671	0.2	-11.35	6.680	0.02	379.6
1672	0.0	-11.35	6.684	0.00	379.6
1673	0.0	-11.36	6.688	0.00	380.0
1674	0.0	-11.37	6.692	0.00	380.2
1675	0.0	-11.37	6.696	0.00	380.2
1676	0.0	-11.38	6.700	0.00	380.6
1677	0.0	-11.39	6.704	0.00	381.0
1678	0.0	-11.40	6.708	0.00	381.2
1679	0.4	-11.40	6.712	0.04	381.2
1680	0.0	-11.41	6.716	0.00	381.6
1681	0.0	-11.42	6.720	0.00	382.0
1682	0.0	-11.42	6.724	0.00	382.0
1683	0.0	-11.43	6.728	0.00	382.2
1684	0.0	-11.44	6.732	0.00	382.6
1685	0.2	-11.44	6.736	0.02	382.6
1686	0.2	-11.45	6.740	0.02	383.0
1687	0.0	-11.46	6.744	0.00	383.2
1688	0.0	-11.46	6.748	0.00	383.2
1689	0.0	-11.47	6.752	0.00	383.6
1690	0.0	-11.48	6.756	0.00	384.0
1691	0.0	-11.48	6.760	0.00	384.0
1692	0.0	-11.49	6.764	0.00	384.2
1693	0.0	-11.50	6.768	0.00	384.6
1694	0.0	-11.51	6.772	0.00	385.0
1695	-0.2	-11.51	6.776	-0.02	385.0
1696	0.0	-11.52	6.780	0.00	385.2
1697	0.0	-11.53	6.784	0.00	385.6
1698	0.0	-11.53	6.788	0.00	385.6
1699	0.0	-11.54	6.792	0.00	386.0
1700	-0.2	-11.55	6.796	-0.02	386.2
1701	0.0	-11.55	6.800	0.00	386.2
1702	0.0	-11.56	6.804	0.00	386.6
1703	-0.2	-11.57	6.808	-0.02	387.0
1704	-0.4	-11.58	6.812	-0.04	387.2
1705	0.0	-11.58	6.816	0.00	387.2
1706	0.0	-11.59	6.820	0.00	387.6
1707	0.4	-11.60	6.824	0.04	388.0
1708	0.0	-11.60	6.828	0.00	388.0
1709	0.2	-11.61	6.832	0.02	388.2
1710	-0.2	-11.62	6.836	-0.02	388.6
1711	0.0	-11.62	6.840	0.00	388.6
1712	0.0	-11.63	6.844	0.00	389.0
1713	-0.2	-11.64	6.848	-0.02	389.2
1714	-0.2	-11.65	6.852	-0.02	389.6
1715	0.2	-11.65	6.856	0.02	389.6
1716	0.0	-11.66	6.860	0.00	390.0
1717	0.2	-11.67	6.864	0.02	390.4
1718	0.0	-11.67	6.868	0.00	390.4
1719	0.0	-11.68	6.872	0.00	390.6
1720	0.0	-11.69	6.876	0.00	391.0
1721	0.0	-11.69	6.880	0.00	391.0
1722	0.2	-11.70	6.884	0.02	391.4
1723	0.2	-11.71	6.888	0.02	391.6
1724	-0.2	-11.71	6.892	-0.02	391.6
1725	0.0	-11.72	6.896	0.00	392.0
1726	0.0	-11.73	6.900	0.00	392.4
1727	0.2	-11.74	6.904	0.02	392.6
1728	0.0	-11.74	6.908	0.00	392.6
1729	0.0	-11.75	6.912	0.00	393.0
1730	0.2	-11.76	6.916	0.02	393.4
1731	-0.2	-11.76	6.920	-0.02	393.4
1732	-0.2	-11.77	6.924	-0.02	393.6
1733	-0.2	-11.78	6.928	-0.02	394.0
1734	0.0	-11.78	6.932	0.00	394.0
1735	-0.2	-11.79	6.936	-0.02	394.4
1736	0.0	-11.80	6.940	0.00	394.6
1737	0.0	-11.81	6.944	0.00	395.0
1738	0.0	-11.81	6.948	0.00	395.0
1739	0.0	-11.82	6.952	0.00	395.4
1740	0.0	-11.82	6.956	0.00	395.4
1741	0.0	-11.83	6.960	0.00	395.6
1742	0.2	-11.84	6.964	0.02	396.0
1743	0.2	-11.85	6.968	0.02	396.4
1744	-0.4	-11.85	6.972	-0.04	396.4
1745	-0.2	-11.86	6.976	-0.02	396.6
1746	-0.2	-11.87	6.980	-0.02	397.0
1747	0.0	-11.87	6.984	0.00	397.0
1748	0.0	-11.88	6.988	0.00	397.4
1749	-0.2	-11.89	6.992	-0.02	397.6
1750	0.0	-11.89	6.996	0.00	397.6
1751	-0.2	-11.90	7.000	-0.02	398.0
1752	0.0	-11.91	7.004	0.00	398.4
1753	0.0	-11.92	7.008	0.00	398.6
1754	0.0	-11.92	7.012	0.00	398.6
1755	0.2	-11.93	7.016	0.02	399.0
1756	0.0	-11.94	7.020	0.00	399.4
1757	0.0	-11.94	7.024	0.00	399.4
1758	-0.2	-11.95	7.028	-0.02	399.6
1759	0.0	-11.96	7.032	0.00	400.0
1760	0.2	-11.96	7.036	0.02	400.0
1761	0.0	-11.97	7.040	0.00	400.4
1762	0.0	-11.98	7.044	0.00	400.6
1763	-0.2	-11.99	7.048	-0.02	401.0
1764	0.0	-11.99	7.052	0.00	401.0
1765	0.0	-12.00	7.056	0.00	401.4
1766	0.0	-12.01	7.060	0.00	401.6
1767	0.0	-12.01	7.064	0.00	401.6
1768	-0.2	-12.02	7.068	-0.02	402.0
1769	-0.2	-12.03	7.072	-0.02	402.4
1770	0.2	-12.04	7.076	0.02	402.6
1771	-0.2	-12.05	7.080	-0.02	403.0
1772	-0.4	-12.06	7.084	-0.04	403.4
1773	-0.2	-12.07	7.088	-0.02	403.6
1774	-0.2	-12.07	7.092	-0.02	403.6
1775	0.0	-12.08	7.096	0.00	404.0
1776	0.0	-12.09	7.100	0.00	404.4
1777	0.0	-12.09	7.104	0.00	404.4
1778	-0.2	-12.10	7.108	-0.02	404.6
1779	0.0	-12.11	7.112	0.00	405.0
1780	0.0	-12.11	7.116	0.00	405.0
1781	0.0	-12.12	7.120	0.00	405.4
1782	0.0	-12.13	7.124	0.00	405.6
1783	0.0	-12.13	7.128	0.00	405.6
1784	0.0	-12.14	7.132	0.00	406.0
1785	0.0	-12.15	7.136	0.00	406.4
1786	0.0	-12.16	7.140	0.00	406.6
1787	0.0	-12.16	7.144	0.00	406.6
1788	0.0	-12.17	7.148	0.00	407.0
1789	0.0	-12.18	7.152	0.00	407.4
1790	-0.2	-12.18	7.156	-0.02	407.4
1791	0.2	-12.19	7.160	0.02	407.6
1792	0.0	-12.20	7.164	0.00	408.0
1793	0.0	-12.20	7.168	0.00	408.0
1794	0.0	-12.21	7.172	0.00	408.4
1795	0.0	-12.22	7.176	0.00	408.6
1796	-0.4	-12.23	7.180	-0.04	409.0
1797	0.0	-12.23	7.184	0.00	409.0
1798	0.0	-12.24	7.188	0.00	409.4
1799	0.0	-12.25	7.192	0.00	409.6
1800	-0.4	-12.25	7.196	-0.04	409.6
1801	0.0	-12.26	7.200	0.00	410.0
1802	-0.2	-12.27	7.204	-0.02	410.4
1803	0.2	-12.27	7.208	0.02	410.4
1804	0.2	-12.28	7.212	0.02	410.8
1805	0.0	-12.29	7.216	0.00	411.0
1806	0.0	-12.30	7.220	0.00	411.4
1807	0.2	-12.30	7.224	0.02	411.4
1808	0.0	-12.31	7.228	0.00	411.8
1809	0.0	-12.32	7.232	0.00	412.0
1810	-0.2	-12.32	7.236	-0.02	412.0
1811	0.0	-12.33	7.240	0.00	412.4
1812	0.0	-12.34	7.244	0.00	412.8
1813	0.2	-12.34	7.248	0.02	412.8
1814	-0.2	-12.35	7.252	-0.02	413.0
1815	-0.2	-12.36	7.256	-0.02	413.4
1816	0.0	-12.36	7.260	0.00	413.4
1817	-0.4	-12.37	7.264	-0.04	413.8
1818	0.0	-12.38	7.268	0.00	414.0
1819	0.0	-12.39	7.272	0.00	414.4
1820	0.2	-12.39	7.276	0.02	414.4
1821	0.2	-12.40	7.280	0.02	414.8
1822	0.2	-12.41	7.284	0.02	415.0
1823	0.0	-12.41	7.288	0.00	415.0
1824	0.0	-12.42	7.292	0.00	415.4
1825	0.0	-12.43	7.296	0.00	415.8
1826	0.0	-12.43	7.300	0.00	415.8
1827	0.0	-12.44	7.304	0.00	416.0
1828	0.0	-12.45	7.308	0.00	416.4
1829	0.0	-12.46	7.312	0.00	416.8
1830	0.0	-12.46	7.316	0.00	416.8
1831	0.0	-12.47	7.320	0.00	417.0
1832	0.0	-12.48	7.324	0.00	417.4
1833	0.0	-12.48	7.328	0.00	417.4
1834	0.4	-12.49	7.332	0.04	417.8
1835	0.0	-12.50	7.336	0.00	418.0
1836	-0.2	-12.50	7.340	-0.02	418.0
1837	-0.2	-12.51	7.344	-0.02	418.4
1838	0.0	-12.52	7.348	0.00	418.8
1839	0.0	-12.53	7.352	0.00	419.0
1840	-0.4	-12.53	7.356	-0.04	419.0
1841	-0.2	-12.54	7.360	-0.02	419.4
1842	0.2	-12.55	7.364	0.02	419.8
1843	-0.2	-12.55	7.368	-0.02	419.8
1844	0.0	-12.56	7.372	0.00	420.0
1845	0.0	-12.57	7.376	0.00	420.4
1846	0.0	-12.57	7.380	0.00	420.4
1847	0.2	-12.58	7.384	0.02	420.8
1848	0.0	-12.59	7.388	0.00	421.0
1849	0.2	-12.60	7.392	0.02	421.4
1850	0.0	-12.60	7.396	0.00	421.4
1851	0.0	-12.61	7.400	0.00	421.8
1852	0.2	-12.62	7.404	0.02	422.0
1853	0.0	-12.62	7.408	0.00	422.0
1854	0.0	-12.63	7.412	0.00	422.4
1855	0.2	-12.64	7.416	0.02	422.8
1856	0.2	-12.64	7.420	0.02	422.8
1857	0.0	-12.65	7.424	0.00	423.0
1858	0.0	-12.66	7.428	0.00	423.4
1859	-0.2	-12.66	7.432	-0.02	423.4
1860	0.0	-12.67	7.436	0.00	423.8
1861	0.0	-12.68	7.440	0.00	424.0
1862	0.0	-12.69	7.444	0.00	424.4
1863	0.0	-12.69	7.448	0.00	424.4
1864	-0.2	-12.70	7.452	-0.02	424.8
1865	0.0	-12.71	7.456	0.00	425.0
1866	-0.4	-12.71	7.460	-0.04	425.0
1867	0.0	-12.72	7.464	0.00	425.4
1868	0.0	-12.73	7.468	0.00	425.8
1869	0.0	-12.73	7.472	0.00	425.8
1870	0.0	-12.74	7.476	0.00	426.0
1871	0.0	-12.75	7.480	0.00	426.4
1872	0.2	-12.76	7.484	0.02	426.8
1873	0.2	-12.76	7.488	0.02	426.8
1874	0.0	-12.77	7.492	0.00	427.0
1875	-0.2	-12.78	7.496	-0.02	427.4
1876	0.0	-12.78	7.500	0.00	427.4
1877	0.0	-12.79	7.504	0.00	427.8
1878	0.0	-12.80	7.508	0.00	428.0
1879	0.2	-12.80	7.512	0.02	428.0
1880	0.2	-12.81	7.516	0.02	428.4
1881	0.2	-12.82	7.520	0.02	428.8
1882	0.0	-12.83	7.524	0.00	429.0
1883	0.0	-12.83	7.528	0.00	429.0
1884	0.0	-12.84	7.532	0.00	429.4
1885	-0.2	-12.85	7.536	-0.02	429.8
1886	-0.4	-12.85	7.540	-0.04	429.8
1887	0.0	-12.86	7.544	0.00	430.2
1888	0.0	-12.87	7.548	0.00	430.4
1889	0.0	-12.87	7.552	0.00	430.4
1890	-0.2	-12.88	7.556	-0.02	430.8
1891	0.0	-12.89	7.560	0.00	431.2
1892	0.0	-12.89	7.564	0.00	431.2
1893	0.0	-12.90	7.568	0.00	431.4
1894	-0.2	-12.91	7.572	-0.02	431.8
1895	0.0	-12.92	7.576	0.00	432.2
1896	-0.4	-12.92	7.580	-0.04	432.2
1897	0.0	-12.93	7.584	0.00	432.4
1898	0.0	-12.94	7.588	0.00	432.8
1899	0.0	-12.94	7.592	0.00	432.8
1900	0.0	-12.95	7.596	0.00	433.2
1901	0.0	-12.96	7.600	0.00	433.4
1902	0.0	-12.96	7.604	0.00	433.4
1903	-0.2	-12.97	7.608	-0.02	433.8
1904	-0.2	-12.98	7.612	-0.02	434.2
1905	0.2	-12.99	7.616	0.02	434.4
1906	0.2	-12.99	7.620	0.02	434.4
1907	0.0	-13.00	7.624	0.00	434.8
1908	-0.2	-13.01	7.628	-0.02	435.2
1909	-0.2	-13.01	7.632	-0.02	435.2
1910	0.2	-13.02	7.636	0.02	435.4
1911	0.0	-13.03	7.640	0.00	435.8
1912	0.0	-13.03	7.644	0.00	435.8
1913	-0.2	-13.04	7.648	-0.02	436.2
1914	-0.2	-13.05	7.652	-0.02	436.4
1915	0.0	-13.06	7.656	0.00	436.8
1916	0.0	-13.06	7.660	0.00	436.8
1917	0.0	-13.07	7.664	0.00	437.2
1918	0.2	-13.08	7.668	0.02	437.4
1919	0.0	-13.08	7.672	0.00	437.4
1920	-0.2	-13.09	7.676	-0.02	437.8
1921	0.0	-13.10	7.680	0.00	438.2
1922	0.0	-13.10	7.684	0.00	438.2
1923	0.0	-13.11	7.688	0.00	438.4
1924	0.0	-13.12	7.692	0.00	438.8
1925	0.0	-13.13	7.696	0.00	439.2
1926	0.0	-13.13	7.700	0.00	439.2
1927	-0.4	-13.14	7.704	-0.04	439.4
1928	0.0	-13.15	7.708	0.00	439.8
1929	0.2	-13.15	7.712	0.02	439.8
1930	0.0	-13.16	7.716	0.00	440.2
1931	0.0	-13.17	7.720	0.00	440.4
1932	0.0	-13.18	7.724	0.00	440.8
1933	0.0	-13.18	7.728	0.00	440.8
1934	0.0	-13.19	7.732	0.00	441.2
1935	0.0	-13.20	7.736	0.00	441.4
1936	0.0	-13.20	7.740	0.00	441.4
1937	0.2	-13.21	7.744	0.02	441.8
1938	0.2	-13.22	7.748	0.02	442.2
1939	0.0	-13.22	7.752	0.00	442.2
1940	0.0	-13.23	7.756	0.00	442.4
1941	0.0	-13.24	7.760	0.00	442.8
1942	0.0	-13.25	7.764	0.00	443.2
1943	0.0	-13.25	7.768	0.00	443.2
1944	0.0	-13.26	7.772	0.00	443.4
1945	0.2	-13.27	7.776	0.02	443.8
1946	0.2	-13.27	7.780	0.02	443.8
1947	-0.2	-13.28	7.784	-0.02	444.2
1948	0.0	-13.29	7.788	0.00	444.4
1949	0.0	-13.29	7.792	0.00	444.4
1950	0.0	-13.30	7.796	0.00	444.8
1951	0.0	-13.31	7.800	0.00	445.2
1952	0.0	-13.32	7.804	0.00	445.4
1953	0.0	-13.32	7.808	0.00	445.4
1954	0.0	-13.33	7.812	0.00	445.8
1955	0.0	-13.34	7.816	0.00	446.2
1956	-0.4	-13.34	7.820	-0.04	446.2
1957	-0.2	-13.35	7.824	-0.02	446.4
1958	-0.2	-13.36	7.828	-0.02	446.8
1959	0.0	-13.36	7.832	0.00	446.8
1960	0.4	-13.37	7.836	0.04	447.2
1961	0.0	-13.38	7.840	0.00	447.4
1962	-0.4	-13.39	7.844	-0.04	447.8
1963	-0.2	-13.39	7.848	-0.02	447.8
1964	-0.4	-13.40	7.852	-0.04	448.2
1965	0.0	-13.41	7.856	0.00	448.4
1966	-0.2	-13.41	7.860	-0.02	448.4
1967	0.2	-13.42	7.864	0.02	448.8
1968	0.0	-13.43	7.868	0.00	449.2
1969	0.0	-13.44	7.872	0.00	449.4
1970	0.0	-13.44	7.876	0.00	449.4
1971	-0.2	-13.45	7.880	-0.02	449.8
1972	0.0	-13.46	7.884	0.00	450.2
1973	0.0	-13.46	7.888	0.00	450.2
1974	0.0	-13.47	7.892	0.00	450.6
1975	0.0	-13.48	7.896	0.00	450.8
1976	0.2	-13.48	7.900	0.02	450.8
1977	0.0	-13.49	7.904	0.00	451.2
1978	0.0	-13.50	7.908	0.00	451.6
1979	0.0	-13.51	7.912	0.00	451.8
1980	0.2	-13.51	7.916	0.02	451.8
1981	0.0	-13.52	7.920	0.00	452.2
1982	0.0	-13.53	7.924	0.00	452.6
1983	0.0	-13.53	7.928	0.00	452.6
1984	0.0	-13.54	7.932	0.00	452.8
1985	0.0	-13.55	7.936	0.00	453.2
1986	0.0	-13.56	7.940	0.00	453.6
1987	0.4	-13.56	7.944	0.04	453.6
1988	0.0	-13.57	7.948	0.00	453.8
1989	-0.2	-13.58	7.952	-0.02	454.2
1990	0.0	-13.58	7.956	0.00	454.2
1991	0.0	-13.59	7.960	0.00	454.6
1992	0.0	-13.60	7.964	0.00	454.8
1993	-0.2	-13.60	7.968	-0.02	454.8
1994	0.0	-13.61	7.972	0.00	455.2
1995	0.0	-13.62	7.976	0.00	455.6
1996	-0.2	-13.63	7.980	-0.02	455.8
1997	0.0	-13.63	7.984	0.00	455.8
1998	0.0	-13.64	7.988	0.00	456.2
1999	0.0	-13.65	7.992	0.00	456.6
2000	0.0	-13.65	7.996	0.00	456.6
2001	0.0	-13.66	8.000	0.00	456.8
2002	0.0	-13.67	8.004	0.00	457.2
2003	0.0	-13.67	8.008	0.00	457.2
2004	0.0	-13.68	8.012	0.00	457.6
2005	-0.2	-13.69	8.016	-0.02	457.8
2006	0.0	-13.70	8.020	0.00	458.2
2007	-0.2	-13.70	8.024	-0.02	458.2
2008	0.0	-13.71	8.028	0.00	458.6
2009	-0.2	-13.72	8.032	-0.02	458.8
2010	-0.2	-13.72	8.036	-0.02	458.8
2011	-0.4	-13.73	8.040	-0.04	459.2
2012	-0.4	-13.74	8.044	-0.04	459.6
2013	0.0	-13.75	8.048	0.00	459.8
2014	0.0	-13.75	8.052	0.00	459.8
2015	0.0	-13.76	8.056	0.00	460.2
2016	0.0	-13.77	8.060	0.00	460.6
2017	0.0	-13.77	8.064	0.00	460.6
2018	-0.2	-13.78	8.068	-0.02	460.8
2019	-0.2	-13.79	8.072	-0.02	461.2
2020	0.0	-13.79	8.076	0.00	461.2
2021	0.0	-13.80	8.080	0.00	461.6
2022	0.0	-13.81	8.084	0.00	461.8
2023	0.0	-13.82	8.088	0.00	462.2
2024	0.0	-13.82	8.092	0.00	462.2
2025	0.0	-13.83	8.096	0.00	462.6
2026	0.0	-13.84	8.100	0.00	462.8
2027	0.2	-13.84	8.104	0.02	462.8
2028	0.4	-13.85	8.108	0.04	463.2
2029	0.0	-13.86	8.112	0.00	463.6
2030	0.0	-13.87	8.116	0.00	463.8
2031	0.0	-13.87	8.120	0.00	463.8
2032	-0.4	-13.88	8.124	-0.04	464.2
2033	0.0	-13.89	8.128	0.00	464.6
2034	0.0	-13.89	8.132	0.00	464.6
2035	0.6	-13.90	8.136	0.08	464.8
2036	0.0	-13.91	8.140	0.00	465.2
2037	0.0	-13.91	8.144	0.00	465.2
2038	0.0	-13.92	8.148	0.00	465.6
2039	0.0	-13.93	8.152	0.00	465.8
2040	-0.2	-13.94	8.156	-0.02	466.2
2041	0.0	-13.94	8.160	0.00	466.2
2042	0.2	-13.95	8.164	0.02	466.6
2043	0.0	-13.96	8.168	0.00	466.8
2044	0.0	-13.96	8.172	0.00	466.8
2045	0.4	-13.97	8.176	0.04	467.2
2046	-0.2	-13.98	8.180	-0.02	467.6
2047	0.0	-13.98	8.184	0.00	467.6
2048	-0.2	-13.99	8.188	-0.02	467.8
2049	0.0	-14.00	8.192	0.00	468.2
2050	0.0	-14.01	8.196	0.00	468.6
2051	0.0	-14.01	8.200	0.00	468.6
2052	0.0	-14.02	8.204	0.00	468.8
2053	0.2	-14.03	8.208	0.02	469.2
2054	0.0	-14.04	8.212	0.00	469.6
2055	0.0	-14.04	8.216	0.00	469.6
2056	0.0	-14.05	8.220	0.00	469.8
2057	0.0	-14.06	8.224	0.00	470.2
2058	0.0	-14.06	8.228	0.00	470.2
2059	0.0	-14.07	8.232	0.00	470.6
2060	0.0	-14.08	8.236	0.00	471.0
2061	0.2	-14.09	8.240	0.02	471.2
2062	0.0	-14.09	8.244	0.00	471.2
2063	0.0	-14.10	8.248	0.00	471.6
2064	0.0	-14.11	8.252	0.00	472.0
2065	0.0	-14.11	8.256	0.00	472.0
2066	-0.2	-14.12	8.260	-0.02	472.2
2067	-0.4	-14.13	8.264	-0.04	472.6
2068	-0.4	-14.13	8.268	-0.04	472.6
2069	0.0	-14.14	8.272	0.00	473.0
2070	0.0	-14.15	8.276	0.00	473.2
2071	0.0	-14.16	8.280	0.00	473.6
2072	0.0	-14.16	8.284	0.00	473.6
2073	0.0	-14.17	8.288	0.00	474.0
2074	0.2	-14.18	8.292	0.02	474.2
2075	0.2	-14.18	8.296	0.02	474.2
2076	0.4	-14.19	8.300	0.04	474.6
2077	0.4	-14.20	8.304	0.04	475.0
2078	0.0	-14.20	8.308	0.00	475.0
2079	0.0	-14.21	8.312	0.00	475.2
2080	0.0	-14.22	8.316	0.00	475.6
2081	0.0	-14.23	8.320	0.00	476.0
2082	0.0	-14.23	8.324	0.00	476.0
2083	0.0	-14.24	8.328	0.00	476.2
2084	0.2	-14.25	8.332	0.02	476.6
2085	0.0	-14.25	8.336	0.00	476.6
2086	0.0	-14.26	8.340	0.00	477.0
2087	-0.4	-14.27	8.344	-0.04	477.2
2088	0.0	-14.28	8.348	0.00	477.6
2089	0.0	-14.28	8.352	0.00	477.6
2090	0.0	-14.29	8.356	0.00	478.0
2091	0.2	-14.30	8.360	0.02	478.2
2092	-0.2	-14.30	8.364	-0.02	478.2
2093	0.0	-14.31	8.368	0.00	478.6
2094	0.0	-14.32	8.372	0.00	479.0
2095	0.0	-14.32	8.376	0.00	479.0
2096	0.0	-14.33	8.380	0.00	479.2
2097	0.2	-14.34	8.384	0.02	479.6
2098	0.0	-14.35	8.388	0.00	480.0
2099	0.0	-14.35	8.392	0.00	480.0
2100	0.2	-14.36	8.396	0.02	480.2
2101	0.0	-14.37	8.400	0.00	480.6
2102	0.0	-14.37	8.404	0.00	480.6
2103	0.2	-14.38	8.408	0.02	481.0
2104	0.0	-14.39	8.412	0.00	481.2
2105	0.0	-14.39	8.416	0.00	481.2
2106	0.0	-14.40	8.420	0.00	481.6
2107	0.0	-14.41	8.424	0.00	482.0
2108	0.0	-14.42	8.428	0.00	482.2
2109	0.0	-14.42	8.432	0.00	482.2
2110	0.0	-14.43	8.436	0.00	482.6
2111	0.2	-14.44	8.440	0.02	483.0
2112	0.0	-14.44	8.444	0.00	483.0
2113	-0.2	-14.45	8.448	-0.02	483.2
2114	0.0	-14.46	8.452	0.00	483.6
2115	0.0	-14.47	8.456	0.00	484.0
2116	-0.2	-14.47	8.460	-0.02	484.0
2117	0.0	-14.48	8.464	0.00	484.2
2118	0.0	-14.49	8.468	0.00	484.6
2119	0.0	-14.49	8.472	0.00	484.6
2120	0.0	-14.50	8.476	0.00	485.0
2121	0.0	-14.51	8.480	0.00	485.2
2122	0.2	-14.51	8.484	0.02	485.2
2123	0.0	-14.52	8.488	0.00	485.6
2124	0.2	-14.53	8.492	0.02	486.0
2125	-0.2	-14.54	8.496	-0.02	486.2
2126	0.0	-14.54	8.500	0.00	486.2
2127	0.2	-14.55	8.504	0.02	486.6
2128	0.0	-14.56	8.508	0.00	487.0
2129	0.0	-14.56	8.512	0.00	487.0
2130	0.0	-14.57	8.516	0.00	487.2
2131	0.0	-14.58	8.520	0.00	487.6
2132	-0.2	-14.58	8.524	-0.02	487.6
2133	0.0	-14.59	8.528	0.00	488.0
2134	0.0	-14.60	8.532	0.00	488.2
2135	0.0	-14.61	8.536	0.00	488.6
2136	-0.2	-14.61	8.540	-0.02	488.6
2137	0.0	-14.62	8.544	0.00	489.0
2138	0.0	-14.63	8.548	0.00	489.2
2139	0.0	-14.63	8.552	0.00	489.2
2140	0.2	-14.64	8.556	0.02	489.6
2141	0.2	-14.65	8.560	0.02	490.0
2142	0.0	-14.66	8.564	0.00	490.4
2143	0.0	-14.66	8.568	0.00	490.4
