sep=	
pf13mt01

System Information:
IntelliMESUR Version: 2.2.1
Test Frame Model: F505
Test Frame Serial Number: 4418651
Test Frame Capacity: 500 lbF / 2.2 kN
Test Frame Firmware Version: 1.00.14
Force Sensor Model: FS05-100
Force Sensor Capacity: 500 N
Force Sensor Resolution: 0.2 N
Force Sensor Serial Number: 4425350
Calibration Date: Apr 29, 2024
Calibration Due Date: Apr 29, 2025

Reading	Load [N]	Distance [mm]	Time [s]	Stress [MPa]	Strain [%]	
86	0.2	-0.27	0.340	0.10	15.0
87	0.2	-0.28	0.344	0.10	15.5
88	0.2	-0.29	0.348	0.10	16.0
89	0.0	-0.29	0.352	0.00	16.0
90	0.2	-0.30	0.356	0.10	16.5
91	0.2	-0.31	0.360	0.10	17.0
92	0.0	-0.31	0.364	0.00	17.0
93	0.2	-0.32	0.368	0.10	17.5
94	0.2	-0.33	0.372	0.10	18.0
95	0.4	-0.33	0.376	0.15	18.0
96	0.2	-0.34	0.380	0.10	19.0
97	0.2	-0.35	0.384	0.10	19.5
98	0.2	-0.36	0.388	0.10	20.0
99	0.2	-0.35	0.392	0.10	19.5
100	0.2	-0.36	0.396	0.10	20.0
101	0.2	-0.37	0.400	0.10	20.5
102	0.0	-0.37	0.404	0.00	20.5
103	-0.2	-0.38	0.408	-0.10	21.0
104	0.2	-0.39	0.412	0.10	21.5
105	0.4	-0.40	0.416	0.15	22.0
106	0.0	-0.40	0.420	0.00	22.0
107	0.2	-0.41	0.424	0.10	22.5
108	0.2	-0.42	0.428	0.10	23.0
109	0.2	-0.42	0.432	0.10	23.0
110	0.4	-0.43	0.436	0.15	24.0
111	0.2	-0.44	0.440	0.10	24.5
112	0.2	-0.44	0.444	0.10	24.5
113	0.0	-0.45	0.448	0.00	25.0
114	0.2	-0.46	0.452	0.10	25.5
115	0.2	-0.47	0.456	0.10	26.0
116	0.4	-0.47	0.460	0.15	26.0
117	0.2	-0.48	0.464	0.10	26.5
118	0.2	-0.49	0.468	0.10	27.0
119	0.2	-0.49	0.472	0.10	27.0
120	0.2	-0.50	0.476	0.10	27.5
121	0.2	-0.51	0.480	0.10	28.0
122	0.2	-0.51	0.484	0.10	28.0
123	0.2	-0.52	0.488	0.10	28.5
124	0.4	-0.53	0.492	0.15	29.5
125	0.2	-0.54	0.496	0.10	30.0
126	0.4	-0.54	0.500	0.15	30.0
127	0.2	-0.55	0.504	0.10	30.5
128	0.2	-0.56	0.508	0.10	31.0
129	0.2	-0.56	0.512	0.10	31.0
130	0.2	-0.57	0.516	0.10	31.5
131	0.2	-0.58	0.520	0.10	32.0
132	0.2	-0.58	0.524	0.10	32.0
133	0.0	-0.59	0.528	0.00	32.5
134	0.4	-0.60	0.532	0.15	33.0
135	0.4	-0.61	0.536	0.15	33.5
136	0.2	-0.61	0.540	0.10	33.5
137	-0.2	-0.62	0.544	-0.10	34.5
138	0.2	-0.63	0.548	0.10	35.0
139	0.2	-0.63	0.552	0.10	35.0
140	0.4	-0.64	0.556	0.15	35.5
141	0.2	-0.65	0.560	0.10	36.0
142	0.2	-0.66	0.564	0.10	36.5
143	0.2	-0.66	0.568	0.10	36.5
144	0.2	-0.67	0.572	0.10	37.0
145	0.2	-0.68	0.576	0.10	37.5
146	0.2	-0.68	0.580	0.10	37.5
147	-0.2	-0.69	0.584	-0.10	38.0
148	0.2	-0.70	0.588	0.10	38.5
149	0.4	-0.70	0.592	0.15	38.5
150	0.4	-0.71	0.596	0.15	39.0
151	0.2	-0.72	0.600	0.10	40.0
152	0.2	-0.73	0.604	0.10	40.5
153	0.4	-0.73	0.608	0.15	40.5
154	0.2	-0.74	0.612	0.10	41.0
155	0.2	-0.74	0.616	0.10	41.0
156	0.2	-0.75	0.620	0.10	41.5
157	0.2	-0.76	0.624	0.10	42.0
158	0.4	-0.77	0.628	0.15	42.5
159	0.6	-0.77	0.632	0.25	42.5
160	0.4	-0.78	0.636	0.15	43.0
161	0.4	-0.79	0.640	0.15	43.5
162	0.4	-0.80	0.644	0.15	44.0
163	0.6	-0.80	0.648	0.25	44.0
164	0.4	-0.81	0.652	0.15	45.0
165	0.4	-0.82	0.656	0.15	45.5
166	0.0	-0.82	0.660	0.00	45.5
167	0.0	-0.83	0.664	0.00	46.0
168	0.2	-0.84	0.668	0.10	46.5
169	0.2	-0.84	0.672	0.10	46.5
170	0.2	-0.85	0.676	0.10	47.0
171	0.0	-0.86	0.680	0.00	47.5
172	0.2	-0.86	0.684	0.10	47.5
173	0.2	-0.87	0.688	0.10	48.0
174	0.2	-0.88	0.692	0.10	48.5
175	0.2	-0.89	0.696	0.10	49.0
176	0.2	-0.89	0.700	0.10	49.0
177	0.0	-0.90	0.704	0.00	49.5
178	0.0	-0.91	0.708	0.00	50.5
179	0.2	-0.91	0.712	0.10	50.5
180	0.2	-0.92	0.716	0.10	51.0
181	0.6	-0.93	0.720	0.25	51.5
182	0.2	-0.93	0.724	0.10	51.5
183	0.2	-0.94	0.728	0.10	52.0
184	0.0	-0.95	0.732	0.00	52.5
185	0.2	-0.96	0.736	0.10	53.0
186	0.2	-0.96	0.740	0.10	53.0
187	0.4	-0.97	0.744	0.15	53.5
188	0.2	-0.98	0.748	0.10	54.0
189	0.2	-0.98	0.752	0.10	54.0
190	0.2	-0.99	0.756	0.10	54.5
191	0.4	-1.00	0.760	0.15	55.0
192	0.2	-1.00	0.764	0.10	55.0
193	0.2	-1.01	0.768	0.10	56.0
194	0.2	-1.02	0.772	0.10	56.5
195	0.4	-1.03	0.776	0.15	57.0
196	0.2	-1.03	0.780	0.10	57.0
197	0.2	-1.04	0.784	0.10	57.5
198	0.0	-1.05	0.788	0.00	58.0
199	0.4	-1.05	0.792	0.15	58.0
200	0.2	-1.06	0.796	0.10	58.5
201	0.2	-1.07	0.800	0.10	59.0
202	0.2	-1.07	0.804	0.10	59.0
203	0.2	-1.08	0.808	0.10	59.5
204	0.0	-1.09	0.812	0.00	60.0
205	0.2	-1.10	0.816	0.10	61.0
206	0.2	-1.10	0.820	0.10	61.0
207	0.0	-1.11	0.824	0.00	61.5
208	0.2	-1.12	0.828	0.10	62.0
209	0.2	-1.12	0.832	0.10	62.0
210	0.2	-1.13	0.836	0.10	62.5
211	0.2	-1.14	0.840	0.10	63.0
212	0.6	-1.14	0.844	0.25	63.0
213	0.2	-1.15	0.848	0.10	63.5
214	0.2	-1.16	0.852	0.10	64.0
215	0.2	-1.16	0.856	0.10	64.0
216	0.4	-1.17	0.860	0.15	64.5
217	0.2	-1.18	0.864	0.10	65.0
218	0.2	-1.19	0.868	0.10	65.5
219	0.2	-1.19	0.872	0.10	65.5
220	0.2	-1.20	0.876	0.10	66.5
221	0.2	-1.21	0.880	0.10	67.0
222	0.2	-1.21	0.884	0.10	67.0
223	0.4	-1.22	0.888	0.15	67.5
224	0.4	-1.23	0.892	0.15	68.0
225	0.2	-1.23	0.896	0.10	68.0
226	0.2	-1.24	0.900	0.10	68.5
227	0.2	-1.25	0.904	0.10	69.0
228	0.2	-1.26	0.908	0.10	69.5
229	0.4	-1.26	0.912	0.15	69.5
230	0.2	-1.27	0.916	0.10	70.0
231	0.2	-1.28	0.920	0.10	70.5
232	0.2	-1.28	0.924	0.10	70.5
233	0.2	-1.29	0.928	0.10	71.5
234	0.2	-1.30	0.932	0.10	72.0
235	0.2	-1.30	0.936	0.10	72.0
236	0.2	-1.31	0.940	0.10	72.5
237	0.2	-1.32	0.944	0.10	73.0
238	0.2	-1.33	0.948	0.10	73.5
239	0.4	-1.33	0.952	0.15	73.5
240	0.2	-1.34	0.956	0.10	74.0
241	0.2	-1.35	0.960	0.10	74.5
242	0.0	-1.36	0.964	0.00	75.0
243	-0.2	-1.37	0.968	-0.10	75.5
244	0.0	-1.38	0.972	0.00	76.0
245	0.2	-1.38	0.976	0.10	76.0
246	0.2	-1.39	0.980	0.10	77.0
247	0.2	-1.40	0.984	0.10	77.5
248	0.2	-1.41	0.988	0.10	78.0
249	0.2	-1.41	0.992	0.10	78.0
250	0.4	-1.42	0.996	0.15	78.5
251	0.2	-1.43	1.000	0.10	79.0
252	0.2	-1.43	1.004	0.10	79.0
253	0.2	-1.44	1.008	0.10	79.5
254	0.4	-1.45	1.012	0.15	80.0
255	0.2	-1.45	1.016	0.10	80.0
256	0.4	-1.46	1.020	0.15	80.5
257	0.2	-1.47	1.024	0.10	81.0
258	0.2	-1.47	1.028	0.10	81.0
259	0.4	-1.48	1.032	0.15	82.0
260	0.4	-1.49	1.036	0.15	82.5
261	0.2	-1.50	1.040	0.10	83.0
262	0.2	-1.50	1.044	0.10	83.0
263	0.2	-1.51	1.048	0.10	83.5
264	0.2	-1.52	1.052	0.10	84.0
265	0.2	-1.52	1.056	0.10	84.0
266	0.4	-1.53	1.060	0.15	84.5
267	0.4	-1.54	1.064	0.15	85.0
268	0.4	-1.54	1.068	0.15	85.0
269	0.4	-1.55	1.072	0.15	85.5
270	0.2	-1.56	1.076	0.10	86.0
271	0.4	-1.57	1.080	0.15	86.5
272	0.2	-1.57	1.084	0.10	86.5
273	0.2	-1.58	1.088	0.10	87.5
274	0.2	-1.59	1.092	0.10	88.0
275	0.4	-1.59	1.096	0.15	88.0
276	0.2	-1.60	1.100	0.10	88.5
277	0.2	-1.61	1.104	0.10	89.0
278	0.2	-1.61	1.108	0.10	89.0
279	0.2	-1.62	1.112	0.10	89.5
280	0.2	-1.63	1.116	0.10	90.0
281	0.2	-1.64	1.120	0.10	90.5
282	0.6	-1.64	1.124	0.25	90.5
283	0.0	-1.65	1.128	0.00	91.0
284	0.0	-1.66	1.132	0.00	91.5
285	0.2	-1.66	1.136	0.10	91.5
286	0.2	-1.67	1.140	0.10	92.5
287	0.4	-1.68	1.144	0.15	93.0
288	0.2	-1.68	1.148	0.10	93.0
289	0.2	-1.69	1.152	0.10	93.5
290	0.2	-1.70	1.156	0.10	94.0
291	0.4	-1.70	1.160	0.15	94.0
292	0.2	-1.71	1.164	0.10	94.5
293	0.2	-1.72	1.168	0.10	95.0
294	0.4	-1.73	1.172	0.15	95.5
295	0.4	-1.73	1.176	0.15	95.5
296	0.2	-1.74	1.180	0.10	96.0
297	0.2	-1.75	1.184	0.10	96.5
298	0.2	-1.75	1.188	0.10	96.5
299	0.4	-1.76	1.192	0.15	97.0
300	0.2	-1.77	1.196	0.10	98.0
301	0.2	-1.77	1.200	0.10	98.0
302	0.0	-1.78	1.204	0.00	98.5
303	0.0	-1.79	1.208	0.00	99.0
304	0.2	-1.80	1.212	0.10	99.5
305	0.4	-1.80	1.216	0.15	99.5
306	0.6	-1.81	1.220	0.25	100.0
307	0.0	-1.82	1.224	0.00	100.5
308	0.2	-1.82	1.228	0.10	100.5
309	0.0	-1.83	1.232	0.00	101.0
310	0.2	-1.84	1.236	0.10	101.5
311	0.2	-1.84	1.240	0.10	101.5
312	0.2	-1.85	1.244	0.10	102.0
313	0.2	-1.86	1.248	0.10	103.0
314	0.0	-1.87	1.252	0.00	103.5
315	0.2	-1.87	1.256	0.10	103.5
316	0.4	-1.88	1.260	0.15	104.0
317	0.2	-1.88	1.264	0.10	104.0
318	-0.2	-1.89	1.268	-0.10	104.5
319	0.2	-1.90	1.272	0.10	105.0
320	0.2	-1.91	1.276	0.10	105.5
321	0.2	-1.91	1.280	0.10	105.5
322	0.2	-1.92	1.284	0.10	106.0
323	0.2	-1.93	1.288	0.10	106.5
324	0.0	-1.93	1.292	0.00	106.5
325	0.2	-1.94	1.296	0.10	107.0
326	0.0	-1.95	1.300	0.00	107.5
327	0.0	-1.95	1.304	0.00	107.5
328	0.2	-1.96	1.308	0.10	108.5
329	0.0	-1.97	1.312	0.00	109.0
330	0.2	-1.98	1.316	0.10	109.5
331	0.2	-1.98	1.320	0.10	109.5
332	0.2	-1.99	1.324	0.10	110.0
333	0.2	-2.00	1.328	0.10	110.5
334	0.2	-2.00	1.332	0.10	110.5
335	-0.2	-2.01	1.336	-0.10	111.0
336	0.2	-2.02	1.340	0.10	111.5
337	0.2	-2.02	1.344	0.10	111.5
338	0.4	-2.03	1.348	0.15	112.0
339	0.2	-2.04	1.352	0.10	112.5
340	0.2	-2.05	1.356	0.10	113.5
341	0.2	-2.05	1.360	0.10	113.5
342	0.4	-2.06	1.364	0.15	114.0
343	0.0	-2.07	1.368	0.00	114.5
344	0.2	-2.07	1.372	0.10	114.5
345	0.2	-2.08	1.376	0.10	115.0
346	0.2	-2.09	1.380	0.10	115.5
347	0.0	-2.09	1.384	0.00	115.5
348	0.4	-2.10	1.388	0.15	116.0
349	0.2	-2.11	1.392	0.10	116.5
350	0.4	-2.11	1.396	0.15	116.5
351	0.2	-2.12	1.400	0.10	117.0
352	0.2	-2.13	1.404	0.10	117.5
353	0.2	-2.14	1.408	0.10	118.0
354	0.2	-2.14	1.412	0.10	118.0
355	0.2	-2.15	1.416	0.10	119.0
356	0.2	-2.16	1.420	0.10	119.5
357	0.2	-2.16	1.424	0.10	119.5
358	0.4	-2.17	1.428	0.15	120.0
359	0.4	-2.18	1.432	0.15	120.5
360	0.2	-2.18	1.436	0.10	120.5
361	0.2	-2.19	1.440	0.10	121.0
362	0.2	-2.20	1.444	0.10	121.5
363	0.2	-2.21	1.448	0.10	122.0
364	0.0	-2.21	1.452	0.00	122.0
365	0.0	-2.22	1.456	0.00	122.5
366	0.2	-2.23	1.460	0.10	123.0
367	0.6	-2.23	1.464	0.25	123.0
368	0.0	-2.24	1.468	0.00	124.0
369	0.2	-2.25	1.472	0.10	124.5
370	0.4	-2.25	1.476	0.15	124.5
371	0.4	-2.26	1.480	0.15	125.0
372	0.2	-2.27	1.484	0.10	125.5
373	0.2	-2.28	1.488	0.10	126.0
374	0.2	-2.28	1.492	0.10	126.0
375	0.4	-2.29	1.496	0.15	126.5
376	0.2	-2.30	1.500	0.10	127.0
377	0.2	-2.30	1.504	0.10	127.0
378	0.2	-2.31	1.508	0.10	127.5
379	0.4	-2.32	1.512	0.15	128.0
380	0.2	-2.32	1.516	0.10	128.0
381	0.2	-2.33	1.520	0.10	128.5
382	0.2	-2.34	1.524	0.10	129.5
383	0.2	-2.34	1.528	0.10	129.5
384	0.2	-2.35	1.532	0.10	130.0
385	0.2	-2.36	1.536	0.10	130.5
386	0.2	-2.36	1.540	0.10	130.5
387	0.4	-2.36	1.544	0.15	130.5
388	0.2	-2.37	1.548	0.10	131.0
389	0.2	-2.38	1.552	0.10	131.5
390	0.2	-2.38	1.556	0.10	131.5
391	0.2	-2.39	1.560	0.10	132.0
392	0.2	-2.40	1.564	0.10	132.5
393	0.4	-2.40	1.568	0.15	132.5
394	0.2	-2.41	1.572	0.10	133.0
395	0.6	-2.42	1.576	0.25	133.5
396	0.2	-2.42	1.580	0.10	133.5
397	0.0	-2.43	1.584	0.00	134.5
398	0.2	-2.44	1.588	0.10	135.0
399	0.2	-2.45	1.592	0.10	135.5
400	0.2	-2.45	1.596	0.10	135.5
401	0.0	-2.46	1.600	0.00	136.0
402	0.2	-2.47	1.604	0.10	136.5
403	0.4	-2.47	1.608	0.15	136.5
404	0.2	-2.48	1.612	0.10	137.0
405	0.0	-2.49	1.616	0.00	137.5
406	0.4	-2.49	1.620	0.15	137.5
407	0.4	-2.50	1.624	0.15	138.0
408	0.2	-2.51	1.628	0.10	138.5
409	0.2	-2.51	1.632	0.10	138.5
410	0.2	-2.52	1.636	0.10	139.0
411	0.2	-2.53	1.640	0.10	140.0
412	0.2	-2.54	1.644	0.10	140.5
413	0.0	-2.54	1.648	0.00	140.5
414	0.2	-2.55	1.652	0.10	141.0
415	0.0	-2.56	1.656	0.00	141.5
416	0.2	-2.56	1.660	0.10	141.5
417	0.2	-2.57	1.664	0.10	142.0
418	0.0	-2.58	1.668	0.00	142.5
419	0.2	-2.58	1.672	0.10	142.5
420	0.4	-2.59	1.676	0.15	143.0
421	0.2	-2.60	1.680	0.10	143.5
422	0.0	-2.61	1.684	0.00	144.0
423	0.2	-2.61	1.688	0.10	144.0
424	0.2	-2.62	1.692	0.10	145.0
425	0.2	-2.63	1.696	0.10	145.5
426	0.2	-2.63	1.700	0.10	145.5
427	0.2	-2.64	1.704	0.10	146.0
428	0.8	-2.65	1.708	0.35	146.5
429	0.2	-2.65	1.712	0.10	146.5
430	0.0	-2.66	1.716	0.00	147.0
431	0.2	-2.67	1.720	0.10	147.5
432	0.2	-2.68	1.724	0.10	148.0
433	0.2	-2.68	1.728	0.10	148.0
434	0.2	-2.69	1.732	0.10	148.5
435	0.2	-2.70	1.736	0.10	149.0
436	0.0	-2.70	1.740	0.00	149.0
437	0.0	-2.71	1.744	0.00	149.5
438	0.4	-2.72	1.748	0.15	150.5
439	0.4	-2.72	1.752	0.15	150.5
440	0.4	-2.73	1.756	0.15	151.0
441	0.4	-2.74	1.760	0.15	151.5
442	0.4	-2.74	1.764	0.15	151.5
443	0.2	-2.75	1.768	0.10	152.0
444	0.4	-2.76	1.772	0.15	152.5
445	0.6	-2.77	1.776	0.25	153.0
446	0.2	-2.77	1.780	0.10	153.0
447	0.2	-2.78	1.784	0.10	153.5
448	0.2	-2.79	1.788	0.10	154.0
449	0.2	-2.79	1.792	0.10	154.0
450	0.0	-2.80	1.796	0.00	154.5
451	0.2	-2.81	1.800	0.10	155.0
452	0.2	-2.81	1.804	0.10	155.0
453	0.0	-2.82	1.808	0.00	156.0
454	0.4	-2.83	1.812	0.15	156.5
455	0.0	-2.84	1.816	0.00	157.0
456	0.2	-2.84	1.820	0.10	157.0
457	0.4	-2.85	1.824	0.15	157.5
458	0.2	-2.86	1.828	0.10	158.0
459	0.2	-2.86	1.832	0.10	158.0
460	0.2	-2.87	1.836	0.10	158.5
461	0.2	-2.88	1.840	0.10	159.0
462	0.2	-2.88	1.844	0.10	159.0
463	0.2	-2.89	1.848	0.10	159.5
464	0.2	-2.90	1.852	0.10	160.0
465	0.2	-2.91	1.856	0.10	161.0
466	0.0	-2.91	1.860	0.00	161.0
467	0.2	-2.92	1.864	0.10	161.5
468	0.2	-2.93	1.868	0.10	162.0
469	0.2	-2.93	1.872	0.10	162.0
470	0.0	-2.94	1.876	0.00	162.5
471	0.0	-2.95	1.880	0.00	163.0
472	0.2	-2.95	1.884	0.10	163.0
473	0.2	-2.96	1.888	0.10	163.5
474	0.2	-2.97	1.892	0.10	164.0
475	0.2	-2.98	1.896	0.10	164.5
476	0.4	-2.98	1.900	0.15	164.5
477	0.2	-2.99	1.904	0.10	165.0
478	0.4	-3.00	1.908	0.15	165.5
479	0.2	-3.00	1.912	0.10	165.5
480	0.2	-3.01	1.916	0.10	166.5
481	0.2	-3.02	1.920	0.10	167.0
482	0.2	-3.02	1.924	0.10	167.0
483	0.2	-3.03	1.928	0.10	167.5
484	0.0	-3.04	1.932	0.00	168.0
485	0.2	-3.05	1.936	0.10	168.5
486	0.0	-3.05	1.940	0.00	168.5
487	0.0	-3.06	1.944	0.00	169.0
488	0.2	-3.07	1.948	0.10	169.5
489	0.2	-3.07	1.952	0.10	169.5
490	0.0	-3.08	1.956	0.00	170.0
491	0.0	-3.09	1.960	0.00	170.5
492	0.2	-3.09	1.964	0.10	170.5
493	0.2	-3.10	1.968	0.10	171.5
494	0.2	-3.11	1.972	0.10	172.0
495	0.0	-3.11	1.976	0.00	172.0
496	0.0	-3.12	1.980	0.00	172.5
497	0.2	-3.13	1.984	0.10	173.0
498	0.2	-3.14	1.988	0.10	173.5
499	0.4	-3.14	1.992	0.15	173.5
500	0.2	-3.15	1.996	0.10	174.0
501	0.2	-3.16	2.000	0.10	174.5
502	0.4	-3.16	2.004	0.15	174.5
503	0.2	-3.17	2.008	0.10	175.0
504	0.2	-3.18	2.012	0.10	175.5
505	0.4	-3.18	2.016	0.15	175.5
506	0.2	-3.19	2.020	0.10	176.0
507	0.2	-3.20	2.024	0.10	177.0
508	0.2	-3.21	2.028	0.10	177.5
509	0.2	-3.21	2.032	0.10	177.5
510	0.2	-3.22	2.036	0.10	178.0
511	0.2	-3.23	2.040	0.10	178.5
512	0.0	-3.23	2.044	0.00	178.5
513	-0.2	-3.24	2.048	-0.10	179.0
514	0.2	-3.25	2.052	0.10	179.5
515	0.2	-3.26	2.056	0.10	180.0
516	0.2	-3.26	2.060	0.10	180.0
517	0.2	-3.27	2.064	0.10	180.5
518	0.2	-3.28	2.068	0.10	181.0
519	0.2	-3.28	2.072	0.10	181.0
520	0.0	-3.29	2.076	0.00	182.0
521	0.2	-3.30	2.080	0.10	182.5
522	0.4	-3.30	2.084	0.15	182.5
523	0.2	-3.31	2.088	0.10	183.0
524	0.2	-3.32	2.092	0.10	183.5
525	0.2	-3.33	2.096	0.10	184.0
526	0.2	-3.33	2.100	0.10	184.0
527	0.6	-3.34	2.104	0.25	184.5
528	0.4	-3.35	2.108	0.15	185.0
529	0.4	-3.36	2.112	0.15	185.5
530	0.4	-3.37	2.116	0.15	186.0
531	0.0	-3.38	2.120	0.00	186.5
532	0.2	-3.38	2.124	0.10	186.5
533	0.2	-3.39	2.128	0.10	187.5
534	0.8	-3.40	2.132	0.35	188.0
535	0.2	-3.41	2.136	0.10	188.5
536	0.2	-3.41	2.140	0.10	188.5
537	0.2	-3.42	2.144	0.10	189.0
538	0.2	-3.43	2.148	0.10	189.5
539	0.2	-3.43	2.152	0.10	189.5
540	0.2	-3.44	2.156	0.10	190.0
541	0.0	-3.45	2.160	0.00	190.5
542	0.2	-3.45	2.164	0.10	190.5
543	0.2	-3.46	2.168	0.10	191.0
544	0.2	-3.47	2.172	0.10	191.5
545	0.2	-3.48	2.176	0.10	192.5
546	0.2	-3.48	2.180	0.10	192.5
547	0.6	-3.49	2.184	0.25	193.0
548	0.2	-3.50	2.188	0.10	193.5
549	0.2	-3.50	2.192	0.10	193.5
550	0.2	-3.51	2.196	0.10	194.0
551	0.2	-3.52	2.200	0.10	194.5
552	0.2	-3.52	2.204	0.10	194.5
553	0.2	-3.53	2.208	0.10	195.0
554	0.6	-3.54	2.212	0.25	195.5
555	0.4	-3.54	2.216	0.15	195.5
556	0.2	-3.55	2.220	0.10	196.0
557	0.2	-3.56	2.224	0.10	196.5
558	0.2	-3.57	2.228	0.10	197.0
559	0.4	-3.57	2.232	0.15	197.0
560	0.2	-3.58	2.236	0.10	198.0
561	0.4	-3.59	2.240	0.15	198.5
562	0.2	-3.60	2.244	0.10	199.0
563	0.2	-3.60	2.248	0.10	199.0
564	0.2	-3.61	2.252	0.10	199.5
565	0.6	-3.61	2.256	0.25	199.5
566	0.2	-3.62	2.260	0.10	200.0
567	0.2	-3.63	2.264	0.10	200.5
568	0.2	-3.64	2.268	0.10	201.0
569	0.2	-3.64	2.272	0.10	201.0
570	0.0	-3.65	2.276	0.00	201.5
571	0.0	-3.66	2.280	0.00	202.0
572	0.2	-3.66	2.284	0.10	202.0
573	0.2	-3.67	2.288	0.10	203.0
574	0.4	-3.68	2.292	0.15	203.5
575	-0.2	-3.69	2.296	-0.10	204.0
576	0.2	-3.69	2.300	0.10	204.0
577	0.2	-3.70	2.304	0.10	204.5
578	0.0	-3.71	2.308	0.00	205.0
579	0.2	-3.71	2.312	0.10	205.0
580	0.2	-3.72	2.316	0.10	205.5
581	0.2	-3.73	2.320	0.10	206.0
582	0.2	-3.73	2.324	0.10	206.0
583	0.2	-3.74	2.328	0.10	206.5
584	0.2	-3.75	2.332	0.10	207.0
585	0.2	-3.76	2.336	0.10	207.5
586	0.0	-3.76	2.340	0.00	207.5
587	0.2	-3.77	2.344	0.10	208.5
588	0.2	-3.78	2.348	0.10	209.0
