sep=	
pf07lt03

System Information:
IntelliMESUR Version: 2.2.1
Test Frame Model: F505
Test Frame Serial Number: 4418651
Test Frame Capacity: 500 lbF / 2.2 kN
Test Frame Firmware Version: 1.00.14
Force Sensor Model: FS05-100
Force Sensor Capacity: 500 N
Force Sensor Resolution: 0.2 N
Force Sensor Serial Number: 4425350
Calibration Date: Apr 29, 2024
Calibration Due Date: Apr 29, 2025

Reading	Load [N]	Distance [mm]	Time [s]	Stress [MPa]	Strain [%]	
350	0.0	-2.11	1.396	0.0	107.0
351	0.0	-2.12	1.400	0.0	107.5
352	0.0	-2.13	1.404	0.0	108.0
353	0.0	-2.13	1.408	0.0	108.0
354	0.0	-2.14	1.412	0.0	108.5
355	0.2	-2.15	1.416	0.1	109.0
356	0.0	-2.15	1.420	0.0	109.0
357	0.0	-2.16	1.424	0.0	109.5
358	0.0	-2.17	1.428	0.0	110.0
359	0.0	-2.17	1.432	0.0	110.0
360	0.0	-2.17	1.436	0.0	110.0
361	-0.2	-2.18	1.440	-0.1	110.5
362	0.0	-2.19	1.444	0.0	111.0
363	-0.2	-2.19	1.448	-0.1	111.0
364	0.0	-2.20	1.452	0.0	111.5
365	0.2	-2.21	1.456	0.1	112.0
366	0.2	-2.21	1.460	0.1	112.0
367	0.0	-2.22	1.464	0.0	112.5
368	-0.2	-2.23	1.468	-0.1	113.0
369	0.0	-2.23	1.472	0.0	113.0
370	0.0	-2.24	1.476	0.0	113.5
371	0.0	-2.25	1.480	0.0	114.0
372	0.0	-2.26	1.484	0.0	114.5
373	0.4	-2.26	1.488	0.2	114.5
374	0.2	-2.27	1.492	0.1	115.0
375	0.2	-2.28	1.496	0.1	115.5
376	0.2	-2.28	1.500	0.1	115.5
377	0.0	-2.29	1.504	0.0	116.0
378	0.0	-2.30	1.508	0.0	117.0
379	0.0	-2.30	1.512	0.0	117.0
380	0.0	-2.31	1.516	0.0	117.5
381	0.0	-2.32	1.520	0.0	118.0
382	0.0	-2.32	1.524	0.0	118.0
383	-0.2	-2.33	1.528	-0.1	118.5
384	-0.2	-2.34	1.532	-0.1	119.0
385	0.0	-2.35	1.536	0.0	119.5
386	0.0	-2.35	1.540	0.0	119.5
387	0.0	-2.36	1.544	0.0	120.0
388	0.2	-2.37	1.548	0.1	120.5
389	0.0	-2.37	1.552	0.0	120.5
390	0.0	-2.38	1.556	0.0	121.0
391	-0.2	-2.39	1.560	-0.1	121.5
392	0.0	-2.39	1.564	0.0	121.5
393	0.0	-2.40	1.568	0.0	122.0
394	0.0	-2.41	1.572	0.0	122.5
395	0.0	-2.42	1.576	0.0	123.0
396	0.0	-2.42	1.580	0.0	123.0
397	0.2	-2.43	1.584	0.1	123.5
398	0.0	-2.44	1.588	0.0	124.0
399	0.2	-2.44	1.592	0.1	124.0
400	-0.2	-2.45	1.596	-0.1	124.5
401	0.0	-2.46	1.600	0.0	125.0
402	0.0	-2.46	1.604	0.0	125.0
403	-0.2	-2.47	1.608	-0.1	125.5
404	0.0	-2.48	1.612	0.0	126.0
405	0.0	-2.49	1.616	0.0	126.5
406	0.0	-2.49	1.620	0.0	126.5
407	0.0	-2.50	1.624	0.0	127.0
408	-0.2	-2.51	1.628	-0.1	127.5
409	0.0	-2.51	1.632	0.0	127.5
410	0.0	-2.52	1.636	0.0	128.0
411	0.0	-2.53	1.640	0.0	128.5
412	-0.2	-2.53	1.644	-0.1	128.5
413	0.0	-2.54	1.648	0.0	129.0
414	0.0	-2.55	1.652	0.0	129.5
415	0.0	-2.55	1.656	0.0	129.5
416	0.0	-2.56	1.660	0.0	130.0
417	0.4	-2.57	1.664	0.2	130.5
418	-0.2	-2.58	1.668	-0.1	131.0
419	0.0	-2.58	1.672	0.0	131.0
420	0.0	-2.59	1.676	0.0	131.5
421	0.0	-2.60	1.680	0.0	132.0
422	0.0	-2.60	1.684	0.0	132.0
423	0.0	-2.61	1.688	0.0	132.5
424	0.2	-2.62	1.692	0.1	133.0
425	-0.2	-2.62	1.696	-0.1	133.0
426	0.0	-2.63	1.700	0.0	133.5
427	0.0	-2.64	1.704	0.0	134.0
428	-0.4	-2.65	1.708	-0.2	134.5
429	0.0	-2.65	1.712	0.0	134.5
430	0.2	-2.66	1.716	0.1	135.0
431	-0.2	-2.67	1.720	-0.1	135.5
432	0.0	-2.67	1.724	0.0	135.5
433	0.0	-2.68	1.728	0.0	136.0
434	0.0	-2.69	1.732	0.0	136.5
435	0.0	-2.69	1.736	0.0	136.5
436	0.0	-2.70	1.740	0.0	137.0
437	-0.2	-2.71	1.744	-0.1	137.5
438	0.0	-2.72	1.748	0.0	138.0
439	0.0	-2.72	1.752	0.0	138.0
440	0.0	-2.73	1.756	0.0	138.5
441	0.0	-2.73	1.760	0.0	138.5
442	0.0	-2.74	1.764	0.0	139.0
443	0.0	-2.75	1.768	0.0	139.5
444	-0.2	-2.76	1.772	-0.1	140.0
445	-0.2	-2.76	1.776	-0.1	140.0
446	0.0	-2.77	1.780	0.0	140.5
447	0.2	-2.78	1.784	0.1	141.0
448	0.0	-2.79	1.788	0.0	141.5
449	0.2	-2.79	1.792	0.1	141.5
450	0.0	-2.80	1.796	0.0	142.0
451	0.2	-2.81	1.800	0.1	142.5
452	0.0	-2.81	1.804	0.0	142.5
453	0.0	-2.82	1.808	0.0	143.0
454	0.0	-2.83	1.812	0.0	143.5
455	0.0	-2.83	1.816	0.0	143.5
456	0.0	-2.84	1.820	0.0	144.0
457	0.2	-2.85	1.824	0.1	144.5
458	0.2	-2.85	1.828	0.1	144.5
459	0.2	-2.86	1.832	0.1	145.0
460	0.2	-2.87	1.836	0.1	145.5
461	0.2	-2.88	1.840	0.1	146.0
462	0.0	-2.88	1.844	0.0	146.0
463	0.0	-2.89	1.848	0.0	146.5
464	0.0	-2.90	1.852	0.0	147.0
465	-0.2	-2.90	1.856	-0.1	147.0
466	0.0	-2.91	1.860	0.0	147.5
467	0.0	-2.92	1.864	0.0	148.0
468	0.0	-2.92	1.868	0.0	148.0
469	0.0	-2.93	1.872	0.0	148.5
470	-0.2	-2.94	1.876	-0.1	149.0
471	0.0	-2.95	1.880	0.0	149.5
472	0.0	-2.95	1.884	0.0	149.5
473	0.0	-2.96	1.888	0.0	150.5
474	-0.2	-2.97	1.892	-0.1	151.0
475	0.0	-2.97	1.896	0.0	151.0
476	0.0	-2.98	1.900	0.0	151.5
477	-0.2	-2.99	1.904	-0.1	152.0
478	-0.2	-2.99	1.908	-0.1	152.0
479	-0.2	-3.00	1.912	-0.1	152.5
480	0.0	-3.01	1.916	0.0	153.0
481	0.0	-3.02	1.920	0.0	153.5
482	-0.2	-3.02	1.924	-0.1	153.5
483	-0.2	-3.03	1.928	-0.1	154.0
484	-0.2	-3.04	1.932	-0.1	154.5
485	0.0	-3.04	1.936	0.0	154.5
486	0.0	-3.05	1.940	0.0	155.0
487	0.0	-3.06	1.944	0.0	155.5
488	0.0	-3.06	1.948	0.0	155.5
489	0.0	-3.07	1.952	0.0	156.0
490	0.0	-3.08	1.956	0.0	156.5
491	-0.2	-3.09	1.960	-0.1	157.0
492	-0.2	-3.09	1.964	-0.1	157.0
493	0.0	-3.10	1.968	0.0	157.5
494	0.0	-3.11	1.972	0.0	158.0
495	-0.2	-3.11	1.976	-0.1	158.0
496	0.0	-3.12	1.980	0.0	158.5
497	0.0	-3.13	1.984	0.0	159.0
498	-0.2	-3.13	1.988	-0.1	159.0
499	0.0	-3.14	1.992	0.0	159.5
500	0.0	-3.15	1.996	0.0	160.0
501	0.0	-3.15	2.000	0.0	160.0
502	0.0	-3.16	2.004	0.0	160.5
503	0.0	-3.17	2.008	0.0	161.0
504	0.0	-3.19	2.012	0.0	162.0
505	0.0	-3.19	2.016	0.0	162.0
506	0.0	-3.20	2.020	0.0	162.5
507	0.2	-3.21	2.024	0.1	163.0
508	0.0	-3.21	2.028	0.0	163.0
509	0.2	-3.22	2.032	0.1	163.5
510	0.2	-3.23	2.036	0.1	164.0
511	0.0	-3.23	2.040	0.0	164.0
512	0.0	-3.24	2.044	0.0	164.5
513	0.2	-3.25	2.048	0.1	165.0
514	0.0	-3.26	2.052	0.0	165.5
515	0.0	-3.26	2.056	0.0	165.5
516	-0.2	-3.27	2.060	-0.1	166.0
517	-0.2	-3.28	2.064	-0.1	166.5
518	-0.2	-3.28	2.068	-0.1	166.5
519	0.0	-3.29	2.072	0.0	167.0
520	0.0	-3.30	2.076	0.0	167.5
521	0.0	-3.30	2.080	0.0	167.5
522	0.0	-3.31	2.084	0.0	168.0
523	0.0	-3.32	2.088	0.0	168.5
524	0.0	-3.33	2.092	0.0	169.0
525	0.0	-3.33	2.096	0.0	169.0
526	-0.2	-3.34	2.100	-0.1	169.5
527	0.0	-3.35	2.104	0.0	170.0
528	-0.2	-3.35	2.108	-0.1	170.0
529	-0.4	-3.36	2.112	-0.2	170.5
530	-0.2	-3.37	2.116	-0.1	171.0
531	-0.4	-3.38	2.120	-0.2	171.5
532	0.0	-3.38	2.124	0.0	171.5
533	0.0	-3.39	2.128	0.0	172.0
534	0.0	-3.40	2.132	0.0	172.5
535	0.0	-3.40	2.136	0.0	172.5
536	0.0	-3.41	2.140	0.0	173.0
537	0.2	-3.42	2.144	0.1	173.5
538	0.2	-3.42	2.148	0.1	173.5
539	0.0	-3.43	2.152	0.0	174.0
540	0.0	-3.44	2.156	0.0	174.5
541	0.2	-3.45	2.160	0.1	175.0
542	0.2	-3.45	2.164	0.1	175.0
543	0.0	-3.46	2.168	0.0	175.5
544	0.2	-3.47	2.172	0.1	176.0
545	0.2	-3.47	2.176	0.1	176.0
546	-0.2	-3.48	2.180	-0.1	176.5
547	0.0	-3.49	2.184	0.0	177.0
548	0.0	-3.49	2.188	0.0	177.0
549	0.2	-3.50	2.192	0.1	177.5
550	0.0	-3.51	2.196	0.0	178.0
551	0.0	-3.52	2.200	0.0	178.5
552	0.2	-3.52	2.204	0.1	178.5
553	0.0	-3.53	2.208	0.0	179.0
554	0.0	-3.54	2.212	0.0	179.5
555	0.0	-3.54	2.216	0.0	179.5
556	0.0	-3.55	2.220	0.0	180.0
557	-0.2	-3.56	2.224	-0.1	180.5
558	0.2	-3.57	2.228	0.1	181.0
559	0.0	-3.57	2.232	0.0	181.0
560	0.2	-3.58	2.236	0.1	181.5
561	-0.4	-3.59	2.240	-0.2	182.0
562	0.0	-3.59	2.244	0.0	182.0
563	0.0	-3.60	2.248	0.0	182.5
564	0.0	-3.61	2.252	0.0	183.0
565	0.0	-3.61	2.256	0.0	183.0
566	0.0	-3.62	2.260	0.0	184.0
567	0.2	-3.63	2.264	0.1	184.5
568	0.2	-3.64	2.268	0.1	185.0
569	0.2	-3.64	2.272	0.1	185.0
570	0.0	-3.65	2.276	0.0	185.5
571	0.0	-3.66	2.280	0.0	186.0
572	0.0	-3.66	2.284	0.0	186.0
573	-0.2	-3.67	2.288	-0.1	186.5
574	0.0	-3.68	2.292	0.0	187.0
575	-0.2	-3.68	2.296	-0.1	187.0
576	0.2	-3.69	2.300	0.1	187.5
577	0.0	-3.70	2.304	0.0	188.0
578	0.2	-3.71	2.308	0.1	188.5
579	0.0	-3.71	2.312	0.0	188.5
580	0.0	-3.72	2.316	0.0	189.0
