sep=	
pf10lt01

System Information:
IntelliMESUR Version: 2.2.1
Test Frame Model: F505
Test Frame Serial Number: 4418651
Test Frame Capacity: 500 lbF / 2.2 kN
Test Frame Firmware Version: 1.00.14
Force Sensor Model: FS05-100
Force Sensor Capacity: 500 N
Force Sensor Resolution: 0.2 N
Force Sensor Serial Number: 4425350
Calibration Date: Apr 29, 2024
Calibration Due Date: Apr 29, 2025

Reading	Load [N]	Distance [mm]	Time [s]	Stress [MPa]	Strain [%]	
143	-0.4	-0.66	0.568	-0.10	33.0
144	-0.2	-0.66	0.572	-0.05	33.0
145	0.0	-0.67	0.576	0.00	33.5
146	0.0	-0.68	0.580	0.00	34.0
147	0.0	-0.68	0.584	0.00	34.0
148	0.0	-0.69	0.588	0.00	34.5
149	0.0	-0.70	0.592	0.00	35.0
150	0.2	-0.71	0.596	0.05	35.5
151	-0.2	-0.71	0.600	-0.05	35.5
152	-0.2	-0.72	0.604	-0.05	36.0
153	-0.2	-0.73	0.608	-0.05	36.5
154	0.0	-0.73	0.612	0.00	36.5
155	0.0	-0.74	0.616	0.00	37.0
156	0.0	-0.75	0.620	0.00	37.5
157	0.2	-0.75	0.624	0.05	37.5
158	-0.2	-0.76	0.628	-0.05	38.0
159	0.0	-0.77	0.632	0.00	38.5
160	0.0	-0.78	0.636	0.00	39.0
161	0.2	-0.78	0.640	0.05	39.0
162	0.2	-0.79	0.644	0.05	39.5
163	0.0	-0.80	0.648	0.00	40.0
164	0.0	-0.80	0.652	0.00	40.0
165	0.2	-0.81	0.656	0.05	40.5
166	0.4	-0.82	0.660	0.10	41.0
167	0.4	-0.82	0.664	0.10	41.0
168	0.0	-0.83	0.668	0.00	41.5
169	0.2	-0.84	0.672	0.05	42.0
170	0.2	-0.84	0.676	0.05	42.0
171	0.0	-0.85	0.680	0.00	42.5
172	-0.2	-0.86	0.684	-0.05	43.0
173	0.0	-0.87	0.688	0.00	43.5
174	0.0	-0.87	0.692	0.00	43.5
175	-0.2	-0.88	0.696	-0.05	44.0
176	-0.4	-0.89	0.700	-0.10	44.5
177	-0.2	-0.89	0.704	-0.05	44.5
178	0.2	-0.90	0.708	0.05	45.0
179	0.4	-0.91	0.712	0.10	45.5
180	0.0	-0.91	0.716	0.00	45.5
181	0.2	-0.92	0.720	0.05	46.0
182	0.2	-0.93	0.724	0.05	46.5
183	0.0	-0.94	0.728	0.00	47.0
184	0.0	-0.94	0.732	0.00	47.0
185	0.0	-0.95	0.736	0.00	47.5
186	-0.2	-0.96	0.740	-0.05	48.0
187	-0.2	-0.96	0.744	-0.05	48.0
188	0.0	-0.97	0.748	0.00	48.5
189	0.2	-0.98	0.752	0.05	49.0
190	0.2	-0.98	0.756	0.05	49.0
191	-0.2	-0.99	0.760	-0.05	49.5
192	0.0	-1.01	0.764	0.00	50.5
193	0.0	-1.02	0.768	0.00	51.0
194	0.0	-1.02	0.772	0.00	51.0
195	0.2	-1.03	0.776	0.05	51.5
196	0.0	-1.04	0.780	0.00	52.0
197	0.4	-1.04	0.784	0.10	52.0
198	0.0	-1.05	0.788	0.00	52.5
199	0.2	-1.06	0.792	0.05	53.0
200	-0.2	-1.06	0.796	-0.05	53.0
201	-0.2	-1.07	0.800	-0.05	53.5
202	0.0	-1.08	0.804	0.00	54.0
203	0.0	-1.09	0.808	0.00	54.5
204	0.0	-1.09	0.812	0.00	54.5
205	0.2	-1.10	0.816	0.05	55.0
206	0.2	-1.11	0.820	0.05	55.5
207	0.0	-1.11	0.824	0.00	55.5
208	0.0	-1.12	0.828	0.00	56.0
209	0.0	-1.13	0.832	0.00	56.5
210	0.0	-1.13	0.836	0.00	56.5
211	0.0	-1.14	0.840	0.00	57.0
212	-0.2	-1.15	0.844	-0.05	57.5
213	0.0	-1.15	0.848	0.00	57.5
214	0.0	-1.16	0.852	0.00	58.0
215	0.2	-1.17	0.856	0.05	58.5
216	-0.2	-1.18	0.860	-0.05	59.0
217	0.0	-1.18	0.864	0.00	59.0
218	0.0	-1.19	0.868	0.00	59.5
219	-0.2	-1.20	0.872	-0.05	60.0
220	0.2	-1.20	0.876	0.05	60.0
221	0.0	-1.21	0.880	0.00	60.5
222	0.0	-1.22	0.884	0.00	61.0
223	0.2	-1.22	0.888	0.05	61.0
224	0.0	-1.23	0.892	0.00	61.5
225	0.0	-1.24	0.896	0.00	62.0
226	0.2	-1.25	0.900	0.05	62.5
227	0.0	-1.25	0.904	0.00	62.5
228	0.0	-1.26	0.908	0.00	63.0
229	0.0	-1.27	0.912	0.00	63.5
230	-0.2	-1.27	0.916	-0.05	63.5
231	0.0	-1.28	0.920	0.00	64.0
232	0.0	-1.29	0.924	0.00	64.5
233	-0.2	-1.29	0.928	-0.05	64.5
234	-0.2	-1.30	0.932	-0.05	65.0
235	-0.2	-1.31	0.936	-0.05	65.5
236	-0.2	-1.32	0.940	-0.05	66.0
237	-0.2	-1.32	0.944	-0.05	66.0
238	-0.2	-1.33	0.948	-0.05	66.5
239	0.0	-1.34	0.952	0.00	67.0
240	0.2	-1.34	0.956	0.05	67.0
241	0.0	-1.35	0.960	0.00	67.5
242	0.2	-1.36	0.964	0.05	68.0
243	0.2	-1.36	0.968	0.05	68.0
244	0.0	-1.37	0.972	0.00	68.5
245	0.0	-1.38	0.976	0.00	69.0
246	0.0	-1.39	0.980	0.00	69.5
247	0.0	-1.39	0.984	0.00	69.5
248	0.0	-1.40	0.988	0.00	70.0
249	0.0	-1.41	0.992	0.00	70.5
250	0.2	-1.41	0.996	0.05	70.5
251	0.0	-1.42	1.000	0.00	71.0
252	-0.2	-1.43	1.004	-0.05	71.5
253	-0.2	-1.43	1.008	-0.05	71.5
254	0.0	-1.44	1.012	0.00	72.0
255	0.2	-1.45	1.016	0.05	72.5
256	0.0	-1.45	1.020	0.00	72.5
257	0.0	-1.46	1.024	0.00	73.0
258	-0.2	-1.47	1.028	-0.05	73.5
259	0.0	-1.48	1.032	0.00	74.0
260	-0.2	-1.48	1.036	-0.05	74.0
261	0.0	-1.49	1.040	0.00	74.5
262	0.0	-1.50	1.044	0.00	75.0
263	-0.2	-1.50	1.048	-0.05	75.0
264	0.0	-1.51	1.052	0.00	75.5
265	0.0	-1.52	1.056	0.00	76.0
266	-0.4	-1.52	1.060	-0.10	76.0
267	-0.4	-1.53	1.064	-0.10	76.5
268	-0.4	-1.54	1.068	-0.10	77.0
269	0.0	-1.55	1.072	0.00	77.5
270	0.2	-1.55	1.076	0.05	77.5
271	0.0	-1.56	1.080	0.00	78.0
272	0.0	-1.57	1.084	0.00	78.5
273	0.0	-1.57	1.088	0.00	78.5
274	0.0	-1.58	1.092	0.00	79.0
275	0.0	-1.59	1.096	0.00	79.5
276	-0.2	-1.59	1.100	-0.05	79.5
277	0.0	-1.60	1.104	0.00	80.0
278	0.0	-1.61	1.108	0.00	80.5
279	-0.2	-1.61	1.112	-0.05	80.5
280	-0.2	-1.62	1.116	-0.05	81.0
281	0.0	-1.63	1.120	0.00	81.5
282	-0.2	-1.63	1.124	-0.05	81.5
283	0.0	-1.64	1.128	0.00	82.0
284	0.2	-1.65	1.132	0.05	82.5
285	0.0	-1.66	1.136	0.00	83.0
286	0.0	-1.66	1.140	0.00	83.0
287	-0.2	-1.67	1.144	-0.05	83.5
288	-0.2	-1.68	1.148	-0.05	84.0
289	0.0	-1.68	1.152	0.00	84.0
290	0.0	-1.69	1.156	0.00	84.5
291	0.0	-1.70	1.160	0.00	85.0
292	0.0	-1.70	1.164	0.00	85.0
293	0.0	-1.71	1.168	0.00	85.5
294	0.0	-1.72	1.172	0.00	86.0
295	0.0	-1.73	1.176	0.00	86.5
296	0.0	-1.73	1.180	0.00	86.5
297	0.0	-1.74	1.184	0.00	87.0
298	0.2	-1.75	1.188	0.05	87.5
299	0.2	-1.75	1.192	0.05	87.5
300	0.2	-1.76	1.196	0.05	88.0
301	0.0	-1.77	1.200	0.00	88.5
302	0.0	-1.77	1.204	0.00	88.5
303	0.0	-1.78	1.208	0.00	89.0
304	0.4	-1.79	1.212	0.10	89.5
305	0.0	-1.80	1.216	0.00	90.0
306	0.2	-1.80	1.220	0.05	90.0
307	0.0	-1.81	1.224	0.00	90.5
308	0.0	-1.82	1.228	0.00	91.0
309	0.2	-1.82	1.232	0.05	91.0
310	0.2	-1.83	1.236	0.05	91.5
311	0.0	-1.84	1.240	0.00	92.0
312	0.0	-1.84	1.244	0.00	92.0
313	0.0	-1.85	1.248	0.00	92.5
314	-0.2	-1.86	1.252	-0.05	93.0
315	0.0	-1.86	1.256	0.00	93.0
316	0.0	-1.87	1.260	0.00	93.5
317	0.0	-1.88	1.264	0.00	94.0
318	0.4	-1.89	1.268	0.10	94.5
319	0.0	-1.89	1.272	0.00	94.5
320	0.0	-1.90	1.276	0.00	95.0
321	0.0	-1.91	1.280	0.00	95.5
322	0.0	-1.91	1.284	0.00	95.5
323	0.2	-1.92	1.288	0.05	96.0
324	0.2	-1.93	1.292	0.05	96.5
325	0.2	-1.93	1.296	0.05	96.5
326	0.0	-1.94	1.300	0.00	97.0
327	0.0	-1.95	1.304	0.00	97.5
328	0.0	-1.96	1.308	0.00	98.0
329	0.0	-1.96	1.312	0.00	98.0
330	0.2	-1.97	1.316	0.05	98.5
331	0.2	-1.98	1.320	0.05	99.0
332	0.2	-1.98	1.324	0.05	99.0
333	0.0	-1.99	1.328	0.00	99.5
334	0.0	-2.00	1.332	0.00	100.0
335	0.0	-1.99	1.336	0.00	99.5
336	0.0	-2.00	1.340	0.00	100.0
337	0.0	-2.01	1.344	0.00	100.5
338	0.2	-2.02	1.348	0.05	101.0
339	0.0	-2.02	1.352	0.00	101.0
340	0.0	-2.03	1.356	0.00	101.5
341	0.0	-2.04	1.360	0.00	102.0
342	0.0	-2.04	1.364	0.00	102.0
343	0.0	-2.05	1.368	0.00	102.5
344	0.0	-2.06	1.372	0.00	103.0
345	0.2	-2.06	1.376	0.05	103.0
346	0.0	-2.07	1.380	0.00	103.5
347	0.0	-2.08	1.384	0.00	104.0
348	0.0	-2.08	1.388	0.00	104.0
349	0.0	-2.09	1.392	0.00	104.5
350	-0.2	-2.10	1.396	-0.05	105.0
351	0.0	-2.11	1.400	0.00	105.5
352	0.2	-2.11	1.404	0.05	105.5
353	0.0	-2.12	1.408	0.00	106.0
354	0.0	-2.13	1.412	0.00	106.5
355	0.0	-2.13	1.416	0.00	106.5
356	0.0	-2.14	1.420	0.00	107.0
357	0.0	-2.15	1.424	0.00	107.5
358	0.0	-2.15	1.428	0.00	107.5
359	0.0	-2.16	1.432	0.00	108.0
360	0.0	-2.17	1.436	0.00	108.5
361	0.2	-2.18	1.440	0.05	109.0
362	0.0	-2.18	1.444	0.00	109.0
363	0.0	-2.19	1.448	0.00	109.5
364	0.0	-2.20	1.452	0.00	110.0
365	0.2	-2.20	1.456	0.05	110.0
366	0.0	-2.21	1.460	0.00	110.5
367	0.0	-2.22	1.464	0.00	111.0
368	0.2	-2.22	1.468	0.05	111.0
369	0.0	-2.23	1.472	0.00	111.5
370	-0.2	-2.24	1.476	-0.05	112.0
371	0.0	-2.24	1.480	0.00	112.0
372	0.0	-2.25	1.484	0.00	112.5
373	0.0	-2.26	1.488	0.00	113.0
374	-0.2	-2.26	1.492	-0.05	113.0
375	0.0	-2.27	1.496	0.00	113.5
376	0.0	-2.28	1.500	0.00	114.0
377	0.0	-2.29	1.504	0.00	114.5
378	0.6	-2.29	1.508	0.15	114.5
379	0.0	-2.30	1.512	0.00	115.0
380	0.0	-2.31	1.516	0.00	115.5
381	0.0	-2.31	1.520	0.00	115.5
382	0.0	-2.32	1.524	0.00	116.0
383	0.2	-2.33	1.528	0.05	116.5
384	0.0	-2.33	1.532	0.00	116.5
385	0.0	-2.34	1.536	0.00	117.0
386	0.0	-2.35	1.540	0.00	117.5
387	0.0	-2.36	1.544	0.00	118.0
388	-0.2	-2.36	1.548	-0.05	118.0
389	0.0	-2.37	1.552	0.00	118.5
390	0.0	-2.38	1.556	0.00	119.0
391	0.4	-2.38	1.560	0.10	119.0
392	0.2	-2.39	1.564	0.05	119.5
393	0.2	-2.40	1.568	0.05	120.0
394	0.0	-2.40	1.572	0.00	120.0
395	0.0	-2.41	1.576	0.00	120.5
396	0.0	-2.42	1.580	0.00	121.0
397	-0.2	-2.43	1.584	-0.05	121.5
398	0.2	-2.43	1.588	0.05	121.5
399	0.4	-2.44	1.592	0.10	122.0
400	0.0	-2.45	1.596	0.00	122.5
401	0.0	-2.45	1.600	0.00	122.5
402	-0.2	-2.46	1.604	-0.05	123.0
403	-0.2	-2.47	1.608	-0.05	123.5
404	0.2	-2.47	1.612	0.05	123.5
405	-0.4	-2.48	1.616	-0.10	124.0
406	-0.2	-2.49	1.620	-0.05	124.5
407	-0.2	-2.49	1.624	-0.05	124.5
408	-0.2	-2.50	1.628	-0.05	125.0
409	0.0	-2.51	1.632	0.00	125.5
410	0.0	-2.52	1.636	0.00	126.0
411	-0.4	-2.52	1.640	-0.10	126.0
412	0.2	-2.53	1.644	0.05	126.5
413	0.0	-2.54	1.648	0.00	127.0
414	0.0	-2.54	1.652	0.00	127.0
415	0.0	-2.55	1.656	0.00	127.5
416	-0.2	-2.56	1.660	-0.05	128.0
417	-0.2	-2.56	1.664	-0.05	128.0
418	0.0	-2.57	1.668	0.00	128.5
419	0.0	-2.58	1.672	0.00	129.0
420	0.0	-2.59	1.676	0.00	129.5
421	0.0	-2.59	1.680	0.00	129.5
422	0.0	-2.60	1.684	0.00	130.0
423	0.0	-2.61	1.688	0.00	130.5
424	0.0	-2.61	1.692	0.00	130.5
425	0.2	-2.62	1.696	0.05	131.0
426	0.2	-2.63	1.700	0.05	131.5
427	0.0	-2.63	1.704	0.00	131.5
428	0.0	-2.64	1.708	0.00	132.0
429	0.0	-2.65	1.712	0.00	132.5
430	-0.2	-2.66	1.716	-0.05	133.0
431	0.2	-2.66	1.720	0.05	133.0
432	0.0	-2.67	1.724	0.00	133.5
433	0.0	-2.68	1.728	0.00	134.0
434	0.0	-2.68	1.732	0.00	134.0
435	0.0	-2.69	1.736	0.00	134.5
436	0.2	-2.70	1.740	0.05	135.0
437	0.0	-2.70	1.744	0.00	135.0
438	0.0	-2.71	1.748	0.00	135.5
439	0.2	-2.72	1.752	0.05	136.0
440	-0.4	-2.73	1.756	-0.10	136.5
441	0.4	-2.73	1.760	0.10	136.5
442	0.2	-2.74	1.764	0.05	137.0
443	0.0	-2.75	1.768	0.00	137.5
444	0.0	-2.75	1.772	0.00	137.5
445	0.2	-2.76	1.776	0.05	138.0
446	0.0	-2.77	1.780	0.00	138.5
447	0.2	-2.78	1.784	0.05	139.0
448	0.0	-2.78	1.788	0.00	139.0
449	0.0	-2.79	1.792	0.00	139.5
450	-0.2	-2.79	1.796	-0.05	139.5
451	-0.2	-2.80	1.800	-0.05	140.0
452	0.0	-2.81	1.804	0.00	140.5
453	0.0	-2.82	1.808	0.00	141.0
454	0.0	-2.82	1.812	0.00	141.0
455	0.2	-2.83	1.816	0.05	141.5
456	0.0	-2.84	1.820	0.00	142.0
457	0.0	-2.84	1.824	0.00	142.0
458	-0.2	-2.85	1.828	-0.05	142.5
459	0.0	-2.86	1.832	0.00	143.0
460	-0.2	-2.86	1.836	-0.05	143.0
461	-0.4	-2.87	1.840	-0.10	143.5
462	0.0	-2.88	1.844	0.00	144.0
463	0.0	-2.89	1.848	0.00	144.5
464	0.2	-2.89	1.852	0.05	144.5
465	0.0	-2.90	1.856	0.00	145.0
466	-0.2	-2.91	1.860	-0.05	145.5
467	0.0	-2.91	1.864	0.00	145.5
468	0.0	-2.92	1.868	0.00	146.0
469	0.0	-2.93	1.872	0.00	146.5
470	0.0	-2.93	1.876	0.00	146.5
471	0.0	-2.94	1.880	0.00	147.0
472	-0.2	-2.95	1.884	-0.05	147.5
473	0.0	-2.96	1.888	0.00	148.0
474	0.0	-2.96	1.892	0.00	148.0
475	0.2	-2.97	1.896	0.05	148.5
476	0.2	-2.98	1.900	0.05	149.0
477	0.2	-2.98	1.904	0.05	149.0
478	0.0	-3.00	1.908	0.00	150.0
479	0.0	-3.01	1.912	0.00	150.5
480	0.0	-3.02	1.916	0.00	151.0
481	0.0	-3.02	1.920	0.00	151.0
482	0.0	-3.03	1.924	0.00	151.5
483	0.0	-3.04	1.928	0.00	152.0
484	0.0	-3.04	1.932	0.00	152.0
485	0.2	-3.05	1.936	0.05	152.5
486	0.2	-3.06	1.940	0.05	153.0
487	0.0	-3.06	1.944	0.00	153.0
488	0.0	-3.07	1.948	0.00	153.5
489	0.0	-3.08	1.952	0.00	154.0
490	0.2	-3.09	1.956	0.05	154.5
491	-0.4	-3.09	1.960	-0.10	154.5
492	0.2	-3.10	1.964	0.05	155.0
493	0.2	-3.11	1.968	0.05	155.5
494	0.0	-3.11	1.972	0.00	155.5
495	0.0	-3.12	1.976	0.00	156.0
496	0.0	-3.13	1.980	0.00	156.5
497	-0.2	-3.13	1.984	-0.05	156.5
498	-0.2	-3.14	1.988	-0.05	157.0
499	-0.2	-3.15	1.992	-0.05	157.5
500	-0.6	-3.16	1.996	-0.15	158.0
501	-0.2	-3.16	2.000	-0.05	158.0
502	-0.2	-3.17	2.004	-0.05	158.5
503	-0.2	-3.18	2.008	-0.05	159.0
504	0.0	-3.18	2.012	0.00	159.0
505	0.0	-3.19	2.016	0.00	159.5
506	0.0	-3.20	2.020	0.00	160.0
507	0.0	-3.20	2.024	0.00	160.0
508	0.0	-3.21	2.028	0.00	160.5
509	0.2	-3.22	2.032	0.05	161.0
510	0.2	-3.23	2.036	0.05	161.5
511	0.0	-3.23	2.040	0.00	161.5
512	0.0	-3.24	2.044	0.00	162.0
513	0.0	-3.25	2.048	0.00	162.5
514	0.0	-3.25	2.052	0.00	162.5
515	0.0	-3.26	2.056	0.00	163.0
516	0.0	-3.27	2.060	0.00	163.5
517	0.0	-3.28	2.064	0.00	164.0
518	0.0	-3.28	2.068	0.00	164.0
519	0.2	-3.29	2.072	0.05	164.5
520	0.0	-3.29	2.076	0.00	164.5
521	-0.4	-3.30	2.080	-0.10	165.0
522	-0.2	-3.31	2.084	-0.05	165.5
523	0.0	-3.32	2.088	0.00	166.0
524	0.2	-3.32	2.092	0.05	166.0
525	0.0	-3.33	2.096	0.00	166.5
526	0.0	-3.34	2.100	0.00	167.0
527	0.0	-3.35	2.104	0.00	167.5
528	0.0	-3.35	2.108	0.00	167.5
529	-0.2	-3.36	2.112	-0.05	168.0
530	-0.4	-3.37	2.116	-0.10	168.5
531	0.0	-3.37	2.120	0.00	168.5
532	0.0	-3.38	2.124	0.00	169.0
533	0.2	-3.39	2.128	0.05	169.5
534	0.0	-3.39	2.132	0.00	169.5
535	0.0	-3.40	2.136	0.00	170.0
536	0.0	-3.41	2.140	0.00	170.5
537	0.0	-3.42	2.144	0.00	171.0
538	-0.2	-3.42	2.148	-0.05	171.0
539	-0.2	-3.43	2.152	-0.05	171.5
540	0.0	-3.44	2.156	0.00	172.0
541	0.0	-3.44	2.160	0.00	172.0
542	-0.2	-3.45	2.164	-0.05	172.5
543	0.0	-3.46	2.168	0.00	173.0
544	0.0	-3.46	2.172	0.00	173.0
545	0.0	-3.47	2.176	0.00	173.5
546	0.0	-3.48	2.180	0.00	174.0
547	0.0	-3.48	2.184	0.00	174.0
548	-0.2	-3.49	2.188	-0.05	174.5
549	-0.2	-3.50	2.192	-0.05	175.0
550	0.0	-3.51	2.196	0.00	175.5
551	0.2	-3.51	2.200	0.05	175.5
552	0.2	-3.52	2.204	0.05	176.0
553	0.0	-3.53	2.208	0.00	176.5
554	0.0	-3.54	2.212	0.00	177.0
555	0.2	-3.54	2.216	0.05	177.0
556	0.2	-3.55	2.220	0.05	177.5
557	0.2	-3.56	2.224	0.05	178.0
558	0.0	-3.56	2.228	0.00	178.0
559	0.0	-3.57	2.232	0.00	178.5
560	0.0	-3.58	2.236	0.00	179.0
561	0.0	-3.58	2.240	0.00	179.0
562	0.0	-3.59	2.244	0.00	179.5
563	0.0	-3.60	2.248	0.00	180.0
564	0.0	-3.61	2.252	0.00	180.5
565	0.0	-3.61	2.256	0.00	180.5
566	0.0	-3.62	2.260	0.00	181.0
567	0.0	-3.63	2.264	0.00	181.5
568	0.0	-3.63	2.268	0.00	181.5
569	0.0	-3.64	2.272	0.00	182.0
570	0.0	-3.65	2.276	0.00	182.5
571	0.0	-3.65	2.280	0.00	182.5
572	0.0	-3.66	2.284	0.00	183.0
573	0.0	-3.67	2.288	0.00	183.5
574	0.0	-3.68	2.292	0.00	184.0
575	0.0	-3.68	2.296	0.00	184.0
576	0.0	-3.69	2.300	0.00	184.5
577	0.0	-3.70	2.304	0.00	185.0
578	0.0	-3.70	2.308	0.00	185.0
579	0.0	-3.71	2.312	0.00	185.5
580	0.0	-3.72	2.316	0.00	186.0
