sep=	
pf16cp02

System Information:
IntelliMESUR Version: 2.2.1
Test Frame Model: F505
Test Frame Serial Number: 4418651
Test Frame Capacity: 500 lbF / 2.2 kN
Test Frame Firmware Version: 1.00.14
Force Sensor Model: FS05-100
Force Sensor Capacity: 500 N
Force Sensor Resolution: 0.2 N
Force Sensor Serial Number: 4425350
Calibration Date: Apr 29, 2024
Calibration Due Date: Apr 29, 2025

Reading	Load [N]	Distance [mm]	Time [s]	Stress [MPa]	Strain [%]	
2496	-0.2	-17.15	9.980	-0.04	686.0
2497	-0.2	-17.15	9.984	-0.04	686.0
2498	-0.2	-17.16	9.988	-0.04	686.4
2499	-0.2	-17.17	9.992	-0.04	686.8
2500	-0.2	-17.17	9.996	-0.04	686.8
2501	0.0	-17.18	10.000	0.00	687.2
2502	-0.2	-17.19	10.004	-0.04	687.6
2503	-0.2	-17.20	10.008	-0.04	688.0
2504	-0.2	-17.20	10.012	-0.04	688.0
2505	-0.2	-17.21	10.016	-0.04	688.4
2506	-0.2	-17.22	10.020	-0.04	688.8
2507	-0.2	-17.22	10.024	-0.04	688.8
2508	0.2	-17.23	10.028	0.04	689.2
2509	0.2	-17.24	10.032	0.04	689.6
2510	-0.2	-17.24	10.036	-0.04	689.6
2511	-0.2	-17.25	10.040	-0.04	690.0
2512	0.0	-17.26	10.044	0.00	690.4
2513	0.0	-17.27	10.048	0.00	690.8
2514	-0.2	-17.27	10.052	-0.04	690.8
2515	-0.2	-17.28	10.056	-0.04	691.2
2516	-0.2	-17.28	10.060	-0.04	691.2
2517	-0.2	-17.29	10.064	-0.04	691.6
2518	-0.4	-17.30	10.068	-0.08	692.0
2519	-0.2	-17.31	10.072	-0.04	692.4
2520	0.2	-17.31	10.076	0.04	692.4
2521	0.0	-17.32	10.080	0.00	692.8
2522	-0.2	-17.33	10.084	-0.04	693.2
2523	-0.2	-17.33	10.088	-0.04	693.2
2524	0.0	-17.34	10.092	0.00	693.6
2525	-0.2	-17.35	10.096	-0.04	694.0
2526	-0.2	-17.35	10.100	-0.04	694.0
2527	-0.2	-17.36	10.104	-0.04	694.4
2528	-0.2	-17.37	10.108	-0.04	694.8
2529	-0.2	-17.38	10.112	-0.04	695.2
2530	-0.2	-17.38	10.116	-0.04	695.2
2531	-0.2	-17.39	10.120	-0.04	695.6
2532	-0.2	-17.41	10.124	-0.04	696.4
2533	0.2	-17.41	10.128	0.04	696.4
2534	0.2	-17.42	10.132	0.04	696.8
2535	0.0	-17.43	10.136	0.00	697.2
2536	0.0	-17.43	10.140	0.00	697.2
2537	0.0	-17.44	10.144	0.00	697.6
2538	0.4	-17.45	10.148	0.08	698.0
2539	-0.2	-17.46	10.152	-0.04	698.4
2540	-0.2	-17.46	10.156	-0.04	698.4
2541	-0.2	-17.47	10.160	-0.04	698.8
2542	-0.2	-17.48	10.164	-0.04	699.2
2543	-0.2	-17.48	10.168	-0.04	699.2
2544	-0.2	-17.49	10.172	-0.04	699.6
2545	-0.2	-17.50	10.176	-0.04	700.0
2546	-0.2	-17.50	10.180	-0.04	700.0
2547	-0.2	-17.51	10.184	-0.04	700.4
2548	-0.4	-17.52	10.188	-0.08	700.8
2549	-0.4	-17.53	10.192	-0.08	701.2
2550	-0.2	-17.53	10.196	-0.04	701.2
2551	0.4	-17.54	10.200	0.08	701.6
2552	-0.2	-17.55	10.204	-0.04	702.0
2553	-0.2	-17.55	10.208	-0.04	702.0
2554	-0.2	-17.56	10.212	-0.04	702.4
2555	-0.4	-17.57	10.216	-0.08	702.8
2556	-0.2	-17.57	10.220	-0.04	702.8
2557	-0.2	-17.58	10.224	-0.04	703.2
2558	-0.2	-17.59	10.228	-0.04	703.6
2559	-0.4	-17.59	10.232	-0.08	703.6
2560	-0.2	-17.60	10.236	-0.04	704.0
2561	-0.2	-17.61	10.240	-0.04	704.4
2562	-0.2	-17.62	10.244	-0.04	704.8
2563	-0.2	-17.62	10.248	-0.04	704.8
2564	0.0	-17.63	10.252	0.00	705.2
2565	-0.2	-17.64	10.256	-0.04	705.6
2566	0.0	-17.64	10.260	0.00	705.6
2567	-0.2	-17.65	10.264	-0.04	706.0
2568	0.0	-17.66	10.268	0.00	706.4
2569	-0.2	-17.66	10.272	-0.04	706.4
2570	-0.2	-17.67	10.276	-0.04	706.8
2571	0.2	-17.68	10.280	0.04	707.2
2572	0.0	-17.69	10.284	0.00	707.6
2573	-0.2	-17.69	10.288	-0.04	707.6
2574	-0.2	-17.70	10.292	-0.04	708.0
2575	-0.2	-17.71	10.296	-0.04	708.4
2576	-0.2	-17.71	10.300	-0.04	708.4
2577	-0.2	-17.72	10.304	-0.04	708.8
2578	-0.2	-17.73	10.308	-0.04	709.2
2579	0.0	-17.73	10.312	0.00	709.2
2580	-0.2	-17.74	10.316	-0.04	709.6
2581	-0.2	-17.75	10.320	-0.04	710.0
2582	-0.2	-17.76	10.324	-0.04	710.4
2583	0.0	-17.76	10.328	0.00	710.4
2584	0.0	-17.77	10.332	0.00	710.8
2585	-0.2	-17.78	10.336	-0.04	711.2
2586	0.0	-17.78	10.340	0.00	711.2
2587	-0.2	-17.79	10.344	-0.04	711.6
2588	-0.4	-17.80	10.348	-0.08	712.0
2589	-0.2	-17.80	10.352	-0.04	712.0
2590	-0.4	-17.81	10.356	-0.08	712.4
2591	-0.2	-17.82	10.360	-0.04	712.8
2592	-0.2	-17.82	10.364	-0.04	712.8
2593	-0.2	-17.83	10.368	-0.04	713.2
2594	0.2	-17.84	10.372	0.04	713.6
2595	-0.4	-17.85	10.376	-0.08	714.0
2596	-0.2	-17.85	10.380	-0.04	714.0
2597	-0.2	-17.86	10.384	-0.04	714.4
2598	-0.2	-17.87	10.388	-0.04	714.8
2599	0.0	-17.87	10.392	0.00	714.8
2600	0.0	-17.88	10.396	0.00	715.2
2601	-0.2	-17.89	10.400	-0.04	715.6
2602	-0.2	-17.89	10.404	-0.04	715.6
2603	-0.2	-17.90	10.408	-0.04	716.0
2604	-0.2	-17.91	10.412	-0.04	716.4
2605	-0.2	-17.92	10.416	-0.04	716.8
2606	0.2	-17.92	10.420	0.04	716.8
2607	0.0	-17.93	10.424	0.00	717.2
2608	-0.2	-17.94	10.428	-0.04	717.6
2609	-0.2	-17.94	10.432	-0.04	717.6
2610	-0.4	-17.95	10.436	-0.08	718.0
2611	-0.2	-17.96	10.440	-0.04	718.4
2612	-0.2	-17.96	10.444	-0.04	718.4
2613	-0.2	-17.97	10.448	-0.04	718.8
2614	-0.2	-17.98	10.452	-0.04	719.2
2615	-0.2	-17.99	10.456	-0.04	719.6
2616	-0.2	-17.99	10.460	-0.04	719.6
2617	0.0	-18.00	10.464	0.00	720.0
2618	-0.4	-18.00	10.468	-0.08	720.0
2619	-0.4	-18.01	10.472	-0.08	720.4
2620	-0.4	-18.02	10.476	-0.08	720.8
2621	-0.4	-18.03	10.480	-0.08	721.2
2622	-0.2	-18.03	10.484	-0.04	721.2
2623	0.0	-18.04	10.488	0.00	721.6
2624	0.0	-18.05	10.492	0.00	722.0
2625	-0.2	-18.05	10.496	-0.04	722.0
2626	-0.2	-18.06	10.500	-0.04	722.4
2627	0.2	-18.07	10.504	0.04	722.8
2628	0.0	-18.07	10.508	0.00	722.8
2629	-0.2	-18.08	10.512	-0.04	723.2
2630	-0.2	-18.09	10.516	-0.04	723.6
2631	-0.2	-18.10	10.520	-0.04	724.0
2632	0.2	-18.10	10.524	0.04	724.0
2633	0.0	-18.11	10.528	0.00	724.4
2634	-0.2	-18.12	10.532	-0.04	724.8
2635	-0.2	-18.12	10.536	-0.04	724.8
2636	-0.4	-18.13	10.540	-0.08	725.2
2637	-0.2	-18.14	10.544	-0.04	725.6
2638	-0.2	-18.14	10.548	-0.04	725.6
2639	-0.2	-18.15	10.552	-0.04	726.0
2640	-0.4	-18.16	10.556	-0.08	726.4
2641	-0.2	-18.17	10.560	-0.04	726.8
2642	-0.2	-18.17	10.564	-0.04	726.8
2643	-0.4	-18.18	10.568	-0.08	727.2
2644	-0.2	-18.19	10.572	-0.04	727.6
2645	-0.2	-18.19	10.576	-0.04	727.6
2646	-0.2	-18.20	10.580	-0.04	728.0
2647	-0.2	-18.21	10.584	-0.04	728.4
2648	-0.2	-18.21	10.588	-0.04	728.4
2649	-0.2	-18.22	10.592	-0.04	728.8
2650	0.0	-18.23	10.596	0.00	729.2
2651	0.0	-18.23	10.600	0.00	729.2
2652	0.0	-18.24	10.604	0.00	729.6
2653	0.0	-18.25	10.608	0.00	730.0
2654	0.0	-18.26	10.612	0.00	730.4
2655	0.0	-18.26	10.616	0.00	730.4
2656	-0.2	-18.27	10.620	-0.04	730.8
2657	-0.2	-18.28	10.624	-0.04	731.2
2658	-0.2	-18.28	10.628	-0.04	731.2
2659	-0.2	-18.29	10.632	-0.04	731.6
2660	-0.2	-18.30	10.636	-0.04	732.0
2661	-0.2	-18.30	10.640	-0.04	732.0
2662	-0.2	-18.31	10.644	-0.04	732.4
2663	0.0	-18.32	10.648	0.00	732.8
2664	0.0	-18.33	10.652	0.00	733.2
2665	-0.2	-18.33	10.656	-0.04	733.2
2666	-0.2	-18.34	10.660	-0.04	733.6
2667	-0.4	-18.35	10.664	-0.08	734.0
2668	-0.4	-18.35	10.668	-0.08	734.0
2669	-0.2	-18.36	10.672	-0.04	734.4
2670	-0.2	-18.37	10.676	-0.04	734.8
2671	-0.2	-18.37	10.680	-0.04	734.8
2672	-0.2	-18.38	10.684	-0.04	735.2
2673	-0.2	-18.39	10.688	-0.04	735.6
2674	-0.2	-18.40	10.692	-0.04	736.0
2675	-0.2	-18.40	10.696	-0.04	736.0
2676	0.0	-18.41	10.700	0.00	736.4
2677	-0.2	-18.42	10.704	-0.04	736.8
2678	-0.4	-18.42	10.708	-0.08	736.8
2679	-0.2	-18.43	10.712	-0.04	737.2
2680	-0.2	-18.44	10.716	-0.04	737.6
2681	-0.2	-18.44	10.720	-0.04	737.6
2682	-0.2	-18.45	10.724	-0.04	738.0
2683	-0.2	-18.46	10.728	-0.04	738.4
2684	-0.4	-18.47	10.732	-0.08	738.8
2685	-0.2	-18.47	10.736	-0.04	738.8
2686	-0.2	-18.48	10.740	-0.04	739.2
2687	-0.2	-18.49	10.744	-0.04	739.6
2688	-0.2	-18.49	10.748	-0.04	739.6
2689	-0.2	-18.50	10.752	-0.04	740.0
2690	0.0	-18.51	10.756	0.00	740.4
2691	-0.4	-18.52	10.760	-0.08	740.8
2692	-0.2	-18.52	10.764	-0.04	740.8
2693	-0.2	-18.53	10.768	-0.04	741.2
2694	-0.2	-18.54	10.772	-0.04	741.6
2695	-0.2	-18.54	10.776	-0.04	741.6
2696	0.0	-18.55	10.780	0.00	742.0
2697	0.0	-18.56	10.784	0.00	742.4
2698	0.0	-18.56	10.788	0.00	742.4
2699	0.0	-18.57	10.792	0.00	742.8
2700	-0.4	-18.58	10.796	-0.08	743.2
2701	-0.2	-18.59	10.800	-0.04	743.6
2702	-0.2	-18.59	10.804	-0.04	743.6
2703	-0.2	-18.60	10.808	-0.04	744.0
2704	-0.2	-18.61	10.812	-0.04	744.4
2705	-0.4	-18.61	10.816	-0.08	744.4
2706	-0.4	-18.62	10.820	-0.08	744.8
2707	-0.2	-18.63	10.824	-0.04	745.2
2708	-0.2	-18.63	10.828	-0.04	745.2
2709	0.0	-18.64	10.832	0.00	745.6
2710	-0.2	-18.65	10.836	-0.04	746.0
2711	0.0	-18.66	10.840	0.00	746.4
2712	0.2	-18.66	10.844	0.04	746.4
2713	-0.2	-18.67	10.848	-0.04	746.8
2714	-0.2	-18.68	10.852	-0.04	747.2
2715	0.0	-18.68	10.856	0.00	747.2
2716	-0.2	-18.69	10.860	-0.04	747.6
2717	-0.2	-18.70	10.864	-0.04	748.0
2718	0.0	-18.71	10.868	0.00	748.4
2719	-0.4	-18.71	10.872	-0.08	748.4
2720	-0.4	-18.72	10.876	-0.08	748.8
2721	-0.2	-18.73	10.880	-0.04	749.2
2722	-0.2	-18.73	10.884	-0.04	749.2
2723	-0.2	-18.74	10.888	-0.04	749.6
2724	0.2	-18.75	10.892	0.04	750.0
2725	-0.2	-18.75	10.896	-0.04	750.0
2726	-0.2	-18.76	10.900	-0.04	750.4
2727	-0.4	-18.77	10.904	-0.08	750.8
2728	-0.2	-18.78	10.908	-0.04	751.2
2729	-0.2	-18.78	10.912	-0.04	751.2
2730	-0.4	-18.79	10.916	-0.08	751.6
2731	-0.2	-18.80	10.920	-0.04	752.0
2732	-0.4	-18.80	10.924	-0.08	752.0
2733	-0.2	-18.81	10.928	-0.04	752.4
2734	-0.2	-18.82	10.932	-0.04	752.8
2735	0.0	-18.82	10.936	0.00	752.8
2736	0.0	-18.83	10.940	0.00	753.2
2737	0.0	-18.84	10.944	0.00	753.6
2738	-0.2	-18.84	10.948	-0.04	753.6
2739	-0.2	-18.85	10.952	-0.04	754.0
2740	-0.2	-18.86	10.956	-0.04	754.4
2741	-0.2	-18.87	10.960	-0.04	754.8
2742	-0.2	-18.87	10.964	-0.04	754.8
2743	-0.2	-18.88	10.968	-0.04	755.2
2744	-0.2	-18.89	10.972	-0.04	755.6
2745	-0.2	-18.89	10.976	-0.04	755.6
2746	-0.2	-18.90	10.980	-0.04	756.0
2747	-0.2	-18.91	10.984	-0.04	756.4
2748	-0.2	-18.91	10.988	-0.04	756.4
2749	-0.2	-18.92	10.992	-0.04	756.8
2750	-0.2	-18.93	10.996	-0.04	757.2
2751	-0.2	-18.94	11.000	-0.04	757.6
2752	-0.2	-18.94	11.004	-0.04	757.6
2753	0.0	-18.95	11.008	0.00	758.0
2754	0.0	-18.96	11.012	0.00	758.4
2755	-0.2	-18.97	11.016	-0.04	758.8
2756	-0.2	-18.97	11.020	-0.04	758.8
2757	-0.2	-18.98	11.024	-0.04	759.2
2758	-0.2	-18.98	11.028	-0.04	759.2
2759	-0.2	-18.99	11.032	-0.04	759.6
2760	-0.2	-19.00	11.036	-0.04	760.0
2761	0.0	-19.01	11.040	0.00	760.4
2762	-0.2	-19.01	11.044	-0.04	760.4
2763	-0.2	-19.02	11.048	-0.04	760.8
2764	-0.4	-19.03	11.052	-0.08	761.2
2765	-0.2	-19.03	11.056	-0.04	761.2
2766	0.2	-19.04	11.060	0.04	761.6
2767	-0.2	-19.05	11.064	-0.04	762.0
2768	-0.2	-19.06	11.068	-0.04	762.4
2769	-0.2	-19.06	11.072	-0.04	762.4
2770	-0.2	-19.07	11.076	-0.04	762.8
2771	-0.2	-19.08	11.080	-0.04	763.2
2772	-0.2	-19.08	11.084	-0.04	763.2
2773	-0.2	-19.09	11.088	-0.04	763.6
2774	-0.2	-19.10	11.092	-0.04	764.0
2775	-0.2	-19.10	11.096	-0.04	764.0
2776	0.0	-19.11	11.100	0.00	764.4
2777	0.0	-19.12	11.104	0.00	764.8
2778	0.0	-19.13	11.108	0.00	765.2
2779	-0.2	-19.13	11.112	-0.04	765.2
2780	-0.2	-19.14	11.116	-0.04	765.6
2781	-0.2	-19.15	11.120	-0.04	766.0
2782	0.0	-19.16	11.124	0.00	766.4
2783	-0.2	-19.16	11.128	-0.04	766.4
2784	-0.4	-19.17	11.132	-0.08	766.8
2785	-0.2	-19.17	11.136	-0.04	766.8
2786	-0.2	-19.18	11.140	-0.04	767.2
2787	-0.2	-19.19	11.144	-0.04	767.6
2788	0.0	-19.20	11.148	0.00	768.0
2789	0.0	-19.20	11.152	0.00	768.0
2790	0.0	-19.21	11.156	0.00	768.4
2791	0.0	-19.22	11.160	0.00	768.8
2792	-0.2	-19.23	11.164	-0.04	769.2
2793	-0.2	-19.23	11.168	-0.04	769.2
2794	-0.2	-19.24	11.172	-0.04	769.6
2795	-0.2	-19.25	11.176	-0.04	770.0
2796	-0.2	-19.25	11.180	-0.04	770.0
2797	-0.2	-19.26	11.184	-0.04	770.4
2798	0.2	-19.27	11.188	0.04	770.8
2799	-0.2	-19.28	11.192	-0.04	771.2
2800	-0.2	-19.28	11.196	-0.04	771.2
2801	-0.2	-19.29	11.200	-0.04	771.6
2802	-0.2	-19.30	11.204	-0.04	772.0
2803	-0.2	-19.30	11.208	-0.04	772.0
2804	-0.2	-19.31	11.212	-0.04	772.4
2805	-0.2	-19.32	11.216	-0.04	772.8
2806	-0.2	-19.32	11.220	-0.04	772.8
2807	-0.2	-19.33	11.224	-0.04	773.2
2808	-0.2	-19.34	11.228	-0.04	773.6
2809	-0.2	-19.35	11.232	-0.04	774.0
2810	0.0	-19.35	11.236	0.00	774.0
2811	0.4	-19.36	11.240	0.08	774.4
2812	0.0	-19.36	11.244	0.00	774.4
2813	-0.4	-19.37	11.248	-0.08	774.8
2814	-0.4	-19.38	11.252	-0.08	775.2
2815	-0.2	-19.39	11.256	-0.04	775.6
2816	0.0	-19.39	11.260	0.00	775.6
2817	-0.6	-19.40	11.264	-0.12	776.0
2818	-0.2	-19.40	11.268	-0.04	776.0
2819	-0.2	-19.41	11.272	-0.04	776.4
2820	-0.2	-19.41	11.276	-0.04	776.4
2821	-0.2	-19.42	11.280	-0.04	776.8
2822	0.2	-19.43	11.284	0.04	777.2
2823	0.0	-19.43	11.288	0.00	777.2
2824	-0.2	-19.44	11.292	-0.04	777.6
2825	-0.2	-19.45	11.296	-0.04	778.0
2826	-0.2	-19.46	11.300	-0.04	778.4
2827	-0.2	-19.46	11.304	-0.04	778.4
2828	-0.2	-19.47	11.308	-0.04	778.8
2829	-0.2	-19.48	11.312	-0.04	779.2
2830	-0.2	-19.48	11.316	-0.04	779.2
2831	-0.2	-19.49	11.320	-0.04	779.6
2832	0.2	-19.50	11.324	0.04	780.0
2833	-0.2	-19.50	11.328	-0.04	780.0
2834	-0.4	-19.51	11.332	-0.08	780.4
2835	-0.2	-19.52	11.336	-0.04	780.8
2836	0.0	-19.53	11.340	0.00	781.2
2837	-0.2	-19.53	11.344	-0.04	781.2
2838	-0.2	-19.54	11.348	-0.04	781.6
2839	-0.4	-19.55	11.352	-0.08	782.0
2840	-0.2	-19.55	11.356	-0.04	782.0
2841	-0.2	-19.56	11.360	-0.04	782.4
2842	-0.2	-19.57	11.364	-0.04	782.8
2843	-0.2	-19.57	11.368	-0.04	782.8
2844	0.0	-19.58	11.372	0.00	783.2
2845	0.2	-19.59	11.376	0.04	783.6
2846	-0.2	-19.60	11.380	-0.04	784.0
2847	-0.2	-19.60	11.384	-0.04	784.0
2848	0.0	-19.61	11.388	0.00	784.4
2849	-0.2	-19.62	11.392	-0.04	784.8
2850	-0.2	-19.62	11.396	-0.04	784.8
2851	-0.2	-19.63	11.400	-0.04	785.2
2852	-0.2	-19.64	11.404	-0.04	785.6
2853	0.0	-19.65	11.408	0.00	786.0
2854	-0.2	-19.65	11.412	-0.04	786.0
2855	-0.2	-19.66	11.416	-0.04	786.4
2856	0.0	-19.67	11.420	0.00	786.8
2857	-0.2	-19.67	11.424	-0.04	786.8
2858	-0.2	-19.68	11.428	-0.04	787.2
2859	0.0	-19.69	11.432	0.00	787.6
2860	0.0	-19.69	11.436	0.00	787.6
2861	-0.2	-19.70	11.440	-0.04	788.0
2862	0.0	-19.71	11.444	0.00	788.4
2863	0.0	-19.72	11.448	0.00	788.8
2864	-0.4	-19.72	11.452	-0.08	788.8
2865	-0.2	-19.73	11.456	-0.04	789.2
2866	-0.2	-19.74	11.460	-0.04	789.6
2867	-0.2	-19.74	11.464	-0.04	789.6
2868	-0.2	-19.75	11.468	-0.04	790.0
2869	-0.4	-19.76	11.472	-0.08	790.4
2870	-0.2	-19.76	11.476	-0.04	790.4
2871	-0.2	-19.77	11.480	-0.04	790.8
2872	-0.2	-19.78	11.484	-0.04	791.2
2873	-0.4	-19.79	11.488	-0.08	791.6
2874	0.2	-19.79	11.492	0.04	791.6
2875	-0.2	-19.80	11.496	-0.04	792.0
2876	-0.2	-19.81	11.500	-0.04	792.4
2877	-0.2	-19.81	11.504	-0.04	792.4
2878	-0.4	-19.82	11.508	-0.08	792.8
2879	-0.4	-19.83	11.512	-0.08	793.2
2880	-0.4	-19.84	11.516	-0.08	793.6
2881	-0.2	-19.84	11.520	-0.04	793.6
2882	-0.2	-19.85	11.524	-0.04	794.0
2883	-0.2	-19.86	11.528	-0.04	794.4
2884	-0.2	-19.86	11.532	-0.04	794.4
2885	0.0	-19.87	11.536	0.00	794.8
2886	0.0	-19.88	11.540	0.00	795.2
2887	0.2	-19.88	11.544	0.04	795.2
2888	-0.2	-19.89	11.548	-0.04	795.6
2889	-0.2	-19.90	11.552	-0.04	796.0
2890	-0.2	-19.91	11.556	-0.04	796.4
2891	-0.2	-19.91	11.560	-0.04	796.4
2892	-0.2	-19.92	11.564	-0.04	796.8
2893	-0.2	-19.93	11.568	-0.04	797.2
2894	-0.2	-19.93	11.572	-0.04	797.2
2895	-0.4	-19.94	11.576	-0.08	797.6
2896	-0.2	-19.95	11.580	-0.04	798.0
2897	-0.2	-19.95	11.584	-0.04	798.0
2898	-0.2	-19.96	11.588	-0.04	798.4
2899	-0.2	-19.97	11.592	-0.04	798.8
2900	0.0	-19.98	11.596	0.00	799.2
2901	0.2	-19.98	11.600	0.04	799.2
2902	0.2	-19.99	11.604	0.04	799.6
2903	-0.2	-20.00	11.608	-0.04	800.0
2904	-0.2	-20.00	11.612	-0.04	800.0
2905	-0.2	-20.01	11.616	-0.04	800.4
2906	0.0	-20.02	11.620	0.00	800.8
2907	-0.2	-20.03	11.624	-0.04	801.2
2908	0.2	-20.03	11.628	0.04	801.2
2909	-0.2	-20.04	11.632	-0.04	801.6
2910	-0.2	-20.05	11.636	-0.04	802.0
2911	-0.2	-20.05	11.640	-0.04	802.0
2912	-0.2	-20.06	11.644	-0.04	802.4
2913	-0.2	-20.07	11.648	-0.04	802.8
2914	-0.2	-20.07	11.652	-0.04	802.8
2915	-0.2	-20.08	11.656	-0.04	803.2
2916	-0.2	-20.09	11.660	-0.04	803.6
2917	-0.2	-20.10	11.664	-0.04	804.0
2918	-0.2	-20.10	11.668	-0.04	804.0
2919	-0.4	-20.11	11.672	-0.08	804.4
2920	-0.4	-20.12	11.676	-0.08	804.8
2921	-0.2	-20.12	11.680	-0.04	804.8
2922	-0.2	-20.13	11.684	-0.04	805.2
2923	0.4	-20.14	11.688	0.08	805.6
2924	0.2	-20.14	11.692	0.04	805.6
2925	-0.2	-20.15	11.696	-0.04	806.0
2926	-0.2	-20.16	11.700	-0.04	806.4
2927	0.2	-20.17	11.704	0.04	806.8
2928	0.2	-20.17	11.708	0.04	806.8
2929	0.2	-20.18	11.712	0.04	807.2
2930	0.8	-20.19	11.716	0.16	807.6
2931	1.6	-20.19	11.720	0.30	807.6
2932	2.2	-20.20	11.724	0.42	808.0
2933	3.2	-20.21	11.728	0.62	808.4
2934	4.2	-20.21	11.732	0.80	808.4
2935	5.2	-20.22	11.736	1.00	808.8
2936	6.2	-20.23	11.740	1.18	809.2
2937	7.4	-20.23	11.744	1.42	809.2
2938	8.8	-20.24	11.748	1.68	809.6
2939	10.0	-20.24	11.752	1.92	809.6
2940	11.2	-20.25	11.756	2.14	810.0
2941	13.0	-20.26	11.760	2.48	810.4
2942	14.6	-20.26	11.764	2.80	810.4
2943	16.8	-20.27	11.768	3.22	810.8
2944	18.6	-20.27	11.772	3.56	810.8
2945	20.6	-20.28	11.776	3.94	811.2
2946	22.2	-20.28	11.780	4.24	811.2
2947	24.4	-20.29	11.784	4.66	811.6
2948	26.8	-20.29	11.788	5.12	811.6
2949	29.0	-20.30	11.792	5.54	812.0
2950	31.2	-20.30	11.796	5.96	812.0
2951	33.2	-20.31	11.800	6.36	812.4
2952	36.4	-20.31	11.804	6.96	812.4
2953	39.6	-20.32	11.808	7.58	812.8
2954	42.4	-20.32	11.812	8.12	812.8
2955	44.4	-20.33	11.816	8.50	813.2
2956	46.8	-20.33	11.820	8.96	813.2
2957	50.6	-20.33	11.824	9.68	813.2
2958	54.4	-20.34	11.828	10.40	813.6
2959	58.4	-20.35	11.832	11.18	814.0
2960	62.0	-20.35	11.836	11.86	814.0
2961	65.4	-20.35	11.840	12.50	814.0
2962	68.8	-20.35	11.844	13.16	814.0
2963	73.6	-20.36	11.848	14.08	814.4
2964	77.6	-20.36	11.852	14.84	814.4
2965	81.4	-20.37	11.856	15.58	814.8
2966	85.4	-20.37	11.860	16.34	814.8
2967	88.4	-20.37	11.864	16.90	814.8
2968	92.2	-20.37	11.868	17.64	814.8
2969	95.0	-20.38	11.872	18.18	815.2
2970	96.8	-20.39	11.876	18.52	815.6
2971	97.2	-20.39	11.880	18.60	815.6
2972	96.4	-20.40	11.884	18.44	816.0
2973	95.6	-20.41	11.888	18.28	816.4
2974	95.4	-20.42	11.892	18.24	816.8
2975	95.2	-20.42	11.896	18.20	816.8
2976	95.2	-20.43	11.900	18.20	817.2
2977	95.6	-20.44	11.904	18.28	817.6
2978	95.4	-20.44	11.908	18.24	817.6
2979	95.4	-20.45	11.912	18.24	818.0
2980	96.0	-20.46	11.916	18.36	818.4
2981	96.2	-20.46	11.920	18.40	818.4
2982	96.0	-20.47	11.924	18.36	818.8
2983	95.8	-20.48	11.928	18.32	819.2
2984	95.8	-20.48	11.932	18.32	819.2
2985	96.0	-20.49	11.936	18.36	819.6
2986	96.2	-20.50	11.940	18.40	820.0
2987	96.0	-20.51	11.944	18.36	820.4
2988	95.6	-20.51	11.948	18.28	820.4
2989	95.2	-20.52	11.952	18.20	820.8
2990	95.8	-20.53	11.956	18.32	821.2
2991	95.8	-20.53	11.960	18.32	821.2
2992	95.4	-20.54	11.964	18.24	821.6
2993	94.6	-20.55	11.968	18.10	822.0
2994	93.6	-20.56	11.972	17.90	822.4
2995	93.4	-20.56	11.976	17.86	822.4
2996	93.4	-20.57	11.980	17.86	822.8
2997	93.0	-20.58	11.984	17.78	823.2
2998	92.4	-20.59	11.988	17.68	823.6
2999	92.0	-20.59	11.992	17.60	823.6
3000	91.2	-20.60	11.996	17.44	824.0
3001	90.8	-20.61	12.000	17.36	824.4
3002	90.6	-20.62	12.004	17.34	824.8
3003	90.0	-20.63	12.008	17.22	825.2
3004	89.2	-20.63	12.012	17.06	825.2
3005	88.4	-20.64	12.016	16.90	825.6
3006	87.8	-20.65	12.020	16.80	826.0
3007	87.4	-20.65	12.024	16.72	826.0
3008	87.0	-20.66	12.028	16.64	826.4
3009	86.6	-20.67	12.032	16.56	826.8
3010	85.8	-20.68	12.036	16.42	827.2
3011	85.0	-20.68	12.040	16.26	827.2
3012	84.8	-20.69	12.044	16.22	827.6
3013	84.2	-20.70	12.048	16.10	828.0
3014	83.8	-20.71	12.052	16.02	828.4
3015	83.4	-20.71	12.056	15.96	828.4
3016	82.8	-20.72	12.060	15.84	828.8
3017	82.8	-20.73	12.064	15.84	829.2
3018	82.2	-20.74	12.068	15.72	829.6
3019	81.4	-20.74	12.072	15.58	829.6
3020	80.8	-20.75	12.076	15.46	830.0
3021	80.8	-20.76	12.080	15.46	830.4
3022	81.2	-20.76	12.084	15.54	830.4
3023	81.6	-20.77	12.088	15.60	830.8
3024	80.8	-20.78	12.092	15.46	831.2
3025	80.0	-20.79	12.096	15.30	831.6
3026	79.0	-20.79	12.100	15.12	831.6
3027	76.6	-20.80	12.104	14.66	832.0
3028	75.8	-20.81	12.108	14.50	832.4
3029	75.4	-20.82	12.112	14.42	832.8
3030	75.0	-20.83	12.116	14.34	833.2
3031	72.8	-20.84	12.120	13.92	833.6
3032	60.2	-20.85	12.124	11.52	834.0
3033	55.6	-20.86	12.128	10.64	834.4
3034	54.4	-20.87	12.132	10.40	834.8
3035	55.0	-20.88	12.136	10.52	835.2
3036	55.2	-20.89	12.140	10.56	835.6
3037	55.4	-20.89	12.144	10.60	835.6
3038	55.8	-20.90	12.148	10.68	836.0
3039	56.2	-20.90	12.152	10.74	836.0
3040	56.2	-20.91	12.156	10.74	836.4
